"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio","genes"
"1","MF","GO:0005509","calcium ion binding",574,18,4.07,1,1.3e-07,1.3e-07,0.0313588850174216,"Cdh4, Fstl4, Dgkb, Cdh9, Baiap3, Scube1, Caln1, Sulf1, Slit2, Spock3, Unc13c, Necab1, Calb1, Dchs2, Hpcal1, Efcab1, Otof, Syt17"
"2","MF","GO:0004879","nuclear receptor activity",40,4,0.28,5,0.00018,0.00018,0.1,"Rarb, Nr2f2, Esr1, Rorb"
"3","MF","GO:0003707","steroid hormone receptor activity",55,4,0.39,8,0.00062,0.00062,0.0727272727272727,"Rarb, Nr2f2, Esr1, Rorb"
"4","MF","GO:0042165","neurotransmitter binding",60,4,0.43,12,0.00087,0.00087,0.0666666666666667,"Glra3, Htr2a, Htr1f, Glra2"
"5","MF","GO:0045296","cadherin binding",66,4,0.47,17,0.00124,0.00124,0.0606060606060606,"Cdh4, Cdh9, Ptpro, Ptprm"
"6","MF","GO:0001965","G-protein alpha-subunit binding",35,3,0.25,20,0.00193,0.00193,0.0857142857142857,"Oprm1, Gria1, Htr2a"
"7","MF","GO:0019905","syntaxin binding",76,4,0.54,21,0.00209,0.00209,0.0526315789473684,"Baiap3, Synpr, Unc13c, Syt17"
"8","MF","GO:0099528","G protein-coupled neurotransmitter recep...",37,3,0.26,22,0.00227,0.00227,0.0810810810810811,"Oprm1, Htr2a, Htr1f"
"9","MF","GO:0008013","beta-catenin binding",84,4,0.6,25,0.003,0.003,0.0476190476190476,"Tcf7l2, Ptprk, Esr1, Ajap1"
"10","MF","GO:0008081","phosphoric diester hydrolase activity",86,4,0.61,27,0.00327,0.00327,0.0465116279069767,"Pde7b, Pde1a, Plce1, Plcl1"
"11","MF","GO:0042802","identical protein binding",1795,23,12.73,28,0.00369,0.00369,0.0128133704735376,"Cdh4, Erbb4, Il12b, Ptprg, Hap1, Dpyd, Cdh9, Gria1, Nr2f2, Ptpro, Ptprm, Slit2, Prkg1, Camk2d, Prkg2, Sema6a, Ghr, C1ql3, Inhba, Alcam, Ttr, Grid2, Esr1"
"12","MF","GO:0004725","protein tyrosine phosphatase activity",95,4,0.67,30,0.00467,0.00467,0.0421052631578947,"Ptprg, Ptpro, Ptprm, Ptprk"
"13","MF","GO:0099516","ion antiporter activity",52,3,0.37,31,0.00597,0.00597,0.0576923076923077,"Slc9a9, Slc26a4, Slc24a3"
"14","MF","GO:1904315","transmitter-gated ion channel activity i...",52,3,0.37,32,0.00597,0.00597,0.0576923076923077,"Gria1, Glra2, Grid2"
"15","MF","GO:0042562","hormone binding",103,4,0.73,33,0.00621,0.00621,0.0388349514563107,"Ghr, Inhba, Ttr, Esr1"
"16","MF","GO:0005261","cation channel activity",310,7,2.2,34,0.00665,0.00665,0.0225806451612903,"Kcnc2, Oprm1, Gria1, Cacna1c, Kcnt2, Slc24a3, Trpm3"
"17","MF","GO:0019904","protein domain specific binding",762,12,5.4,37,0.00797,0.00797,0.015748031496063,"Elmo1, Rgs6, Sorbs2, Hap1, Oprm1, Gria1, Cacna1c, Tcf7l2, Arhgap6, Ghr, Ipcef1, Grid2"
"18","MF","GO:0099095","ligand-gated anion channel activity",21,2,0.15,40,0.00959,0.00959,0.0952380952380952,"Glra3, Glra2"
