"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"1","A tetrasaccharide linker sequence is required for GAG synthesis",0.020979020979021,0.850959562326146,0.999163937852714,1.70254024872232,116,24,"XYLT1, AGRN"
"2","ABC transporter disorders",0.727322404371585,0.86629546796918,-0.378092928654487,-0.555506577892621,2661,69,"VCP, UBC, UBB, SEL1L, RPS27A, RNF5, RNF185, PSMF1, PSME4, PSME3, PSME2, PSME1, PSMD9, PSMD8, PSMD7, PSMD6, PSMD5, PSMD4, PSMD3, PSMD2, PSMD14, PSMD13, PSMD12, PSMD11, PSMD10, PSMD1, PSMC6, PSMC5, PSMC4, PSMC3, PSMC2, PSMC1, PSMB9, PSMB8, PSMB7, PSMB6, PSMB5, PSMB4, PSMB3, PSMB2, PSMB10, PSMB1, PSMA8, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1"
"3","ABC transporters in lipid homeostasis",0.358945171694176,0.850959562326146,0.973811353006932,1.93748521614655,1891,15,"ABCD2, ABCA12"
"4","ABC-family proteins mediated transport",0.645092024539877,0.856399476450456,0.929031306208847,1.09217580701206,4205,92,"ABCD2, ABCB1, ABCA12"
"5","ADP signalling through P2Y purinoceptor 1",0.0852500912741877,0.850959562326146,0.996239030505641,1.86067253247436,466,19,"GNG12, GNA11"
"6","ADP signalling through P2Y purinoceptor 12",0.082293800037237,0.850959562326146,0.996239554317549,1.91733202439046,441,17,"GNG12, GNAI1"
"7","APC-Cdc20 mediated degradation of Nek2A",0.137047653170906,0.850959562326146,0.994496691048415,1.76295421754626,764,22,"ANAPC15, ANAPC1"
"8","APC/C-mediated degradation of cell cycle proteins",0.88104147178048,0.927592803030303,0.535346774774932,0.639858696537624,5650,79,"ANAPC15, ANAPC1"
"9","APC/C:Cdc20 mediated degradation of Cyclin B",0.137047653170906,0.850959562326146,0.994496691048415,1.76295421754626,764,22,"ANAPC15, ANAPC1"
"10","APC/C:Cdc20 mediated degradation of Securin",0.832746478873239,0.898672241784037,0.535352950824435,0.662532531510249,5202,63,"ANAPC15, ANAPC1"
"11","APC/C:Cdc20 mediated degradation of mitotic proteins",0.849770460661706,0.908880817126434,0.535351022292659,0.654975372295618,5367,68,"ANAPC15, ANAPC1"
"12","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1",0.849770460661706,0.908880817126434,0.535351022292659,0.654975372295618,5367,68,"ANAPC15, ANAPC1"
"13","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint",0.150190718372537,0.850959562326146,0.994479770805674,1.22275853776718,944,66,"ANAPC15, ANAPC1"
"14","ATF4 activates genes in response to endoplasmic reticulum  stress",0.312354312354312,0.850959562326146,0.989061520239671,1.6853260840152,1741,24,"ATF3, ASNS"
"15","AUF1 (hnRNP D0) binds and destabilizes mRNA",0.591460333501769,0.850959562326146,-0.550438938663557,-0.904884702678135,2340,51,"UBC, UBB, RPS27A, PSMF1, PSME4, PSME3, PSME2, PSME1, PSMD9, PSMD8, PSMD7, PSMD6, PSMD5, PSMD4, PSMD3, PSMD2, PSMD14, PSMD13, PSMD12, PSMD11, PSMD10, PSMD1, PSMC6, PSMC5, PSMC4, PSMC3, PSMC2, PSMC1, PSMB9, PSMB8, PSMB7, PSMB6, PSMB5, PSMB4, PSMB3, PSMB2, PSMB10, PSMB1, PSMA8, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1"
"16","AURKA Activation by TPX2",0.861484882064271,0.918208166480025,0.246372089963947,0.301424008973259,5441,68,"ACTR1A, AKAP9, ALMS1, AURKA, CCP110, CDK1, CDK5RAP2, CENPJ, CEP131, CEP135, CEP152, CEP164, CEP192, CEP250, CEP290, CEP41, CEP57, CEP63, CEP70, CEP72, CEP76, CEP78, CETN2, CKAP5, CLASP1, CNTRL, CSNK1D, CSNK1E, DCTN1, DCTN2, DCTN3, DYNC1H1, DYNC1I2, DYNLL1, FGFR1OP, HAUS1, HAUS2, HAUS3, HAUS4, HAUS6, HAUS7, HAUS8, HMMR"
"17","Abortive elongation of HIV-1 transcript in the absence of Tat",0.341232227488152,0.850959562326146,-0.412758752294467,-0.93257472385614,1511,23,"SUPT5H, SUPT4H1, POLR2L, POLR2K, POLR2J, POLR2I, POLR2H, POLR2G, POLR2F, POLR2E, POLR2D, POLR2C, POLR2B, POLR2A, NELFE, NELFCD, NELFB, NELFA, NCBP2, NCBP1"
"18","Activated NOTCH1 Transmits Signal to the Nucleus",0.0541165587419056,0.850959562326146,-0.998605980344323,-2.02700199238266,233,30,"NUMB"
"19","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins",0.8519394512772,0.908969383649,0.535350636424559,0.654059447980546,5402,69,"ANAPC15, ANAPC1"
"20","Activation of ATR in response to replication stress",0.636474694589878,0.856399476450456,0.280535415504741,0.422469229902687,3646,33,"ATR, ATRIP, CDC25A, CDC45, CDC7, CDK2, CLSPN, DBF4, HUS1, MCM2, MCM3, MCM4, MCM5, MCM6, MCM7, MCM8, ORC1, ORC2, ORC3, ORC4, ORC5, ORC6, RAD1, RAD17, RAD9A, RAD9B, RFC2, RFC3, RFC4, RFC5, RPA1, RPA2, RPA3"
"21","Activation of BAD and translocation to mitochondria",0.132612407512806,0.850959562326146,0.993803091491436,1.9772605767841,698,15,"AKT3, BCL2, AKT1"
"22","Activation of BH3-only proteins",0.178084616746327,0.850959562326146,0.993797044884304,1.57524257677723,1005,29,"AKT3, BCL2, AKT1"
"23","Activation of G protein gated Potassium channels",0.242059145673604,0.850959562326146,0.99017969076473,1.84935552252433,1325,19,"GNG12, KCNJ2"
"24","Activation of GABAB receptors",0.30779993004547,0.850959562326146,0.99017147636972,1.533227774385,1759,31,"GNG12, KCNJ2, ADCY1"
