"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"1","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.166848588803992,0.753223541427295,0.982811056290595,1.20568377374665,1069,159,"CSF1, PDE4B, BCL3, KLF9, TNFAIP6, ABCA1"
"2","HALLMARK_HYPOXIA",0.838909541511772,0.971272622809538,0.627827602754506,0.774409939756069,5415,171,"DTNA, ACKR3"
"3","HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.477101245832602,0.82577387075657,0.980697408913177,1.20871711887926,2718,66,"CD9, SCD, ABCA2"
"4","HALLMARK_MITOTIC_SPINDLE",0.971272622809538,0.971272622809538,-0.501042943697867,-0.656084683163408,3380,183,"RASAL2, TSC1"
"5","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.519527896995708,0.82577387075657,-0.945499753282873,-1.44047217772697,2420,37,"GNAI1, PTCH1"
"6","HALLMARK_TGF_BETA_SIGNALING",0.17028258887876,0.753223541427295,0.99320778047761,1.28955652796076,933,50,"RAB31, HIPK2, FKBP1A"
"7","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.255934320899518,0.753223541427295,0.989969983161286,1.24611002070424,1433,58,"CD9, CSF1, PTPN11, STAT3, ACVR1B"
"8","HALLMARK_DNA_REPAIR",0.0290633391249408,0.753223541427295,0.994253296986665,1.20787994373293,183,144,"PDE4B, AAAS"
"9","HALLMARK_G2M_CHECKPOINT",0.918638824439288,0.971272622809538,0.562897562121535,0.694793308348907,5938,173,"FOXN3, BCL3, SLC12A2, DMD, ABL1"
"10","HALLMARK_APOPTOSIS",0.0750683169908375,0.753223541427295,0.991759858740436,1.19597721611103,466,125,"BCL2L1, APP, ADD1"
"11","HALLMARK_NOTCH_SIGNALING",0.890167364016736,0.971272622809538,-0.115851847661609,-0.188687938182551,4254,31,"WNT5A, WNT2, TCF7L2, ST3GAL6, SKP1, SAP30, RBX1, PSENEN, PSEN2, PRKCA, PPARD, NOTCH3, NOTCH2, NOTCH1, MAML2, LFNG, KAT2A, JAG1, HES1, FZD7, FZD5, FZD1, FBXW11, DTX4, DTX2, DTX1, DLL1, CUL1"
"12","HALLMARK_ADIPOGENESIS",0.60134824574843,0.859068922497757,0.781170062467659,0.970852751555529,3924,182,"ADIPOR2, ENPP2, APOE, ABCA1"
"13","HALLMARK_ESTROGEN_RESPONSE_EARLY",0.73565190268247,0.943143464977526,0.712797576687195,0.875114797797529,4716,161,"MAPT, RAB31, FLNB, ENDOD1, ITPK1, RETREG1, OLFM1, ADD3, ABAT"
"14","HALLMARK_ESTROGEN_RESPONSE_LATE",0.401064495929868,0.82577387075657,0.90709053970277,1.10652503660797,2561,151,"CD9, MAPT, RAB31, FLNB, ITPK1, OLFM1, SERPINA3, ADD3, ABCA3"
"15","HALLMARK_ANDROGEN_RESPONSE",0.89760348583878,0.971272622809538,-0.511207107172793,-0.634545733942715,3707,85,"SLC38A2, XRCC6, SRP19, ITGAV"
