"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"1","A tetrasaccharide linker sequence is required for GAG synthesis",0.232945736434109,0.692968013345906,-0.442142034209639,-1.17992017339088,1201,23,"CSPG4, XYLT1, CSPG5, GPC6, AGRN, GPC5, DCN"
"2","ABC transporter disorders",0.628513238289206,0.899579275171728,0.275723527927072,0.903679530410357,3085,68,"PSMC2, SEL1L, ABCA1, UBC, PSMD2, DERL1, ERLIN2, PSMB4, PSMD13, RNF185, PSMD3, PSMB1, PSMD5, ABCC8, PSMD1, PSMA3"
"3","ABC-family proteins mediated transport",0.763354281225452,0.921099462152951,-0.24730155831685,-0.86534055265834,3886,92,"ABCC5, UBB, ABCA6, PSMB5, ERLEC1, EIF2S2, PSMD9, PSMD12, PSMA7, EIF2S1, PSMA4, DERL2, PSMD6, ABCG4, PSMB3, PSMD7, PSMB7, PSMF1, PEX3"
"4","ADP signalling through P2Y purinoceptor 1",0.414562904235343,0.821223557916317,0.410177559808587,1.02915538636851,1986,18,"GNG12, PLA2G4A, GNB4, GNB5, GNB1, GNA11"
"5","ADP signalling through P2Y purinoceptor 12",0.407508389261745,0.816088967062895,0.42445359469148,1.03557708691086,1942,16,"GNG12, GNAI3, GNB4, GNAI2, GNB5, GNB1"
"6","APC-Cdc20 mediated degradation of Nek2A",0.757997507270461,0.917767041737049,0.305439153658138,0.796608773995089,3648,21,"UBC, CDC27, ANAPC2, ANAPC1, UBE2D1, CDC16"
"7","APC/C-mediated degradation of cell cycle proteins",0.629972430090587,0.899579275171728,-0.270789097636013,-0.913171596533847,3198,74,"UBB, CDC14A, PTTG1, PSMB5, PSMD9, SKP1, PSMD12, ANAPC5, PSMA7, PSMA4, PSMD6, CUL1, PSMB3, ANAPC4, PSMD7, PSMB7, PSMF1"
"8","APC/C:Cdc20 mediated degradation of Cyclin B",0.740625,0.908331372878508,0.317011982641013,0.805686088971953,3554,19,"UBC, CDC27, ANAPC2, ANAPC1, UBE2D1, CDC16"
"9","APC/C:Cdc20 mediated degradation of Securin",0.825574303720268,0.937732116075803,0.248376064405272,0.802051423355407,4060,62,"PSMC2, UBC, PSMD2, CDC27, PSMB4, ANAPC2, ANAPC1, PSMD13, UBE2D1, PSMD3, PSMB1, PSMD5, CDC16, PSMD1, PSMA3, PSMA6"
"10","APC/C:Cdc20 mediated degradation of mitotic proteins",0.833197556008147,0.93951894666042,0.244533801784057,0.794760612396095,4090,65,"PSMC2, UBC, PSMD2, CDC27, PSMB4, ANAPC2, ANAPC1, PSMD13, UBE2D1, PSMD3, PSMB1, PSMD5, CDC16, PSMD1, PSMA3, PSMA6"
"11","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1",0.85193482688391,0.943725858486531,0.240565713187645,0.781863906501378,4182,65,"PSMC2, UBC, PSMD2, CDC27, PSMB4, ANAPC2, ANAPC1, PSMD13, UBE2D1, PSMD3, PSMB1, PSMD5, CDC16, PSMD1, PSMA3, PSMA6, SKP2, PSME3, PSMB8, PSMD4, PSMB6, PSMC1, PSMB10"
"12","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint",0.750255049989798,0.912696999354266,0.259687539637226,0.841549667302241,3676,64,"PSMC2, UBC, PSMD2, CDC27, PSMB4, ANAPC2, ANAPC1, PSMD13, UBE2D1, PSMD3, PSMB1, PSMD5, CDC16, PSMD1, PSMA3, PSMA6"
"13","ATF4 activates genes in response to endoplasmic reticulum  stress",0.97852127220157,0.988296709486301,0.211045425184732,0.562775964722286,4737,23,"CEBPB, EXOSC1, ATF4, DCP2, PARN"
"14","AUF1 (hnRNP D0) binds and destabilizes mRNA",0.494819159335288,0.8442673187252,-0.307326463858548,-0.971262158978002,2530,51,"HSPA8, UBB, PSMB5, PSMD9, PSMD12, PSMA7, HSPA1A, PSMA4, PSMD6, PSMB3, PSMD7, PSMB7, PSMF1"
"15","AURKA Activation by TPX2",0.689472652421094,0.905286259444753,-0.2679064544184,-0.880040314445322,3516,64,"DYNLL1, NDE1, PCNT, ODF2, CEP152, DCTN3, PLK4, CEP63, SDCCAG8, PCM1, TUBB, SFI1, OFD1, TUBB4B, CETN2, TUBA4A, CEP76, CEP78, CEP70, YWHAE, HAUS2"
"16","Abortive elongation of HIV-1 transcript in the absence of Tat",0.0798449612403101,0.641704853850603,-0.523585537877059,-1.39726398043379,411,23,"POLR2F, GTF2F2, POLR2H, POLR2B, CTDP1, NCBP2, POLR2A, POLR2J, SUPT4H1"
"17","Activated NOTCH1 Transmits Signal to the Nucleus",0.822144185085726,0.937108488242601,0.271305273210503,0.764949344887266,3979,30,"PSEN1, UBC, ADAM10, MIB1, APH1A, MIB2, CNTN1"
"18","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins",0.833197556008147,0.93951894666042,0.244533801784057,0.794760612396095,4090,65,"PSMC2, UBC, PSMD2, CDC27, PSMB4, ANAPC2, ANAPC1, PSMD13, UBE2D1, PSMD3, PSMB1, PSMD5, CDC16, PSMD1, PSMA3, PSMA6"
