"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"1","A tetrasaccharide linker sequence is required for GAG synthesis",0.925239005736138,0.965368769609342,-0.224091290413583,-0.677142655791266,4838,25,"B3GAT1, SDC2, DCN, GPC6, B3GAT2, BGN"
"2","ABC transporter disorders",0.204759163308386,0.587480651916598,-0.314139652916346,-1.16168531701316,1066,64,"PSMA1, UBB, PSMD12, UBC, PSMB2, RPS27A, ABCA1, PSMD4, PSME2, PSMD14, PSMD13, PSMD11, PSME4, PSMD10, PSMC5, RNF5"
"3","ABC transporters in lipid homeostasis",0.858598461218549,0.926235163385923,0.265584669502965,0.711778915037326,4128,15,"PEX3, PEX19, ABCD1, ABCA3, ABCA9, ABCA6, ABCG8"
"4","ABC-family proteins mediated transport",0.277078565980168,0.625831835760499,-0.280062193032246,-1.09231826925711,1452,88,"PSMA1, UBB, PSMD12, UBC, EIF2S2, ABCA2, ABCC4, PSMB2, RPS27A, PSMD4, PSME2, PSMD14, PSMD13, PSMD11, PSME4, PSMD10, PSMC5, RNF5, ABCG4, ABCA7, PSMA4"
"5","ADP signalling through P2Y purinoceptor 1",0.0581573896353167,0.407903898338738,-0.522427215575339,-1.45382772894161,302,18,"GNG12, SRC, GNB1, MAPK14, GNA15, GNA14, GNG2"
"6","ADP signalling through P2Y purinoceptor 12",0.626612747929906,0.81388836766213,-0.332795926663722,-0.880310504744477,3253,15,"GNG12, GNAI1, GNB1"
"7","APC-Cdc20 mediated degradation of Nek2A",0.273912210082423,0.625831835760499,-0.395996681392951,-1.14785802238765,1428,21,"UBB, UBC, UBE2E1, RPS27A, ANAPC5, CDC26, UBA52"
"8","APC/C-mediated degradation of cell cycle proteins",0.0521030693444487,0.389623687671355,-0.353726004848502,-1.34196186781733,274,73,"PSMA1, UBB, PSMD12, UBC, UBE2E1, PSMB2, SKP1, RPS27A, PSMD4, PSME2, PTTG1, PSMD14, PSMD13, PSMD11, ANAPC5, PSME4, PSMD10, PSMC5, FZR1, PSMA4, CDC26, UBA52"
"9","APC/C:Cdc20 mediated degradation of Cyclin B",0.296919839295963,0.640198488146902,-0.39226957840443,-1.12432926154452,1551,20,"UBB, UBC, UBE2E1, RPS27A, ANAPC5, CDC26, UBA52"
"10","APC/C:Cdc20 mediated degradation of Securin",0.0232780003816066,0.319484803267101,-0.399063737608482,-1.45404061580583,121,59,"PSMA1, UBB, PSMD12, UBC, UBE2E1, PSMB2, RPS27A, PSMD4, PSME2, PTTG1, PSMD14, PSMD13, PSMD11, ANAPC5, PSME4, PSMD10, PSMC5, PSMA4, CDC26, UBA52"
"11","APC/C:Cdc20 mediated degradation of mitotic proteins",0.0288961664419187,0.319675544161591,-0.38500348525069,-1.42583083410656,149,65,"PSMA1, UBB, PSMD12, UBC, UBE2E1, PSMB2, RPS27A, PSMD4, PSME2, PTTG1, PSMD14, PSMD13, PSMD11, ANAPC5, PSME4, PSMD10, PSMC5, PSMA4, CDC26, UBA52"
"12","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1",0.0391146727723717,0.358549659081574,-0.379345860746605,-1.39618264638817,204,62,"PSMA1, UBB, PSMD12, UBC, UBE2E1, PSMB2, RPS27A, PSMD4, PSME2, PTTG1, PSMD14, PSMD13, PSMD11, ANAPC5, PSME4, PSMD10, PSMC5, FZR1, PSMA4, CDC26, UBA52"
"13","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint",0.0381080045959402,0.358549659081574,-0.376969154989741,-1.39115891187369,198,63,"PSMA1, UBB, PSMD12, UBC, UBE2E1, PSMB2, RPS27A, PSMD4, PSME2, PSMD14, PSMD13, PSMD11, ANAPC5, PSME4, PSMD10, PSMC5, PSMA4, CDC26, UBA52"
"14","ATF4 activates genes in response to endoplasmic reticulum  stress",0.193388113892605,0.587480651916598,-0.417137706258443,-1.22445642298016,1011,22,"KHSRP, CEBPG, NFYA, ATF6, EXOSC8, ASNS, DDIT3, EXOSC4, EXOSC3, EXOSC5, CEBPB, EXOSC1"
"15","AUF1 (hnRNP D0) binds and destabilizes mRNA",0.0106931449303036,0.307129202641855,-0.449602973918693,-1.57178711641169,55,48,"PSMA1, UBB, HSPA8, PSMD12, UBC, PSMB2, RPS27A, PSMD4, PSME2, HSPB1, PSMD14, PSMD13, PSMD11, PSME4, PSMD10, HNRNPD, PSMC5, PSMA4, UBA52"
"16","AURKA Activation by TPX2",0.148674606223588,0.553450313127732,-0.324953537205027,-1.20865651161029,773,66,"TUBB4A, CDK5RAP2, DCTN2, DYNLL1, ODF2, DCTN3, DYNC1H1, OFD1, CEP78, SSNA1, ALMS1, TUBB4B, CEP135, CLASP1, CEP70, CENPJ, HAUS1"
"17","Abortive elongation of HIV-1 transcript in the absence of Tat",0.524602718744017,0.775466518841083,-0.321479438985986,-0.951886050300653,2739,23,"GTF2F1, NELFB, NCBP1, POLR2B, POLR2K, POLR2E"
"18","Activated NOTCH1 Transmits Signal to the Nucleus",0.218161050828098,0.587480651916598,-0.376380678331604,-1.18065226504511,1145,29,"NOTCH1, UBB, UBC, PSENEN, RPS27A, ARRB1, MIB1, ITCH, UBA52, DTX1, ADAM17"
"19","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins",0.0288961664419187,0.319675544161591,-0.38500348525069,-1.42583083410656,149,65,"PSMA1, UBB, PSMD12, UBC, UBE2E1, PSMB2, RPS27A, PSMD4, PSME2, PTTG1, PSMD14, PSMD13, PSMD11, ANAPC5, PSME4, PSMD10, PSMC5, PSMA4, CDC26, UBA52"
"20","Activation of ATR in response to replication stress",0.941825095057034,0.969206918775802,-0.206885745442919,-0.678700953427014,4953,35,"ORC5, RFC2, RAD9A, CDC25A, ATRIP, CDC7, RPA3, RFC4, ORC3, HUS1, RAD1, MCM3"
"21","Activation of BAD and translocation to mitochondria",0.662815328326594,0.835295153541692,-0.323475899240818,-0.855657204065172,3441,15,"YWHAQ, PPP3CC, BAD, SFN, AKT3"
"22","Activation of BH3-only proteins",0.51413612565445,0.771431737861567,0.305585854190316,0.959292105908779,2454,28,"AKT2, TFDP2, YWHAB, YWHAE, TFDP1, PPP3R1, DYNLL2, PPP1R13B, YWHAH, BCL2"
"23","Activation of G protein gated Potassium channels",0.0249711870918171,0.319484803267101,-0.593365166989983,-1.59808805010217,129,16,"GNG12, GNB1, GABBR2, GNG2, KCNJ12, KCNJ3, GNG3, GABBR1, KCNJ4"
"24","Activation of GABAB receptors",0.0137746317199158,0.307129202641855,-0.523162198280994,-1.62624198365604,71,28,"GNG12, GNAI1, GNAL, GNB1, GABBR2, ADCY9, ADCY1, ADCY2, ADCY6, GNG2, KCNJ12, KCNJ3, GNG3, GABBR1, KCNJ4"
"25","Activation of HOX genes during differentiation",0.933094887439512,0.965368769609342,0.203222328539626,0.720873465660297,4434,49,"PBX1, NCOR1, CTCF, KMT2D, NCOA3, POLR2G, JUN, RBBP5, CREBBP"
"26","Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon",0.0136381098732232,0.307129202641855,-0.619236134354293,-1.66776535185417,70,16,"UBB, IRF3, UBC, RPS27A, TBK1, TANK, IKBKE, UBA52, LY96"
"27","Activation of NF-kappaB in B cells",0.091903300076746,0.445257013134425,-0.351232893835369,-1.28616390515892,478,61,"PSMA1, UBB, PSMD12, UBC, PSMB2, SKP1, RPS27A, PSMD4, PSME2, PSMD14, PSMD13, PSMD11, RELA, PSME4, PSMD10, PSMC5, PSMA4, UBA52, IKBKG, MALT1"
"28","Activation of NMDA receptors and postsynaptic events",0.332072299285414,0.660895358851793,0.280792038551295,1.06718418535856,1579,70,"PDPK1, ERBB4, MAPK3, LIN7C, NRG1, PRKAA1, NRGN, HRAS, PPM1F, PRKAA2, GRIN2B, CREB1, CAMK4, PPM1E, LIN7B, PRKACA, NEFL, PRKACB, PRKX"
"29","Activation of anterior HOX genes in hindbrain development during early embryogenesis",0.933094887439512,0.965368769609342,0.203222328539626,0.720873465660297,4434,49,"PBX1, NCOR1, CTCF, KMT2D, NCOA3, POLR2G, JUN, RBBP5, CREBBP"
"30","Activation of gene expression by SREBF (SREBP)",0.713266162888329,0.86459080769658,0.249977056037702,0.858571134716265,3397,42,"SREBF1, CYP51A1, FDFT1, SP1, CHD9, NFYB, MTF1, HMGCS1, CREBBP, TBL1X, ACACB, PPARA, ELOVL6, NFYC, LSS"
"31","Activation of kainate receptors upon glutamate binding",0.224345499713358,0.592621748593467,-0.396039315573375,-1.185157216338,1173,24,"GNG12, CALM1, GNB1, GRIK2, DLG1"
"32","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",0.763878326996198,0.879404729979831,-0.239245235682192,-0.829885221753509,4017,46,"RPS20, FAU, EIF2S2, RPS21, RPS27A, RPS11, EIF4EBP1, EIF3H, RPS25"
"33","Activation of the pre-replicative complex",0.769274700171331,0.88237434011641,-0.258607868145294,-0.811215832432362,4040,29,"ORC5, POLE4"
"34","Acyl chain remodelling of PC",0.613448607108549,0.806787064370918,-0.324858985784391,-0.892192444954254,3192,17,"PNPLA8, LPCAT4, PLA2G4E, LPCAT3"
"35","Acyl chain remodelling of PE",0.22341650671785,0.592621748593467,-0.431809868177288,-1.2016547784468,1163,18,"PNPLA8, ABHD4, LPCAT4, PLA2G4E, LPCAT3"
"36","Adherens junctions interactions",0.575119816628464,0.792802741431679,0.297304283876633,0.920024446157129,2759,26,"CDH3, AFDN, CADM2, CDH2, CDH8"
"37","Adrenaline,noradrenaline inhibits insulin secretion",0.568334291738547,0.792802741431679,-0.317678791206772,-0.920841426616041,2964,21,"GNG12, GNAI1, GNB1, ADCY6, GNG2, CACNA1C"
"38","Aggrephagy",0.319455103607061,0.653693843799559,-0.3910681856809,-1.10594293867711,1664,19,"UBB, DYNLL1, UBC, RPS27A, DYNC1H1"
"39","Amine ligand-binding receptors",0.599079305293995,0.806787064370918,0.302870248450769,0.909303714509503,2862,23,"CHRM3, HTR2B"
"40","Amino acid transport across the plasma membrane",0.19146084625694,0.587480651916598,-0.412087229911391,-1.22017161314255,999,23,"SLC38A2, SLC38A1, SLC43A2, SLC38A3, SLC7A11, SLC1A4, SLC6A6"
"41","Amino acids regulate mTORC1",0.338406256605369,0.668692891823547,0.300172104139138,1.06708837964485,1600,50,"SH3BP4, NPRL3, MTOR, FLCN, ATP6V1B2, FNIP2, SEH1L, BMT2, ATP6V1G2, FNIP1, ATP6V1A, ATP6V1C1, RRAGA, KPTN"
"42","Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal",0.498957464553795,0.76799347545366,0.259616130430544,0.975809178978003,2392,66,"XPO1, CLASP2, DYNC1LI1, RANBP2, NUP37, PPP2R5C, SEH1L, NUP98, DYNC1I2, B9D2, CENPT, DYNLL2, NDE1, PAFAH1B1, NUP43, TAOK1, CENPQ, SKA2, ITGB3BP"
"43","Amplification of signal from the kinetochores",0.498957464553795,0.76799347545366,0.259616130430544,0.975809178978003,2392,66,"XPO1, CLASP2, DYNC1LI1, RANBP2, NUP37, PPP2R5C, SEH1L, NUP98, DYNC1I2, B9D2, CENPT, DYNLL2, NDE1, PAFAH1B1, NUP43, TAOK1, CENPQ, SKA2, ITGB3BP"
"44","Amyloid fiber formation",0.00210084033613445,0.307129202641855,-0.54018623565718,-1.80183884239317,10,38,"TTR, APP, UBB, SNCA, UBC, TSPAN33, PSENEN, RPS27A, SNCAIP, INS, GGA1, CALB1"
"45","Anchoring of the basal body to the plasma membrane",0.121687513249947,0.505127350919168,0.304930515516191,1.21222254296455,573,90,"RAB3IP, CEP97, NPHP1, AKAP9, TMEM67, TMEM216, CEP250, CEP63, YWHAE, CEP152, CEP41, MKS1, CEP89, NPHP4, CEP57, DYNC1I2, FGFR1OP, CEP162, B9D2, ACTR1A, TCTN2, CEP83, PRKACA, PCNT, TUBA4A, TUBB, RAB11A, NDE1, RPGRIP1L, SFI1, PAFAH1B1, KIF24, B9D1, HAUS7"
"46","Antigen Presentation: Folding, assembly and peptide loading of class I MHC",0.347867844794468,0.675155721671706,-0.402936417817987,-1.08521347407771,1810,16,"SEC24B, CALR, SEC31A, SAR1B, HSPA5, TAP2, SEC24D, TAPBP"
"47","Antigen activates B Cell Receptor (BCR) leading to generation of second messengers",0.503923444976077,0.768351039791109,-0.313589311172759,-0.967328711394065,2632,27,"CALM1, LYN, ORAI1, DAPP1, TRPC1"
"48","Antigen processing-Cross presentation",0.00645528764002278,0.307129202641855,-0.405686245896714,-1.55103943954224,33,77,"PSMA1, UBB, ITGB5, PSMD12, UBC, CALR, CTSS, PSMB2, RPS27A, PSMD4, PSME2, MRC2, SEC61G, PSMD14, PSMD13, PSMD11, TAP2, PSME4, PSMD10, PSMC5, TIRAP, TAPBP, PSMA4, STX4, UBA52, IKBKG, MRC1"
