"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"1","A tetrasaccharide linker sequence is required for GAG synthesis",0.680449368076143,0.859329358528732,-0.312728421660576,-0.85488267450232,4360,25,"NCAN, CSPG4, BCAN, XYLT1, SDC2, B4GALT7"
"2","ABC transporter disorders",0.860080589134362,0.925425520957711,-0.237037171044838,-0.787869272839281,6189,72,"UBC, UBB, PSMB3, PSMD12, PSMD5, PSME1, PSME4, PSMD8, ERLIN1, SEL1L, RPS27A, PSMA5, PSMC2, PSMC1, PSMB4, PSMD14, PSMD7, RNF5, ABCD1"
"3","ABC transporters in lipid homeostasis",0.208642373427926,0.58214136925427,-0.506483145725364,-1.22905104430031,1293,15,"ABCA7, ABCA2, ABCA6, ABCG1"
"4","ABC-family proteins mediated transport",0.750576114951877,0.882832512311524,-0.249307019449379,-0.859211592397443,5536,94,"UBC, UBB, PSMB3, ABCA7, ABCA2, PSMD12, ABCA6, PSMD5, PSME1, ABCG1, PSME4, PSMD8, ERLIN1, ABCC5, SEL1L, EIF2S3, RPS27A, PSMA5, PSMC2, PSMC1, PSMB4, PSMD14, PSMD7, RNF5, ABCD1, ABCB1"
"5","ADP signalling through P2Y purinoceptor 1",0.290594216714331,0.652293373732766,-0.435630453974789,-1.1326838569669,1828,20,"GNG2, GNG12, GNG7, GNG3, MAPK14, PLA2G4A, GNB1, GNB4"
"6","ADP signalling through P2Y purinoceptor 12",0.210172744721689,0.58214136925427,-0.486239588887198,-1.21816435370324,1313,17,"GNG2, GNG12, GNG7, GNAI1, GNG3"
"7","APC-Cdc20 mediated degradation of Nek2A",0.00157381177211206,0.105097952695893,-0.666057307177119,-1.78463767944832,9,23,"UBE2D1, UBC, ANAPC5, BUB3, UBB, ANAPC10, ANAPC16"
"8","APC/C-mediated degradation of cell cycle proteins",0.0817618719889883,0.46840960050948,-0.381222682307969,-1.28599617085731,593,80,"UBE2D1, PTTG1, UBC, CUL1, ANAPC5, BUB3, UBB, PSMB3, ANAPC10, PSMD12, ANAPC16, CDC14A, PSMD5, PSME1, PSME4, PSMD8"
"9","APC/C:Cdc20 mediated degradation of Cyclin B",0.00774581093898198,0.200301903866632,-0.627607933951663,-1.66698129769425,48,22,"UBE2D1, UBC, ANAPC5, UBB, ANAPC10, ANAPC16"
"10","APC/C:Cdc20 mediated degradation of Securin",0.16600734670811,0.561211933387416,-0.37018092322847,-1.20578201135621,1174,63,"UBE2D1, PTTG1, UBC, ANAPC5, UBB, PSMB3, ANAPC10, PSMD12, ANAPC16, PSMD5, PSME1, PSME4, PSMD8"
