"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"1","A tetrasaccharide linker sequence is required for GAG synthesis",0.0999099909990999,0.425523772154277,0.458123169408684,1.34984939693999,443,24,"DCN, B3GAT2, CSPG5, SDC4"
"2","ABC transporter disorders",0.154109589041096,0.467819087569,-0.339541869583514,-1.20838844656079,899,70,"ABCB4, ABCA1, PSMD11, PSMC1, PSMD14, PSMC4, SEL1L, PSMF1, PSMD9, UBC, ERLIN2, PSME3, PSME4, PSME1, ABCD1, ABCA3, PSMD1, DERL2, VCP, RPS27A"
"3","ABC transporters in lipid homeostasis",0.703760721354739,0.855568426781788,0.315231158426118,0.830080630218392,3199,15,"ABCD2, PEX3, ABCG1, ABCD3, PEX19, ABCA5, ABCG4, ABCA6"
"4","ABC-family proteins mediated transport",0.185297079556898,0.508010117508798,-0.312172382354953,-1.16480490071886,1103,93,"ABCB4, PSMD11, PSMC1, ABCA7, PSMD14, PSMC4, EIF2S2, EIF2S1, SEL1L, PSMF1, ABCF1, PSMD9, ABCA9, ABCB1, UBC, ABCA2, ERLIN2, PSME3, PSME4, PSME1, ABCD1, ABCA3, PSMD1, DERL2, VCP, ABCC3, ABCB8, RPS27A"
"5","ADP signalling through P2Y purinoceptor 1",0.806823216659282,0.904954298321645,0.269594703420203,0.765287923208375,3641,20,"GNGT2, PLA2G4A, GNG3, GNB1, GNB5"
"6","ADP signalling through P2Y purinoceptor 12",0.131596526386106,0.444513348085966,0.47549492462267,1.31116625135359,590,18,"P2RY12, GNGT2, GNG3, GNB1, GNB5"
"7","APC-Cdc20 mediated degradation of Nek2A",0.434452871072589,0.69741118777442,-0.363232749900728,-1.01725591937272,2405,22,"UBE2E1, UBE2D1, ANAPC7, ANAPC4, UBC"
"8","APC/C-mediated degradation of cell cycle proteins",0.0501355013550136,0.352010284892758,-0.372372645082789,-1.35328456857295,295,79,"PTTG1, UBE2E1, BTRC, PSMD11, PSMC1, UBE2D1, PSMD14, PSMC4, CDC14A, ANAPC7, PSMF1, PSMD9, ANAPC4, UBC, PSME3, PSME4, PSME1"
"9","APC/C:Cdc20 mediated degradation of Cyclin B",0.464066449981943,0.72106355092087,-0.355695905294444,-0.99614851704947,2569,22,"UBE2E1, UBE2D1, ANAPC7, ANAPC4, UBC"
"10","APC/C:Cdc20 mediated degradation of Securin",0.0990975355779243,0.425523772154277,-0.367425622914287,-1.28232671568057,570,63,"PTTG1, UBE2E1, PSMD11, PSMC1, UBE2D1, PSMD14, PSMC4, ANAPC7, PSMF1, PSMD9, ANAPC4, UBC, PSME3, PSME4, PSME1"
"11","APC/C:Cdc20 mediated degradation of mitotic proteins",0.101764605105362,0.425523772154277,-0.358165688978523,-1.26932163148046,593,68,"PTTG1, UBE2E1, PSMD11, PSMC1, UBE2D1, PSMD14, PSMC4, ANAPC7, PSMF1, PSMD9, ANAPC4, UBC, PSME3, PSME4, PSME1"
"12","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1",0.106390268973788,0.433619365749424,-0.356637448881523,-1.26390562354639,620,68,"PTTG1, UBE2E1, PSMD11, PSMC1, UBE2D1, PSMD14, PSMC4, ANAPC7, PSMF1, PSMD9, ANAPC4, UBC, PSME3, PSME4, PSME1"
"13","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint",0.372749307479224,0.661335788390385,-0.296542443137851,-1.04424168576206,2152,66,"UBE2E1, PSMD11, PSMC1, UBE2D1, PSMD14, PSMC4, ANAPC7, PSMF1, PSMD9, ANAPC4, UBC, PSME3, PSME4, PSME1"
"14","ATF4 activates genes in response to endoplasmic reticulum  stress",0.219323497661029,0.539195530265545,-0.418498998947177,-1.19567647072882,1218,24,"CEBPB, HERPUD1, EXOSC8, DDIT3, KHSRP, NFYB, ATF4, NFYC, EXOSC1"
"15","AUF1 (hnRNP D0) binds and destabilizes mRNA",0.276855123674912,0.589409333765404,-0.332518356566586,-1.11522800362151,1566,51,"HSPA8, PSMD11, EIF4G1, PSMC1, PSMD14, PSMC4, PSMF1, PSMD9, UBC, PSME3, PSME4, PSME1"
"16","AURKA Activation by TPX2",0.638803134647352,0.821761177463375,0.247169939356567,0.907104538157188,2689,67,"DCTN3, CEP152, TUBA4A, HAUS1, CSNK1E, CEP164, HAUS6, DYNLL1, CEP78, PCNT"
"17","Abortive elongation of HIV-1 transcript in the absence of Tat",0.871380471380471,0.929651799199124,0.248062584490977,0.724819351934839,3881,23,"POLR2A, POLR2D, NELFCD, SUPT4H1, POLR2H, GTF2F1, NELFE, NELFA"
"18","Activated NOTCH1 Transmits Signal to the Nucleus",0.159620207810821,0.472422815279958,-0.416943087447665,-1.25383201349138,890,30,"NEURL1, CNTN1, ITCH, PSENEN, UBC, ARRB1, MIB1, PSEN2, ADAM10, RPS27A, DTX4, MIB2, UBA52, APH1A, PSEN1"
"19","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins",0.0987337440109514,0.425523772154277,-0.357721993775237,-1.27094628821073,576,69,"PTTG1, UBE2E1, PSMD11, PSMC1, UBE2D1, PSMD14, PSMC4, ANAPC7, PSMF1, PSMD9, ANAPC4, UBC, PSME3, PSME4, PSME1"
"20","Activation of ATR in response to replication stress",0.122653316645807,0.434100646285673,-0.417201285706127,-1.29367035804271,685,35,"ORC6, ORC5, ATR, MCM3, RPA1, DBF4, MCM6, MCM8, ORC3, RPA2, MCM7, RAD9B, HUS1, CDK2, RAD9A, CDC6"
"21","Activation of BAD and translocation to mitochondria",0.27314390467461,0.585227746172667,-0.448853335583828,-1.14877101384296,1489,15,"YWHAE, AKT1, PPP3CC, YWHAQ"
"22","Activation of BH3-only proteins",0.114588954847994,0.433692890465537,-0.439102897761662,-1.30950906862286,636,29,"TP53, YWHAE, AKT1, PPP3CC, TFDP1, YWHAQ"
"23","Activation of G protein gated Potassium channels",0.825431989366416,0.910609545715929,0.265395473511012,0.753367733770266,3725,20,"GNGT2, KCNJ3, GNG3, GABBR2, GNB1"
