"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"1","A tetrasaccharide linker sequence is required for GAG synthesis",0.349577804583836,0.662807990630455,0.36691549524448,1.07545788893428,1448,24,"B3GAT3, VCAN, GPC6, SDC3, DCN, SDC2"
"2","ABC transporter disorders",0.317773221889292,0.659285836840565,-0.314891347418117,-1.07898265436718,2014,71,"UBB, UBC, PSMD7, PSMB3, ERLIN1, PSMA7, PSMC6, PSMC4, PSMD5, PSME4, ERLIN2, OS9, PSMC1, ABCA1, PSMA6, PSME1, RPS27A"
"3","ABC transporters in lipid homeostasis",0.737152777777778,0.872827531753061,-0.324269687621605,-0.80546739733382,4245,15,"ABCA6, ABCA7, PEX3, ABCG1, ABCD1, ABCA9"
"4","ABC-family proteins mediated transport",0.35822262940907,0.662807990630455,-0.294049644441742,-1.05075867898858,2345,93,"UBB, ABCA6, UBC, ABCC5, PSMD7, PSMB3, ERLIN1, ABCA7, PSMA7, PSMC6, PSMC4, PSMD5, PSME4, ERLIN2, OS9, PSMC1, PSMA6, PSME1, RPS27A, PEX3, PSMD10, ABCG1, EIF2S1"
"5","ADP signalling through P2Y purinoceptor 1",0.313116726835138,0.658975132570043,0.388114515413601,1.10047009135478,1300,21,"GNG4, GNG12, GNB4, GNB5"
"6","ADP signalling through P2Y purinoceptor 12",0.526907438411863,0.750878992614181,0.349538782612248,0.952875789186219,2202,18,"GNG4, GNG12, GNB4, GNB5, GNAI2"
"7","APC-Cdc20 mediated degradation of Nek2A",0.220618556701031,0.608245578122986,-0.438406496889426,-1.19915520437225,1283,23,"UBB, ANAPC5, UBC, UBE2D1, CDC27, RPS27A"
"8","APC/C-mediated degradation of cell cycle proteins",0.244596485772042,0.616501021970014,-0.321241642622986,-1.12356026772291,1572,81,"UBB, ANAPC5, PTTG1, UBC, PSMD7, PSMB3, PSMA7, PSMC6, PSMC4, PSMD5, PSME4, CUL1, UBE2D1, CDC27, PSMC1, CDC14A, PSMA6, PSME1, RPS27A"
"9","APC/C:Cdc20 mediated degradation of Cyclin B",0.304258241758242,0.657404317818846,-0.413074972772046,-1.12035524864301,1771,22,"UBB, ANAPC5, UBC, UBE2D1, CDC27, RPS27A"
"10","APC/C:Cdc20 mediated degradation of Securin",0.223700887198986,0.608245578122986,-0.343517660565243,-1.15285067036494,1411,63,"UBB, ANAPC5, PTTG1, UBC, PSMD7, PSMB3, PSMA7, PSMC6, PSMC4, PSMD5, PSME4, UBE2D1, CDC27, PSMC1, PSMA6, PSME1, RPS27A"
"11","APC/C:Cdc20 mediated degradation of mitotic proteins",0.264765784114053,0.62515803653115,-0.326096326167204,-1.11702804073177,1689,70,"UBB, ANAPC5, PTTG1, UBC, PSMD7, PSMB3, PSMA7, PSMC6, PSMC4, PSMD5, PSME4, UBE2D1, CDC27, PSMC1, PSMA6, PSME1, RPS27A"
"12","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1",0.263356973995272,0.624651688886744,-0.327901197628681,-1.11552044847559,1670,68,"UBB, ANAPC5, PTTG1, UBC, PSMD7, PSMB3, PSMA7, PSMC6, PSMC4, PSMD5, PSME4, UBE2D1, CDC27, PSMC1, PSMA6, PSME1, RPS27A"
"13","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint",0.355870764381403,0.662807990630455,-0.30919857129855,-1.05189408095288,2257,68,"UBB, ANAPC5, UBC, PSMD7, PSMB3, PSMA7, PSMC6, PSMC4, PSMD5, PSME4, UBE2D1, CDC27, PSMC1, PSMA6, PSME1, RPS27A"
