"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"1","A tetrasaccharide linker sequence is required for GAG synthesis",0.558490566037736,0.814989545492946,0.330049446347395,0.9209167592657,2367,24,"CSPG5, BCAN, GPC5, DCN, CSPG4"
"2","ABC transporter disorders",0.50685149776928,0.7860678770622,-0.297052813960788,-0.970143582291849,3180,68,"UBC, PSMD13, PSMA5, PSMB1, PSMC2, ABCA1, PSMB4, DERL1, ABCA3, PSMA3, ABCC8, PSMD11, PSMB6, ERLIN1, PSMC3, UBB, PSMA6"
"3","ABC-family proteins mediated transport",0.603157063930545,0.822855403077289,-0.27187743577385,-0.927815939916535,3820,92,"UBC, ABCG1, PSMD13, ABCA8, PSMA5, PSMB1, PSMC2, ABCB8, ABCC1, PSMB4, DERL1, ABCA3, PSMA3, PSMD11, PSMB6, ABCA7, ERLIN1, PSMC3, UBB, PSMA6"
"4","ADP signalling through P2Y purinoceptor 1",0.00209132101777623,0.0664213514819588,-0.724793894482535,-1.8152614675057,11,18,"PLA2G4A, GNG12, GNG7, GNB1, MAPK14, SRC, GNA11"
"5","ADP signalling through P2Y purinoceptor 12",0.0444444444444444,0.272021155488094,-0.613334560587545,-1.49242132664888,253,16,"GNG12, GNG7, GNB1"
"6","APC-Cdc20 mediated degradation of Nek2A",0.121201597499566,0.435040277080598,-0.508608140515648,-1.33162349531951,697,22,"UBC, UBE2D1, ANAPC2, CDC27, BUB3"
"7","APC/C-mediated degradation of cell cycle proteins",0.0940688775510204,0.383453456683878,-0.38688970473169,-1.28460266564571,589,76,"PTTG1, UBC, UBE2D1, PSMD13, PSMA5, PSMB1, PSMC2, ANAPC2, CDC27, PSMB4, BUB3, PSMA3, PSMD11, SKP1, CUL1, PSMB6, PSMC3, UBB, PSMA6"
"8","APC/C:Cdc20 mediated degradation of Cyclin B",0.0782924300034566,0.356353437011249,-0.54086214460365,-1.40286370035961,452,21,"UBC, UBE2D1, ANAPC2, CDC27"
"9","APC/C:Cdc20 mediated degradation of Securin",0.146907216494845,0.479456028110187,-0.384149927592378,-1.23507461799745,911,63,"PTTG1, UBC, UBE2D1, PSMD13, PSMA5, PSMB1, PSMC2, ANAPC2, CDC27, PSMB4, PSMA3, PSMD11, PSMB6, PSMC3, UBB, PSMA6"
"10","APC/C:Cdc20 mediated degradation of mitotic proteins",0.116027375457584,0.428061024121791,-0.389759104366945,-1.2661308527157,728,66,"PTTG1, UBC, UBE2D1, PSMD13, PSMA5, PSMB1, PSMC2, ANAPC2, CDC27, PSMB4, BUB3, PSMA3, PSMD11, PSMB6, PSMC3, UBB, PSMA6"
"11","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1",0.157970320727621,0.502453332170272,-0.373984441299552,-1.21746687067437,989,67,"PTTG1, UBC, UBE2D1, PSMD13, PSMA5, PSMB1, PSMC2, ANAPC2, CDC27, PSMB4, PSMA3, PSMD11, PSMB6, PSMC3, UBB, PSMA6"
"12","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint",0.322063771831437,0.678204830723877,-0.335479472909585,-1.08444486369369,2009,65,"UBC, UBE2D1, PSMD13, PSMA5, PSMB1, PSMC2, ANAPC2, CDC27, PSMB4, BUB3, PSMA3, PSMD11, PSMB6, PSMC3, UBB, PSMA6"
"13","ATF4 activates genes in response to endoplasmic reticulum  stress",0.903578874218207,0.962363648826317,-0.254775506945794,-0.673132720866177,5200,23,"ATF6, PARN, DDIT3, CEBPB, NFYB, EXOSC1, EXOSC2"
"14","AUF1 (hnRNP D0) binds and destabilizes mRNA",0.654408143162042,0.854140182185389,-0.285560103572104,-0.886660838993306,3985,51,"UBC, PSMD13, PSMA5, PSMB1, PSMC2, PSMB4, PSMA3, PSMD11, PSMB6, PSMC3, UBB, PSMA6"
"15","AURKA Activation by TPX2",0.579818558013688,0.815804223907273,-0.286048387666173,-0.929227014676093,3642,66,"YWHAG, CCP110, CEP250, PPP2R1A, CSNK1E, DCTN2, PAFAH1B1, CEP135, HAUS6, PCM1, CKAP5, DCTN1, SFI1, ALMS1, CEP164, CEP192, ACTR1A, AKAP9, CEP78"
