"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio","genes"
"31","BP","GO:0006144","purine nucleobase metabolic process",20,1,0,1,0.0013,0.0013,0.05,"Ttr"
"32","BP","GO:0001523","retinoid metabolic process",27,1,0,2,0.0017,0.0017,0.037037037037037,"Ttr"
"33","BP","GO:0034308","primary alcohol metabolic process",43,1,0,6,0.0028,0.0028,0.0232558139534884,"Ttr"
"34","BP","GO:0034754","cellular hormone metabolic process",65,1,0,8,0.0042,0.0042,0.0153846153846154,"Ttr"
"35","BP","GO:0009914","hormone transport",294,1,0.02,11,0.019,0.019,0.00340136054421769,"Ttr"
"46","BP","GO:0009112","nucleobase metabolic process",32,1,0,4,1,0.0021,0.03125,"Ttr"
"47","BP","GO:0042445","hormone metabolic process",142,1,0.01,9,1,0.0092,0.00704225352112676,"Ttr"
"48","BP","GO:0006066","alcohol metabolic process",252,1,0.02,10,1,0.0163,0.00396825396825397,"Ttr"
"55","BP","GO:0016101","diterpenoid metabolic process",29,1,0,3,1,0.0019,0.0344827586206897,"Ttr"
"57","BP","GO:1901615","organic hydroxy compound metabolic proce...",380,1,0.02,12,1,0.0245,0.00263157894736842,"Ttr"
"60","BP","GO:0006720","isoprenoid metabolic process",50,1,0,7,1,0.0032,0.02,"Ttr"
