"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio","genes"
"1","MF","GO:0003779","actin binding",347,6,1.07,2,0.00065,0.00065,0.0172910662824208,"Mobp, Ctnna3, Ablim2, Fmn1, Flnb, Pacrg"
"2","MF","GO:0015293","symporter activity",96,3,0.3,6,0.00324,0.00324,0.03125,"Slc6a1, Slc38a2, Slc15a2"
"3","MF","GO:0005261","cation channel activity",235,4,0.73,8,0.00589,0.00589,0.0170212765957447,"Il1rapl1, Piezo2, Pex5l, Kcnab1"
"4","MF","GO:0022836","gated channel activity",245,4,0.76,9,0.00681,0.00681,0.0163265306122449,"Il1rapl1, Piezo2, Pex5l, Kcnab1"
"5","MF","GO:0015171","amino acid transmembrane transporter act...",53,2,0.16,11,0.01168,0.01168,0.0377358490566038,"Slc6a1, Slc38a2"
"6","MF","GO:0015631","tubulin binding",293,4,0.91,12,0.01257,0.01257,0.0136518771331058,"Fmn1, Eml1, Pacrg, Cryab"
"7","MF","GO:0000980","RNA polymerase II distal enhancer sequen...",59,2,0.18,17,0.01434,0.01434,0.0338983050847458,"Zbtb16, Bach2"
"8","MF","GO:0015294","solute:cation symporter activity",62,2,0.19,19,0.01575,0.01575,0.032258064516129,"Slc6a1, Slc15a2"
"9","MF","GO:0050839","cell adhesion molecule binding",189,3,0.59,22,0.02056,0.02056,0.0158730158730159,"Thy1, Ctnna3, Cd9"
"10","MF","GO:0001158","enhancer sequence-specific DNA binding",73,2,0.23,23,0.02143,0.02143,0.0273972602739726,"Zbtb16, Bach2"
"11","MF","GO:0008017","microtubule binding",206,3,0.64,24,0.02572,0.02572,0.0145631067961165,"Fmn1, Eml1, Cryab"
"12","MF","GO:0035326","enhancer binding",82,2,0.25,25,0.02661,0.02661,0.024390243902439,"Zbtb16, Bach2"
"13","MF","GO:0008324","cation transmembrane transporter activit...",466,7,1.44,1,0.02796,0.00052,0.0150214592274678,"Il1rapl1, Slc6a1, Piezo2, Pex5l, Kcnab1, Slc38a2, Slc15a2"
"14","MF","GO:0022839","ion gated channel activity",235,3,0.73,26,0.03597,0.03597,0.0127659574468085,"Il1rapl1, Pex5l, Kcnab1"
"15","MF","GO:0005342","organic acid transmembrane transporter a...",103,2,0.32,27,0.04041,0.04041,0.0194174757281553,"Slc6a1, Slc38a2"
"16","MF","GO:0046943","carboxylic acid transmembrane transporte...",103,2,0.32,28,0.04041,0.04041,0.0194174757281553,"Slc6a1, Slc38a2"
"17","MF","GO:0005178","integrin binding",105,2,0.33,29,0.04184,0.04184,0.019047619047619,"Thy1, Cd9"
"18","MF","GO:0015077","monovalent inorganic cation transmembran...",267,3,0.83,30,0.04939,0.04939,0.0112359550561798,"Slc6a1, Kcnab1, Slc15a2"
"19","MF","GO:0022843","voltage-gated cation channel activity",116,2,0.36,31,0.05005,0.05005,0.0172413793103448,"Il1rapl1, Kcnab1"
"20","MF","GO:0034593","phosphatidylinositol bisphosphate phosph...",20,1,0.06,34,0.06019,0.06019,0.05,"Mtmr2"
"21","MF","GO:0005217","intracellular ligand-gated ion channel a...",20,1,0.06,35,0.06019,0.06019,0.05,"Pex5l"
"22","MF","GO:0005515","protein binding",6888,29,21.33,15,0.06368,0.01375,0.00421022067363531,"C4b, Thy1, Cldn11, Kirrel3, Mobp, Zbtb16, Sik3, Ctnna3, Cadm2, Dcc, Cd9, Il1rapl1, Stxbp6, Piezo2, Pcdh15, Ablim2, Fmn1, Csf1, Mtmr2, Flnb, Ttr, Pex5l, Eml1, Pacrg, Kcnab1, Gli2, Cryab, Bach2, Pcdh11x"
"23","MF","GO:0015175","neutral amino acid transmembrane transpo...",23,1,0.07,36,0.06891,0.06891,0.0434782608695652,"Slc38a2"
"24","MF","GO:1904680","peptide transmembrane transporter activi...",24,1,0.07,37,0.0718,0.0718,0.0416666666666667,"Slc15a2"
"25","MF","GO:0052866","phosphatidylinositol phosphate phosphata...",24,1,0.07,38,0.0718,0.0718,0.0416666666666667,"Mtmr2"
"26","MF","GO:0015318","inorganic molecular entity transmembrane...",580,7,1.8,3,0.07506,0.00186,0.0120689655172414,"Il1rapl1, Slc6a1, Piezo2, Pex5l, Kcnab1, Slc38a2, Slc15a2"
"27","MF","GO:0008514","organic anion transmembrane transporter ...",147,2,0.46,39,0.07586,0.07586,0.0136054421768707,"Slc6a1, Slc38a2"
"28","MF","GO:0017137","Rab GTPase binding",151,2,0.47,40,0.07945,0.07945,0.0132450331125828,"Mobp, Pex5l"
"29","MF","GO:0046873","metal ion transmembrane transporter acti...",331,3,1.03,41,0.08245,0.08245,0.00906344410876133,"Il1rapl1, Slc6a1, Kcnab1"
"30","MF","GO:0022832","voltage-gated channel activity",155,2,0.48,42,0.0831,0.0831,0.0129032258064516,"Il1rapl1, Kcnab1"
"31","BP","GO:0007155","cell adhesion",952,12,3,1,0.00098,2.6e-05,0.0126050420168067,"Thy1, Cldn11, Kirrel3, Zbtb16, Ctnna3, Cadm2, Cd9, Il1rapl1, Pcdh15, Fmn1, Csf1, Pcdh11x"
"32","BP","GO:0035264","multicellular organism growth",174,4,0.55,11,0.00214,0.00214,0.0229885057471264,"Sik3, Pcdh15, Csf1, Meg3"
"33","BP","GO:0035136","forelimb morphogenesis",23,2,0.07,12,0.00235,0.00235,0.0869565217391304,"Zbtb16, Fmn1"
"34","BP","GO:0051894","positive regulation of focal adhesion as...",25,2,0.08,13,0.00278,0.00278,0.08,"Thy1, Fmn1"
"35","BP","GO:0021952","central nervous system projection neuron...",26,2,0.08,14,0.00301,0.00301,0.0769230769230769,"Dcc, Gli2"
"36","BP","GO:0035137","hindlimb morphogenesis",27,2,0.09,16,0.00324,0.00324,0.0740740740740741,"Zbtb16, Fmn1"
"37","BP","GO:0006636","unsaturated fatty acid biosynthetic proc...",29,2,0.09,19,0.00373,0.00373,0.0689655172413793,"Scd2, Ptgds"
"38","BP","GO:1905521","regulation of macrophage migration",30,2,0.09,20,0.00399,0.00399,0.0666666666666667,"Cd9, Csf1"
"39","BP","GO:0060603","mammary gland duct morphogenesis",31,2,0.1,22,0.00426,0.00426,0.0645161290322581,"Csf1, Gli2"
"40","BP","GO:0001822","kidney development",212,4,0.67,25,0.00436,0.00436,0.0188679245283019,"Kirrel3, Zbtb16, Fmn1, Gli2"
"41","BP","GO:0034113","heterotypic cell-cell adhesion",34,2,0.11,30,0.00511,0.00511,0.0588235294117647,"Thy1, Ctnna3"
"42","BP","GO:0050974","detection of mechanical stimulus involve...",38,2,0.12,32,0.00635,0.00635,0.0526315789473684,"Piezo2, Pcdh15"
"43","BP","GO:0032330","regulation of chondrocyte differentiatio...",38,2,0.12,33,0.00635,0.00635,0.0526315789473684,"Zbtb16, Gli2"
"44","BP","GO:0007010","cytoskeleton organization",1099,9,3.46,35,0.00645,0.00645,0.00818926296633303,"Thy1, Sik3, Pcdh15, Ablim2, Fmn1, Map7d2, Flnb, Eml1, Cryab"
"45","BP","GO:0009913","epidermal cell differentiation",125,3,0.39,38,0.0071,0.0071,0.024,"Pcdh15, Flnb, Gli2"
