"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Tenm3",6.12875546727535e-09,0.431347543712434,0.99,0.887,0.000194833136304683
"Cntn6",3.23402796421336e-07,0.587649799649948,0.657,0.399,0.0102809748982343
"Pttg1",3.32063179844301e-07,0.247825591208835,0.108,0,0.0105562884872503
"9130008F23Rik",1.23791347891744e-06,0.172226412466516,0.098,0,0.0393532694947854
"Gpr137c",1.08097480391402e-05,0.440007418648212,0.441,0.29,0.343641890164266
"Grm8",1.09554259138892e-05,-0.636395593785598,0.284,0.517,0.348272989802536
"Ank3",1.4223672807704e-05,-0.238586476446645,0.971,0.971,0.452170558556909
"Epha10",2.05152828493579e-05,-0.477647174011391,0.441,0.651,0.652180841781089
"Robo1",3.51171543870032e-05,-0.533591319844511,0.539,0.761,1
"Sgce",5.05331476862537e-05,-0.31476067941155,0.059,0.248,1
"Gm30382",5.45922791510779e-05,-0.736688640860081,0.157,0.378,1
"Gm49678",5.53032974260076e-05,-0.576395008608925,0.118,0.319,1
"Zmat4",5.69998348613038e-05,0.304399902371313,0.873,0.655,1
"AC149090.1",7.40430048731539e-05,0.361979992852402,0.863,0.664,1
"Svop",9.77437211391625e-05,-0.374857001416877,0.314,0.563,1
"Cntn4",0.000112745102558408,0.592269201041826,0.471,0.324,1
"Dtnbos",0.00011666391512136,-0.434283357876573,0.157,0.378,1
"Filip1",0.000138765872263782,-0.226757508678998,0.029,0.181,1
"Stxbp5l",0.000146701155883443,-0.234178872572786,0.902,0.975,1
"Gm26871",0.000149981092824366,-0.437901338412494,0.294,0.538,1
"Xkr7",0.000231478522180106,0.138017728015022,0.059,0,1
"Arfip2",0.000240401583922687,-0.283592734055749,0.039,0.193,1
"Tshz2",0.000259882517420084,0.425534022012812,0.716,0.5,1
"Angpt1",0.000260095359906065,-0.461334486746107,0.333,0.571,1
"Nell2",0.00033175587534279,-0.294689054738859,0.853,0.916,1
"Cdh6",0.00035020310939252,0.328071666432127,0.186,0.046,1
"Sgta",0.000374637530352117,-0.0900375480941846,0.069,0.197,1
"Pcdh7",0.000402941929656681,0.500486462683333,0.618,0.483,1
"Prickle2",0.00042634365364959,-0.271210638829506,0.892,0.945,1
"P3h1",0.000448057494336307,-0.153482739320456,0,0.076,1
"Gm4948",0.000448057494336315,-0.127632566299449,0,0.076,1
"Hspa4l",0.000455251911814474,0.339880372883416,0.549,0.424,1
"Lsamp",0.000533776990240006,0.192402725921105,1,0.996,1
"Zfp346",0.00059412255627207,-0.0566944873254958,0.078,0.197,1
"C530008M17Rik",0.000700227465445231,-0.248088630419812,0.353,0.576,1
"Bach2",0.000772839068422538,0.322394917344658,0.735,0.538,1
"Trrap",0.000812540397308623,0.316431399032052,0.294,0.214,1
"Zfp804b",0.000925195447215287,0.260482718184614,0.971,0.966,1
"Kcnk4",0.000974673267235643,-0.152261353854935,0.01,0.109,1
"Gpr12",0.000978741563615696,-0.130054240410708,0.01,0.109,1
"Il12b",0.000997518655167346,-0.128696809152086,0,0.067,1
"Ssr4",0.00112951780457357,-0.195064153018136,0.049,0.185,1
"Tm7sf3",0.00120750636007682,-0.139350723112697,0.01,0.105,1
"Gm35330",0.0012654079507832,0.39814419285221,0.235,0.084,1
"Slc44a5",0.00126744741706375,0.371743539258874,0.608,0.517,1
"Dusp16",0.00128809355594941,0.198578184787193,0.137,0.029,1
"Timp4",0.00129275059177854,-0.275755501069992,0.108,0.277,1
"Magi2",0.00133380118646793,0.158670060707407,0.98,1,1
"Mthfd2",0.00148786395115802,-0.125369774634788,0,0.063,1
"Pitpnb",0.00155494009226252,0.00751591801611795,0.245,0.357,1
"Gm42418",0.00157695942761549,0.22859947954517,0.941,0.874,1
"Swt1",0.00160842323766506,0.296080734825899,0.402,0.218,1
"Grin2b",0.00165346695302689,-0.174521647545611,1,0.996,1
"Gm36388",0.00177015922817241,-0.237629987935483,0.049,0.185,1
"Capzb",0.00181499389091819,-0.232564616766537,0.088,0.244,1
"Lrp1b",0.00186434220338123,0.317349386149835,0.853,0.71,1
"St6galnac5",0.00203915091927734,-0.259111658043945,0.755,0.891,1
"Nap1l3",0.00208095437892841,-0.153266956017393,0.01,0.105,1
"Nap1l4",0.00209455806709367,0.305497341503843,0.216,0.097,1
"Kirrel3",0.00219811525788842,-0.317655930714851,0.422,0.626,1
"Gm28836",0.00221920165493958,-0.156175550230599,0,0.059,1
"Dpp10",0.00224636952929026,-0.203690463605297,0.971,0.95,1
"Gm28375",0.00248228451013118,-0.240127111456308,0.225,0.416,1
"Kif13a",0.00249753894050405,0.324550266976828,0.245,0.151,1
"Rapgef3",0.00266104500226307,-0.17023948955224,0.01,0.101,1
"Ralyl",0.00271787948501842,0.226574309197546,0.99,0.987,1
"Cdc37l1",0.0028898709232786,-0.292123392165368,0.363,0.563,1
"4930555F03Rik",0.00298122130409778,0.428573461341592,0.294,0.139,1
"Tcf20",0.00299808427503485,-0.212052991768374,0.569,0.756,1
"Tmem132d",0.00307197723079947,-0.307176702521532,0.108,0.265,1
"Synpr",0.00309164318795184,-0.316271180160648,0.353,0.534,1
"Mpp2",0.00311257728214842,-0.200423408536614,0.069,0.206,1
"St6galnac3",0.00313577182518349,0.320082456240354,0.735,0.647,1
"Zfp804a",0.00314402378803728,0.32437305053484,0.696,0.542,1
"Gm46432",0.00318152806342754,0.121291808163741,0.039,0,1
"Gm20008",0.00318152806342754,0.0712500203709472,0.039,0,1
"Gm32364",0.00318152806342755,0.114481077697334,0.039,0,1
