"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Rnf220",1.39803130333921e-49,0.397131570548551,0.74,0.612,4.44434151331536e-45
"Hbb-bs",3.8802360571928e-37,-0.404004429590805,0.029,0.108,1.23352704258159e-32
"Tenm2",3.6289264725585e-32,-0.549244496098027,0.201,0.328,1.15363572562635e-27
"Plcl1",3.29694847273051e-24,-0.172970131775256,0.934,0.943,1.04809991948103e-19
"Otud7a",4.8100541594889e-22,-0.327403370100172,0.388,0.498,1.52911621730152e-17
"Adipor2",3.9752645100132e-21,0.273241185159327,0.622,0.527,1.26373658773319e-16
"Pttg1",1.00402807542161e-20,0.23162925753815,0.026,0,3.19180525176529e-16
"Slc8a1",5.68102308758923e-20,-0.262857907530644,0.593,0.668,1.80599723954462e-15
"Hsp90ab1",7.28908923780157e-18,0.283970941471182,0.431,0.341,2.31720146869712e-13
"Malat1",1.14787423253361e-17,-0.0741851635041373,1,1,3.64909218522436e-13
"Rcan2",5.77627200421801e-17,0.309164134060249,0.349,0.257,1.83627687014091e-12
"Mast4",5.25037431602407e-16,-0.152719633501044,0.886,0.917,1.66909399506405e-11
"St18",6.39395686939049e-16,0.157960628027438,0.922,0.876,2.03263888877924e-11
"Il12b",7.58454231321726e-15,-0.132085145858026,0,0.014,2.41112600137177e-10
"Elmo1",2.05001888653597e-14,-0.203361771916032,0.672,0.736,6.51701004029785e-10
"Stxbp6",3.10287076171627e-14,0.263739019006738,0.411,0.326,9.86402615149601e-10
"Hbb-bt",9.5224177702989e-14,-0.185160394314581,0.005,0.03,3.02717660917802e-09
"Plin4",3.27809763497245e-13,-0.288894452294811,0.038,0.085,1.04210723815774e-08
"Spock1",6.74044459262236e-13,-0.270085292686284,0.449,0.532,2.14278733599465e-08
"Ptgds",1.96581243264213e-12,-0.203941746767999,0.556,0.637,6.24931772336935e-08
"Gm49001",6.93508660348026e-12,-0.302811527075024,0.035,0.077,2.20466403124637e-07
"P4ha1",1.83551499269033e-11,0.295461308916814,0.134,0.088,5.83510216176255e-07
"Bcl2l1",1.9788184346946e-11,0.239299773400986,0.392,0.318,6.29066380389413e-07
"Gas7",5.86047020924665e-11,0.282254643716455,0.248,0.187,1.86304347951951e-06
"Tmem178b",7.71374158405731e-11,0.175543807240362,0.607,0.553,2.45219844957182e-06
"Rab31",1.21921791757493e-10,0.187363840185802,0.532,0.46,3.87589375997069e-06
"Fth1",1.86278594659008e-10,0.170828144259646,0.704,0.635,5.92179652420988e-06
"Hif3a",1.9744093496742e-10,-0.297320304685452,0.051,0.097,6.27664732261429e-06
"Mob3b",2.3840237540775e-10,0.185820052903231,0.123,0.075,7.57881151421237e-06
"Hba-a1",3.02693604523477e-10,-0.169418398850613,0.01,0.033,9.62262968780133e-06
"Hba-a2",5.44387448944353e-10,-0.175157904963409,0.006,0.027,1.7306077001941e-05
"Dtnbos",5.74837707569486e-10,-0.272418130005136,0.02,0.051,1.8274090723634e-05
"Shtn1",1.37780940910921e-09,0.198304612287821,0.417,0.344,4.38005611155816e-05
"Gm37459",1.6292135931596e-09,-0.208613660135368,0.235,0.309,5.17927001265436e-05
"Daam2",1.81636818651252e-09,0.185720528872221,0.47,0.415,5.7742344649233e-05
"Arid5b",2.8726291291548e-09,0.258236580994054,0.224,0.162,9.1320880015831e-05
"Mobp",3.31561069754248e-09,0.154447377676448,0.611,0.556,0.000105403264074876
"Scd2",3.88991016906297e-09,0.214405171946876,0.375,0.322,0.000123660244274512
"Ano4",6.52106474355108e-09,0.146887964877363,0.735,0.678,0.000207304648197489
"Gm29114",6.62905739948164e-09,-0.262094756540802,0.035,0.07,0.000210737734729521
"Ube2e2",2.33938489414224e-08,0.17057419891833,0.601,0.551,0.000743690457847817
"Pex5l",2.36907445936059e-08,-0.13792762275506,0.777,0.821,0.000753128770630731
"Gm13052",2.54143909884675e-08,-0.213157266571527,0.013,0.036,0.000807923489523381
"Myo1d",2.60864009866689e-08,0.18491314536111,0.399,0.333,0.000829286687366204
"Mgp",3.83713708694551e-08,-0.144121334496053,0.008,0.026,0.00121982587993998
"Zbtb16",6.9903183350664e-08,0.185226458974238,0.295,0.267,0.00222222219871761
"Ephb1",8.77407896966028e-08,0.224475304757808,0.307,0.251,0.002789279704455
"Enox1",9.44278516976459e-08,-0.177940617523852,0.505,0.569,0.00300186140546816
"Gli2",1.74298296654877e-07,-0.209512616794441,0.017,0.041,0.00554094285065853
"Zbtb20",1.80718563713352e-07,0.115267479859498,0.739,0.678,0.00574504314044745
"Ttr",2.14138372849848e-07,-0.207703769141262,0.312,0.379,0.00680745887289667
"Pcdh11x",2.33270394345651e-07,-0.325481995606091,0.203,0.254,0.00741566583624824
"AC149090.1",2.4365800538532e-07,-0.00490915070823283,0.095,0.114,0.00774588799119933
"Eya4",2.91327824196955e-07,-0.241195349584255,0.05,0.085,0.00926131153122119
"Ptprk",2.91880538695751e-07,-0.13702078440305,0.629,0.685,0.00927888232513792
"Ptpn11",3.23166194958795e-07,0.198446559622002,0.244,0.204,0.0102734533377401
"Rsrp1",4.83050716218645e-07,-0.184152839573679,0.344,0.411,0.0153561822685907
"Anks1b",5.01815856742361e-07,0.165392760322288,0.48,0.426,0.0159527260858397
"Tcf12",6.0947231001915e-07,0.136609435676955,0.58,0.526,0.0193751247355088
"Spock3",7.75199066403411e-07,0.162192818452011,0.404,0.362,0.0246435783209644
"Kif13a",7.91989185174654e-07,0.154375271323156,0.499,0.443,0.0251773361967023
"Arhgap39",9.91662831663924e-07,0.191446005062453,0.283,0.238,0.0315249614185961
"Cdh20",1.09273166452267e-06,0.166582122087991,0.495,0.447,0.0347379396151756
"Adamts2",1.1091388542534e-06,0.220015765838598,0.059,0.034,0.0352595241767155
"St6galnac3",1.49102911659416e-06,-0.102380816640859,0.78,0.792,0.0473998156165282
"Cobl",1.50726978084705e-06,0.208515613423269,0.194,0.145,0.0479161063331279
"A330015K06Rik",1.64689181833983e-06,-0.187442294838978,0.401,0.461,0.0523546909050231
"Slc24a2",2.52399020642675e-06,0.0828712415437782,0.964,0.949,0.0802376486623064
"Gm6994",2.84439931588344e-06,-0.239985766185292,0.05,0.082,0.0904234542519344
"Cdh19",2.92242672871153e-06,-0.184655466783247,0.262,0.323,0.0929039457057394
