"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Apoe",5.07422761044031e-06,-0.271962174499611,0.429,0.761,0.161309695735898
"Tbc1d4",3.45517896634146e-05,-0.744955939206418,0.405,0.718,1
"Pdap1",0.000398281238034729,-0.619140472470653,0,0.103,1
"Rfc1",0.000726627231931884,-0.661408533202231,0.012,0.154,1
"Hsd17b12",0.000737699619236174,-0.532353641840961,0,0.094,1
"Wtip",0.000737699619236186,-0.403403066728275,0,0.094,1
"Tmem70",0.00136428493552177,-0.522995264993433,0,0.085,1
"Disp1",0.00136428493552178,-0.553869182977599,0,0.085,1
"Slc4a3",0.00181302147423979,0.466840691555749,0.071,0,1
"Rmnd1",0.00181302147423979,0.31696455322328,0.071,0,1
"Usp29",0.0018130214742398,0.535166065315125,0.071,0,1
"Rnf165",0.00181302147423981,0.38294264959062,0.071,0,1
"Rgcc",0.00199596299528992,-0.720243387392689,0.143,0.359,1
"Zfp862-ps",0.00215100571767439,-0.486976653045659,0.012,0.137,1
"Ugcg",0.00252065067935346,-0.376704072656622,0,0.077,1
"Asf1a",0.00252065067935348,-0.525142724435046,0,0.077,1
"Slu7",0.00252065067935348,-0.565728245402313,0,0.077,1
"Dab2ip",0.00259557064479647,-0.626346091616176,0.179,0.402,1
"Srpr",0.00302856577684381,-0.667660456009657,0.071,0.248,1
"Gm15738",0.00400508836464128,-0.294605976734407,0.226,0.444,1
"Mertk",0.0043123109624169,-0.732141793075724,0.024,0.154,1
"Trp53inp1",0.00439790119890063,-0.602705645241534,0.024,0.154,1
"Zfp958",0.00465606048490794,-0.328023370572175,0,0.068,1
"Zcchc17",0.00465606048490795,-0.368939472485266,0,0.068,1
"Slc31a2",0.00465606048490797,-0.340561406534891,0,0.068,1
"Ddah2",0.00465606048490797,-0.482253051646854,0,0.068,1
"Tll1",0.00465606048490797,-0.609875836035855,0,0.068,1
"Pycr2",0.00465606048490799,-0.525649686942621,0,0.068,1
"Gpr4",0.00465606048490801,-0.502001721320713,0,0.068,1
"Ccdc93",0.00465606048490801,-0.585085920429952,0,0.068,1
"Zdhhc3",0.00465606048490803,-0.486484192123704,0,0.068,1
