"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Il12b",5.91495518302193e-09,-0.121135431959002,0,0.07,0.000188036425268267
"Pttg1",6.04690071046499e-09,0.0942860521691594,0.061,0,0.000192230973585682
"AC149090.1",1.75776266346052e-08,0.306890688091358,0.798,0.613,0.000558792750714098
"Pde10a",4.95709726014082e-06,-0.343523945020864,0.896,0.899,0.157586121899877
"Hbb-bs",6.37033821504347e-06,-0.196360771580807,0.031,0.124,0.202513051856232
"Sorcs3",1.46588770495881e-05,-0.30287788366007,0.755,0.854,0.466005701406405
"Dlgap2",1.59586854907699e-05,-0.166647084553482,0.982,0.975,0.507326611751574
"Ctps",2.07043990312198e-05,-0.142180767135181,0.037,0.126,0.658192845202476
"Ngef",2.19264761945605e-05,-0.207516854484451,0.123,0.255,0.697042678225079
"Hba-a1",7.43305048033041e-05,-0.0711898577028324,0,0.034,1
"4930419G24Rik",9.4528945000256e-05,-0.271958650349955,0.672,0.745,1
"Brdt",9.68153422276833e-05,0.180285366204512,0.34,0.302,1
"Grm3",9.76291845371731e-05,0.2456223363015,0.696,0.574,1
"Rapgef2",0.000119185070022264,0.186579919699118,0.819,0.698,1
"Kctd16",0.000120561065187662,0.137937814637244,0.957,0.885,1
"Tipin",0.000122851897575448,-0.108568645198475,0.052,0.14,1
"Ntrk3",0.000188177878251583,-0.125500677851057,0.908,0.881,1
"Hbb-bt",0.000241704749433101,-0.042285227799354,0,0.029,1
"Map1b",0.000262524181873482,0.179289362269063,0.853,0.788,1
"Pcdh7",0.000306475001050696,0.169407026468616,0.991,0.973,1
"Babam2",0.000348533718811957,0.207473918200611,0.546,0.414,1
"Mrps16",0.000352389115509383,-0.118062503772216,0.028,0.097,1
"Upp2",0.000389835385043027,0.198240744298452,0.758,0.678,1
"Edil3",0.00057275150987558,0.195028194361687,0.828,0.768,1
"Slc26a4",0.000588824322126945,-0.202624911936808,0.353,0.491,1
"Atp11c",0.000611435897154027,-0.0214437967329981,0.261,0.349,1
"4933424G05Rik",0.000647113676294374,0.0907413618333545,0.239,0.275,1
"Lrrc40",0.000669190802906482,-0.154597988226921,0.178,0.295,1
"Gm29106",0.000788980577634981,-0.0373219866381162,0,0.025,1
"Slitrk1",0.000800636782193483,0.0544071580196643,0.163,0.2,1
"Ypel1",0.000876452407183675,-0.0863948762235964,0.086,0.164,1
"Nrn1",0.000905449954984865,0.195062986298818,0.328,0.255,1
"Arhgef10l",0.000908896788213631,0.163348473183057,0.129,0.068,1
"Copg2",0.000927851943291248,-0.159259731761124,0.359,0.493,1
"Sort1",0.000939648134793063,0.194137135244832,0.592,0.466,1
"Fkbp14",0.00098258561558784,-0.078087127196105,0.003,0.041,1
"Zfp385b",0.000988840614011517,0.0810176262341817,0.748,0.626,1
"Hnrnph2",0.0010166191550679,-0.0593373682491776,0.113,0.191,1
"Ywhaq",0.00103970068516322,-0.185060575735502,0.224,0.345,1
"Ralgapb",0.0010852047636415,-0.116200550604737,0.27,0.39,1
"Dpy19l1",0.0011034714722477,0.180230003970207,0.236,0.135,1
"Mbnl1",0.0011212810941081,0.171764630973075,0.356,0.302,1
"Slk",0.00113771126552704,0.198236991096063,0.325,0.218,1
"Gm4204",0.00116063044153033,-0.174855597360549,0.086,0.171,1
"Rsrp1",0.00122083158917418,-0.192537469025837,0.613,0.678,1
"Kat6b",0.00124211263377314,0.155518175136087,0.463,0.435,1
"Ranbp9",0.00125405370708393,0.184124733126022,0.669,0.597,1
"Mbtps2",0.00131611241049616,-0.118492101820917,0.175,0.282,1
"Acvr1",0.00138698093700038,0.174731824313696,0.46,0.399,1
"Wdr12",0.0014189958028496,0.178897904734429,0.288,0.185,1
"Gm38227",0.00142872693033883,-0.0586773199566627,0,0.023,1
"Rcor1",0.00158165222645138,0.193826225205804,0.402,0.295,1
"Taf1",0.00160458158645688,0.0235245428949648,0.252,0.302,1
"Pfkfb2",0.00161843610373324,-0.164555502285697,0.064,0.142,1
"Lrrc8b",0.00192863854932271,0.219687231754449,0.423,0.331,1
"Grin1",0.00195884640560774,-0.131554970689039,0.81,0.831,1
"Ttc14",0.00211657972389649,0.139047383536472,0.847,0.775,1
"Fam83b",0.00213345520073317,-0.0643834645649458,0.006,0.045,1
"Gm17216",0.00218077955562138,0.030268309753625,0.018,0,1
"4930449E18Rik",0.00218077955562141,0.0398881138035714,0.018,0,1
"Gm9970",0.00218077955562143,0.036592698542932,0.018,0,1
"Rcvrn",0.00218077955562146,0.0231323483818373,0.018,0,1
"Gm8121",0.00218077955562148,0.032875981907924,0.018,0,1
"Rbm17",0.00220744247627493,0.0859174769956007,0.11,0.045,1
"Plekho1",0.0022277761676133,-0.13758266170232,0.12,0.214,1
"Ago3",0.00224781263940798,0.15522631972678,0.598,0.554,1
"Gm13883",0.00244360326072408,-0.246326069377423,0.291,0.403,1
"Rc3h1",0.00257650024618899,0.185784677315676,0.39,0.302,1
"Kcnab3os",0.00259282899531965,-0.0347454180819377,0,0.02,1
"Gm15423",0.00259282899531977,-0.0346124148230385,0,0.02,1
"2700069I18Rik",0.00259282899531979,-0.0274429785762424,0,0.02,1
"Gm13216",0.00259282899531981,-0.0481488755666717,0,0.02,1
"Gm44559",0.00273432559356615,0.14043869129393,0.331,0.275,1
"Plp1",0.00290236065388324,0.1902891359881,0.353,0.257,1
"Errfi1",0.00294887930520219,-0.0693276710893964,0.071,0.142,1
"Rapgef4",0.00296537558136439,-0.0668562583197465,0.883,0.847,1
"Sec22c",0.00304223533717184,-0.0633997330202953,0.021,0.072,1
"Gm15411",0.00305412388538755,-0.107807774230711,0.021,0.07,1
"Tm6sf1",0.00316535999499203,0.177790224113708,0.206,0.128,1
"Mir670hg",0.00323666325090687,-0.236799184680488,0.083,0.16,1
"Mapre2",0.00324706726211123,0.16776834402843,0.733,0.64,1
"Dnajb11",0.00338397011327695,-0.155321572548514,0.058,0.124,1
"Vinac1",0.00364368544354145,0.0906034930714855,0.064,0.018,1
"Gm37340",0.0036558888955946,0.108974980157394,0.782,0.673,1
"Ezh1",0.00369892575120425,-0.123348689176919,0.123,0.212,1
"Ftx",0.00385958826952714,0.152911862098436,0.669,0.628,1
"Mir9-3hg",0.00402690966604547,-0.186192592189614,0.362,0.477,1
"Nipa1",0.00405670530895088,0.15757335371967,0.411,0.347,1
"Atp6v0e",0.00408505302195881,0.155676664635185,0.239,0.169,1
"Gm30054",0.00418677495075136,-0.166792367022656,0.227,0.336,1
"S1pr5",0.00426721959051738,0.0659839900736328,0.028,0.002,1
"Efl1",0.00432748973595782,-0.0602499298807624,0.129,0.2,1
"Cyth1",0.00442230796960691,0.158065901836316,0.328,0.232,1
"2610035D17Rik",0.00448975855173471,-0.110729894745269,0.304,0.414,1
"Rbm39",0.00460211656742643,-0.122154791841219,0.865,0.872,1
"P2ry14",0.00463655073977439,-0.196488261654528,0.62,0.651,1
"Gm36445",0.00471882423928643,-0.0234037306105324,0,0.018,1
"Lrrc2",0.00471882423928669,-0.0306730895290339,0,0.018,1
"Ccp110",0.00486608890424294,-0.0106009822303937,0.092,0.056,1
"Ankrd39",0.00494042227327032,0.0385586256389235,0.028,0.002,1
"Ccdc85a",0.00501962465589237,0.0883314208916079,0.607,0.491,1
"Atox1",0.0050431540471536,-0.153854287564567,0.071,0.14,1
"Shisal1",0.00511060485507085,-0.0880947463128611,0.046,0.108,1
"Cnr1",0.00518988203073965,0.175230528131863,0.316,0.218,1
"Cdc27",0.00519762826716487,-0.0939115171412974,0.242,0.342,1
"Gabrb1",0.00521251487531408,0.162412536344513,0.899,0.831,1
"Gm37679",0.00538916135110792,-0.194355460246894,0.307,0.414,1
"Atp2c1",0.00547143953487035,0.15816719326263,0.699,0.615,1
"Gm47209",0.00553556289014185,0.0176185233171233,0.015,0,1
"Rps15a-ps5",0.00553556289014186,0.0385770691259072,0.015,0,1
"Atp10b",0.00553556289014195,0.0370742866920011,0.015,0,1
"Emp2",0.00553556289014195,0.0175680181694431,0.015,0,1
"Triobp",0.00553556289014195,0.0335664007369446,0.015,0,1
"Gjc2",0.00553556289014208,0.0356215067771017,0.015,0,1
