"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Il12b",1.09718573124194e-10,0.148066968806487,0.086,0,3.48795343961811e-06
"Rsrp1",1.65026360638156e-08,0.338811812037233,0.653,0.497,0.000524618800468697
"AC149090.1",8.45897652246875e-07,-0.353949651584862,0.565,0.7,0.0268910863649282
"Snap25",9.30707837591626e-07,0.191180420328844,0.99,0.99,0.0295872021570378
"Zbtb20",4.07828799872094e-06,-0.253939355370184,0.814,0.89,0.129648775479339
"Malat1",6.15419623976944e-06,0.112140321863499,1,1,0.19564189846227
"Lmtk3",1.16130595221377e-05,-0.232851204015255,0.293,0.458,0.369179162208759
"Akap8l",1.45975432207952e-05,-0.229619309141645,0.76,0.845,0.464055898989081
"Prkg1",3.31812981262626e-05,-0.269669453886978,0.9,0.948,1
"Gm42418",3.45486980675162e-05,-0.204701219538971,0.858,0.9,1
"Nptn",3.53993132975999e-05,0.188682978472062,0.896,0.858,1
"Snhg11",8.9235055017269e-05,0.129923362318362,1,1,1
"Wasf3",0.000107505087348859,-0.24326697112573,0.271,0.374,1
"Pttg1",0.00014702046825586,-0.0488647630684204,0,0.026,1
"Prickle1",0.000188065357119773,-0.200246621596384,0.794,0.839,1
"Wls",0.000253245024952132,0.269527978028905,0.138,0.058,1
"1700024B18Rik",0.000281459075791943,-0.232529124782809,0.381,0.51,1
"Luc7l2",0.000301081234858426,0.148678338660962,0.918,0.916,1
"Gabra3",0.000306034177594346,0.263488680899638,0.451,0.332,1
"Brip1os",0.000309823077966861,-0.222925847505535,0.341,0.474,1
"Meg3",0.000310245159630746,0.109646849813792,1,1,1
"1600012H06Rik",0.000311051598181112,-0.100831530911248,0.032,0.1,1
"Gm29103",0.000372799581126256,0.0395907914896311,0.028,0,1
"Mok",0.000395038527653674,-0.208067173057595,0.297,0.432,1
"AC103362.1",0.000409379026030376,-0.0455126075553186,0,0.023,1
"Arhgap6",0.000425952803116887,0.352456730314969,0.25,0.184,1
"Gm26760",0.000464851293974209,0.159262421070817,0.074,0.019,1
"Gm15587",0.000475498126691161,-0.0618700899520183,0.002,0.035,1
"Tmem255a",0.000542944687364766,0.25656739737867,0.132,0.058,1
"Gm11417",0.000549554493393196,-0.202070269650593,0.148,0.239,1
"Snhg9",0.000625878272271705,0.0735437620962539,0.026,0,1
"Dvl1",0.000690179418044464,-0.160437875710637,0.104,0.2,1
"Kctd16",0.000697942134968974,-0.214318149261802,0.86,0.865,1
"Med15",0.000788487643097078,-0.218360253371375,0.295,0.381,1
"Flnb",0.000815922362495202,0.228281442667543,0.485,0.355,1
