"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Zbtb16",4.3885250720167e-11,1.52393246723892,0.497,0.097,1.39511212039411e-06
"Mast4",4.26203020508967e-07,0.48226812696292,0.959,0.839,0.0135489940219801
"Snhg11",5.1429515051849e-07,-0.81272812141261,0.373,0.581,0.0163494428349828
"Pttg1",1.61425087430266e-06,-0.515508045739182,0,0.065,0.0513170352940816
"Unc5c",4.95189436200931e-06,0.643941238253602,0.75,0.532,0.157420721768276
"Rnf220",8.99686166805469e-06,-0.572503451205269,0.523,0.742,0.286010232427459
"Meg3",1.56746139639428e-05,-0.655175365742496,0.375,0.629,0.498295977913742
"Chrm2",5.20670284207504e-05,-0.620938989784846,0.001,0.065,1
"Fkbp5",5.63030010521561e-05,1.09691680771584,0.201,0.016,1
"Celf2",6.80720948611836e-05,-0.697757473639633,0.144,0.258,1
"Grm8",0.000100559351174234,-0.570666206080402,0.011,0.113,1
"Igsf9b",0.00010056779644701,-0.655231686358908,0.011,0.113,1
"5730522E02Rik",0.000281329795328082,-0.426285462791999,0.012,0.097,1
"Xylt1",0.000283043468333421,-0.630445485813765,0.009,0.097,1
"Tshz2",0.00030510383721384,-0.671173737887696,0.009,0.097,1
"Cit",0.000330265613161614,-0.794667457206427,0.004,0.065,1
"Zfand4",0.000334772990046986,0.969721535098214,0.162,0.016,1
"Osbpl10",0.000397720545905026,-0.627636507706172,0.006,0.081,1
"Plcl1",0.00041168443577332,0.332101297064648,0.969,0.935,1
"Dgat1",0.000416272607930121,-0.771655176009267,0.014,0.113,1
"Ube2o",0.000433476501507772,-0.54658348784859,0.015,0.113,1
"Cdc42bpa",0.000538908877473145,0.456946898119001,0.768,0.613,1
"Map7d2",0.000577171879703602,0.801295478521535,0.281,0.081,1
"Htra1",0.000601359412148507,0.936469289212663,0.25,0.065,1
"Trappc8",0.000647388481457739,0.725757354807057,0.098,0,1
"Celf3",0.000701815447352728,-0.668418754758195,0.013,0.097,1
"Plod1",0.000756426702179101,-0.534757023972705,0.049,0.177,1
"Cox7a2l",0.00078196339934981,-0.764913484889306,0.053,0.194,1
"Dennd5b",0.000885784575710875,0.848007581781716,0.292,0.097,1
"Otud7a",0.000963748616987498,0.618536479672948,0.572,0.371,1
"Tmem266",0.00105533357902482,-0.284927485645396,0,0.032,1
"G730003C15Rik",0.00105533357902484,-0.200091248663325,0,0.032,1
"A430110L20Rik",0.00105533357902484,-0.282844910800068,0,0.032,1
"Gpr88",0.00105533357902484,-0.317923697466523,0,0.032,1
"Gm15091",0.00105533357902485,-0.199529538945191,0,0.032,1
"Pakap",0.00110816453720188,0.532233531786033,0.575,0.339,1
"Gspt1",0.00119638820895039,0.676484959927096,0.09,0,1
"March8",0.00124342714947698,0.720675016096386,0.178,0.032,1
"Plekha1",0.00124910737761522,0.721751251448436,0.388,0.226,1
"Cldn11",0.00132871547365233,0.749454461861451,0.395,0.226,1
"Rassf2",0.00146901073668941,0.671594131013497,0.162,0.081,1
"Ggnbp2",0.00150315733898417,0.233307442154725,0.113,0.032,1
"Enox1",0.00151324409129943,0.550601480885893,0.58,0.355,1
"Inpp5a",0.00152162534980319,0.865888867904591,0.151,0.016,1
"1700030F04Rik",0.00155214318881677,-0.684997114095532,0.096,0.258,1
"Dpp10",0.00170640657997827,-0.875429304336742,0.029,0.129,1
"Rhoj",0.00178140968201973,0.471924055875354,0.239,0.081,1
"Gm20422",0.00185033982651528,-0.66707274205734,0.021,0.113,1
"Mgat4c",0.00190929291339174,-0.578794852644849,0.026,0.129,1
"Pbx1",0.00191280153857812,-0.712374482268286,0.088,0.242,1
"Snx16",0.00192165126460305,-0.635237012537607,0.02,0.113,1
"Frmd4a",0.00192513630359198,-0.604450021131669,0.086,0.242,1
"Arhgap21",0.00212524651629174,0.700472353606479,0.28,0.097,1
"Lamc1",0.00220553387281738,0.657476957174695,0.081,0,1
"Osbpl6",0.00222094030032338,-0.744502265749226,0.021,0.113,1
"Hr",0.00231112122466057,-0.373181399632137,0.005,0.065,1
"Zfp39",0.00237476522638545,-0.301481190225624,0.002,0.048,1
"Pam",0.00242573508772827,-0.691427272816597,0.14,0.29,1
"Phlpp1",0.00246242457773274,0.248171860973548,0.887,0.726,1
"Ppp2r3a",0.00268890018924924,0.555244803347411,0.486,0.274,1
"Hyi",0.00275362052741456,0.622811386678267,0.078,0,1
"Map7d1",0.00275362052741456,0.614252333029458,0.078,0,1
"Zdhhc23",0.00277893591290976,-0.470724146156724,0.015,0.097,1
"Gatad2b",0.0029271490124,-0.592606724180126,0.158,0.339,1
"Itpk1",0.00310164377412393,0.768454581958366,0.251,0.081,1
"Kirrel3",0.00315334680857953,0.728961503440119,0.508,0.371,1
"Hnrnpm",0.00316012370702602,-0.709610255278263,0.098,0.242,1
"Cntnap2",0.00318815934275478,-0.591468801449794,0.063,0.194,1
"Tmod2",0.00321420334614128,0.486890549890908,0.607,0.468,1
"Slc38a1",0.00325025192462619,-0.447378173737875,0.01,0.081,1
"Stambp",0.00328267851135326,-0.656954046190702,0.03,0.129,1
"Cep290",0.00337049123173157,-0.535322677040164,0.021,0.113,1
"4932443L11Rik",0.0034352960449449,0.655461532535404,0.158,0.032,1
"Atp6v0c",0.00345544742592554,-0.40375390008339,0.351,0.565,1
"Me2",0.00346669764700735,-0.702408933707511,0.029,0.113,1
"Cdh10",0.00348151141490282,-0.559785715772383,0.291,0.452,1
"Mob3b",0.00354200888525,-0.475290199774643,0.058,0.177,1
"Vsnl1",0.00354253900717365,-0.589675482611744,0.063,0.194,1
"Dscaml1",0.00355717352061324,0.485246086931403,0.703,0.565,1
"E330020D12Rik",0.00363309257460082,0.680625231978836,0.074,0,1
"Epb41l2",0.00363309257460128,0.583039958072247,0.074,0,1
"Hecw2",0.00367730925487147,0.454100352819971,0.754,0.581,1
"Cpeb2",0.00368821280642394,0.743953260248754,0.167,0.032,1
"Sf3b2",0.00384006434095708,0.601183790049903,0.073,0,1
"Vamp2",0.0040875317275299,-0.508632594865124,0.078,0.129,1
"Ptp4a3",0.00414952701641582,-0.20416134572698,0.001,0.032,1
"Vmn2r84",0.00414952701641582,-0.287217995354775,0.001,0.032,1
"Serinc2",0.00414952701641586,-0.170011505747143,0.001,0.032,1
"D630044L22Rik",0.00414952701641591,-0.358930821896643,0.001,0.032,1
"Gm49595",0.00414952701641593,-0.291858335976045,0.001,0.032,1
"Klf5",0.00414952701641594,-0.302211155340851,0.001,0.032,1
"Gm41361",0.00414952701641596,-0.169726470300216,0.001,0.032,1
"Gm30094",0.00414952701641604,-0.248714257576873,0.001,0.032,1
"1700123J17Rik",0.00414952701641604,-0.293166529536856,0.001,0.032,1
"Gm47086",0.00414952701641604,-0.298195801483029,0.001,0.032,1
"Arhgap29",0.00414952701641606,-0.267772333776507,0.001,0.032,1
"Arhgdig",0.00421315597085146,-0.551849438157652,0.016,0.097,1
"Rtl8a",0.00424935400213764,-0.648212360491509,0.023,0.113,1
"Fkbp3",0.00428995466904175,0.590459944277222,0.071,0,1
"Rtkn2",0.00432632501168721,0.843154094594559,0.13,0.016,1
"Hunk",0.00433291887441001,-0.432143794029906,0.006,0.065,1
"Snap25",0.00438914644959932,-0.410592191488052,0.206,0.387,1
"Ikzf2",0.00465019255155785,0.6276653814827,0.298,0.194,1
"Firre",0.00479243275013884,0.571435002265622,0.07,0,1
"Crim1",0.00486294717080582,-0.0603800231031839,0.071,0.032,1
"mt-Rnr2",0.00499030572316919,-0.586897637435578,0.172,0.306,1
"4921504A21Rik",0.00535366695144968,0.572376073361133,0.068,0,1
"Ncam1",0.0054159749337013,0.331608938315278,0.772,0.645,1
"Hdgfl2",0.00565844313487944,0.540582445059323,0.067,0,1
"Invs",0.00565844313488017,0.60743920186402,0.067,0,1
"Satb1",0.00574038788169662,-0.414111817685882,0.011,0.081,1
"D030068K23Rik",0.00575249612957108,-0.34905227550026,0.002,0.048,1
"Gm45846",0.00575630545163775,-0.349073019148906,0.002,0.048,1
"Tln2",0.00598055812704136,0.56058410738267,0.067,0,1
"Samd4",0.00601486557278857,-0.647641979922992,0.143,0.306,1
"Pcf11",0.00602190417007389,-0.420470885665857,0.067,0.177,1
"Clpp",0.00665745197539523,0.0136026487955941,0.067,0.113,1
"Ptprk",0.00681940591294486,0.412052078536266,0.761,0.597,1
"Osbpl11",0.00698046648143284,-0.417184300961785,0.046,0.048,1
"Dlgap1",0.00702148312322767,-0.66768244022648,0.087,0.21,1
"Ube2w",0.00707263451374211,-0.432147721162753,0.097,0.226,1
"Gm16552",0.00716455039154829,-0.39113127459518,0.021,0.097,1
"Atp5j2",0.00726372186593155,-0.666588476053966,0.037,0.129,1
"Zyg11b",0.00746312420424931,0.548106460023344,0.063,0,1
"Eya4",0.00754846485932221,0.235113606073513,0.105,0.032,1
"Gm15427",0.00761804295687811,-0.186312328878773,0.075,0.048,1
"Gm37459",0.00767142217443868,-0.497900778899321,0.358,0.484,1
"Thy1",0.00769744809289465,0.771939059908215,0.179,0.065,1
"Mynn",0.00780802092730174,-0.595845301073525,0.026,0.113,1
"Polr3e",0.00781093319688394,0.696517643595675,0.183,0.048,1
"Ankrd24",0.00816549208810772,-0.58709079510911,0.019,0.097,1
"Ppp1r13b",0.00821749219134342,0.542696345550581,0.144,0.032,1
"Hsp90ab1",0.00835573303233805,-0.427659383693367,0.33,0.387,1
"Dlc1",0.00838693954706355,-0.427333543816836,0.007,0.065,1
"Fam122b",0.00839365191224594,-0.525621394086219,0.003,0.048,1
"Grid2",0.00844832647858256,0.247471537640743,0.596,0.645,1
"Myt1l",0.0088345785692242,-0.680134828628188,0.032,0.113,1
"Tubb2a",0.00891837827212141,-0.599150866406233,0.143,0.29,1
"mt-Rnr1",0.00892974936593914,-0.415957032210436,0.058,0.161,1
"Etl4",0.00925253521188909,-0.560668603735621,0.019,0.097,1
"Lpcat3",0.00926171729174633,-0.601057065799107,0.051,0.113,1
"Garem1",0.00931367697553842,0.487395217461915,0.06,0,1
"Ostc",0.00932526389479422,-0.477869187491067,0.028,0.113,1
"Gria4",0.0094620714606493,-0.388953336149941,0.178,0.339,1
"Ube2j2",0.00972935967182492,-0.432755460678242,0.045,0.145,1
"Igsf11",0.00973376660540396,0.691581739672383,0.184,0.081,1
"Gm49338",0.00975788154758912,-0.348213301527504,0.027,0.097,1
"H2afz",0.00979735312277558,-0.586631577156427,0.137,0.29,1
"Tbc1d12",0.00984415243724865,0.52345650728891,0.059,0,1
"Ifi27",0.00984415243724991,0.489340314432305,0.059,0,1
"Snhg5",0.0100047167407054,-0.323577661600178,0.003,0.048,1
"Scn3b",0.0100478730226276,-0.382989356602128,0.015,0.081,1
"Cdc42ep1",0.0100496291054062,-0.61642803109378,0.044,0.145,1
"Cobl",0.0105032522654165,-0.563087567872448,0.173,0.323,1
"Atp6v1e1",0.0106846460404753,0.178534904176721,0.109,0.129,1
"Elavl2",0.0108046057506062,-0.521528846862896,0.013,0.081,1
"Sbds",0.0109406379691522,-0.479517713852033,0.045,0.145,1
"Mrpl48",0.0109977749626887,0.494979313410725,0.058,0,1
"Tfeb",0.0109977749626929,0.49810783865281,0.058,0,1
"Snx30",0.0110815768469031,-0.371147147963094,0.195,0.355,1
"Gm42756",0.0110951123294651,0.690733906764108,0.291,0.161,1
"Kctd16",0.0111864616843508,0.775028965530866,0.17,0.065,1
"Prickle1",0.0114729267454254,-0.487521015925888,0.255,0.403,1
"Erich1",0.0115295047880611,-0.498010818196078,0.013,0.081,1
"Pcyt1a",0.0116245275687212,0.461363443836856,0.057,0,1
"Gm27200",0.0117158031005129,-0.604176853121646,0.023,0.081,1
