"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Meg3",1.50320826939354e-16,-0.385908552985406,0.913,0.984,4.77869908840205e-12
"Grid2",6.65688501021908e-15,-0.653248338641939,0.488,0.793,2.11622374474864e-10
"AC149090.1",3.97790482910317e-14,-0.529061082082906,0.377,0.711,1.2645759451719e-09
"Gm15261",5.12299226741107e-14,-0.915523828151516,0.106,0.39,1.62859924180998e-09
"Arhgap6",1.0094907883008e-13,-0.77133164072202,0.106,0.392,3.20917121600825e-09
"Unc5d",2.25505157103629e-13,-0.6461498480268,0.309,0.638,7.16880894432437e-09
"Ttr",2.57002438285556e-13,-0.178005031949585,0.333,0.621,8.17010751309782e-09
"Ldb2",1.1737808518837e-12,-0.638459180595893,0.145,0.436,3.73144932813829e-08
"Dock10",9.99628410700983e-12,-0.577132344688657,0.261,0.561,3.17781871761843e-07
"Dgkb",1.14667503700168e-11,-0.0353202897484421,0.531,0.777,3.64527994262834e-07
"Gm47167",1.35061921571262e-11,-0.275642276961359,0.111,0.33,4.29361848675041e-07
"Grm8",1.42079170202563e-11,0.322447538539981,0.56,0.687,4.51669682073949e-07
"Grm7",7.77248231726165e-11,0.388811906447959,0.763,0.826,2.47087212865748e-06
"Ankfn1",1.02451842649696e-10,-0.553623161783335,0.121,0.373,3.25694407783383e-06
"Gm32250",1.02878823144004e-10,-0.224733488086068,0.261,0.52,3.27051778774789e-06
"Mctp1",2.83626518478597e-10,0.573601697159558,0.604,0.602,9.01648702243459e-06
"Sema5a",3.42742958413564e-10,0.638248441056764,0.493,0.422,1.08957986479672e-05
"Caln1",5.1218184337129e-10,-0.0779044999974494,0.227,0.452,1.62822608007733e-05
"Tcf4",9.30347012695025e-10,0.625578123111801,0.647,0.567,2.95757315335748e-05
"Hap1",1.85280697703825e-09,-0.551654901036019,0.13,0.365,5.8900733800046e-05
"Atp1b1",2.38584628557957e-09,0.214807073227558,0.546,0.632,7.58460534185746e-05
