"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Thy1",9.93923764268782e-70,0.388324278566519,0.466,0.233,3.15968364661046e-65
"Il12b",1.45665162653117e-55,0.133776736760951,0.074,0,4.63069552074259e-51
"Frmd4a",2.77706898704217e-51,0.262263270499391,0.904,0.847,8.82830230980707e-47
"Rsrp1",3.7982832354996e-44,0.300174540332699,0.698,0.565,1.20747424056532e-39
"Meg3",2.61187875820865e-38,0.121316219483504,1,1,8.3031625723453e-34
"Luc7l2",1.2849896410431e-36,0.213718721606565,0.907,0.843,4.08498206887601e-32
"Pttg1",1.00544805885862e-35,-0.0926577598492217,0,0.048,3.19631937911157e-31
"Arglu1",3.09041157612006e-26,0.200720215870775,0.808,0.714,9.82441840048568e-22
"Ahi1",2.14639374652306e-19,-0.134331343686883,0.976,0.976,6.8233857201968e-15
"Hbb-bs",6.30081626777516e-19,0.0645412584346175,0.093,0.039,2.00302949152572e-14
"Myo16",2.68980036280342e-17,0.146004106752478,0.337,0.227,8.55087535335206e-13
"Pigk",7.24008705935351e-17,-0.137045236047625,0.959,0.96,2.30162367616848e-12
"Cttnbp2",8.28946397688555e-17,-0.128209508741938,0.974,0.976,2.63522059825191e-12
"Man1a",1.35266259655315e-16,-0.213854192420404,0.807,0.845,4.30011439444248e-12
"Zfp46",3.60268860475027e-16,0.102930605418267,0.154,0.079,1.14529470745011e-11
"Akap8l",2.01779525585489e-15,-0.149712521571786,0.782,0.826,6.4145711183627e-11
"Magi2",2.62456822283252e-15,-0.103420930309725,0.996,0.995,8.34350238038459e-11
"Ndst4",3.00206156666819e-15,-0.266411448596354,0.459,0.516,9.54355372043819e-11
"Hsp90ab1",1.39578570782917e-14,-0.177653282667272,0.503,0.554,4.43720276518894e-10
"Izumo4",2.58987683611016e-14,0.141524162563422,0.226,0.139,8.2332184619942e-10
"Gm12132",4.51425296431551e-14,0.10776567424221,0.082,0.031,1.4350810173559e-09
"Prickle1",5.31046804551543e-14,-0.145121509096057,0.899,0.914,1.68819779166935e-09
"Sdk2",1.22947442118873e-13,0.133403747682516,0.287,0.194,3.90849918495898e-09
"Lrrc4c",1.27797298854493e-13,-0.15318669486487,0.91,0.935,4.06267613058432e-09
"Rbm28",1.51137294004129e-13,-0.168778965862828,0.369,0.442,4.80465457639127e-09
"Galnt13",1.72513240401103e-13,-0.176163263597895,0.573,0.62,5.48419591235107e-09
"Cryab",1.94000120499634e-13,-0.146509972782175,0.074,0.14,6.16726383068337e-09
"Dtx3",4.04452931967521e-13,-0.17228955989848,0.375,0.457,1.28575587072475e-08
"Prpf4b",6.40550517461748e-13,-0.142965478726808,0.643,0.694,2.0363100950109e-08
"Cdh10",7.08563689254277e-13,-0.183824306073856,0.67,0.702,2.25252396813935e-08
"Ldlr",7.83179899581246e-13,0.0885926414268252,0.089,0.037,2.48972890076878e-08
"Tmem181b-ps",1.01107878827596e-12,0.125651928039653,0.265,0.177,3.21421946792927e-08
"Luzp2",1.15262822354905e-12,-0.267901047470049,0.297,0.368,3.66420512266242e-08
"Slc2a9",1.25129731414981e-12,-0.184452630762222,0.198,0.267,3.97787416168225e-08
"Gm21798",1.85434499055994e-12,-0.188725626621445,0.235,0.314,5.89496272499006e-08
"Malat1",2.61540014570856e-12,0.0640060986546001,1,1,8.31435706320751e-08
"Celf5",3.2470376167268e-12,-0.144070167731475,0.576,0.612,1.03223325835745e-07
"Ube3a",7.16730800944615e-12,-0.111739853770646,0.966,0.974,2.27848721620293e-07
"Arhgef25",7.92154127064726e-12,-0.151526889077119,0.476,0.534,2.51825796993877e-07
"Cst3",8.12046513905423e-12,0.11779905675369,0.518,0.416,2.58149586770534e-07
"Zmynd8",9.93311779751307e-12,-0.134635220674219,0.756,0.782,3.15773814782941e-07
"Rnf112",1.87881966027731e-11,-0.146625674328632,0.532,0.574,5.97276770002156e-07
"Cadps",5.06530758030074e-11,0.102917621939778,0.924,0.91,1.6102612797776e-06
"Snap25",6.04353671881328e-11,0.138509150885559,0.926,0.892,1.92124032291074e-06
"Tnr",6.97985338684834e-11,0.130505885465275,0.873,0.829,2.21889539167909e-06
"Strip2",7.76987891559093e-11,0.110497229020123,0.138,0.077,2.47004450726636e-06
"Apoe",8.27630059057724e-11,0.106110279207592,0.403,0.314,2.63103595774451e-06
"Lmo7",8.31951813491997e-11,-0.129796861433694,0.595,0.655,2.64477481509106e-06
"E230029C05Rik",9.54073126755717e-11,0.120247410184314,0.247,0.168,3.03299846995643e-06
"Fndc9",1.15037123694962e-10,-0.156698778130576,0.486,0.541,3.65703016226285e-06
"Cntn5",1.16990068862886e-10,0.213397766559085,0.313,0.228,3.71911428915115e-06
"4930419G24Rik",1.19962051310553e-10,-0.134444933608059,0.861,0.861,3.81359361116249e-06
"R3hdm1",1.26499229356394e-10,-0.120785181673118,0.923,0.927,4.02141050123976e-06
"AC149090.1",1.68339435382805e-10,-0.182812529354189,0.67,0.737,5.35151065081937e-06
"Tmem158",1.84635154354397e-10,0.0832769236345229,0.136,0.079,5.86955155692628e-06
"Adgrb1",1.85949267576075e-10,-0.132808460352917,0.435,0.479,5.91132721624343e-06
"Grik4",2.4534472794428e-10,0.13163621956262,0.385,0.296,7.79950890134867e-06
"Ptprn",2.61371108968339e-10,-0.145899333814558,0.617,0.643,8.30898755410349e-06
"Srsf2",2.79968272860502e-10,0.139526137119458,0.41,0.32,8.90019139423537e-06
"Tmem167",3.26862572049672e-10,0.0860503227234984,0.347,0.267,1.03909611654591e-05
"A830036E02Rik",4.32661733282814e-10,0.0678530074855611,0.109,0.06,1.37543165010606e-05
"Tmeff2",4.41666930098175e-10,-0.163602117237673,0.615,0.662,1.4040591707821e-05
"Mfsd11",4.66187298699618e-10,0.0770135210643398,0.24,0.172,1.48200942256609e-05
"Gm10754",6.02473860535457e-10,-0.137450486502297,0.709,0.744,1.91526440264222e-05
"Celf2",6.34529985632319e-10,-0.0672096852166311,0.998,0.998,2.01717082432514e-05
"Gm47479",7.83663688383007e-10,-0.144475475504325,0.227,0.267,2.49126686536958e-05
"Zer1",8.17647344727654e-10,-0.105401070059223,0.378,0.397,2.59930090888921e-05
"Lhfpl3",1.02310783821521e-09,0.071238475367055,0.115,0.064,3.25245981768615e-05
"Gm20388",1.49616511655099e-09,-0.0894166242079915,0.987,0.983,4.75630890551559e-05
"Pacrg",1.8794753363835e-09,-0.114616180370335,0.418,0.431,5.97485209436315e-05
"Dennd3",1.94698485725792e-09,0.0347957707156387,0.086,0.05,6.18946486122291e-05
"Arhgef26",2.49308303251195e-09,0.12553009750286,0.301,0.222,7.9255109603555e-05
"Srrm2",4.23293622822967e-09,-0.0944888866308962,0.842,0.856,0.000134565042695421
"4930567K12Rik",4.76658856433081e-09,-0.138880699863657,0.264,0.309,0.000151529850460077
"Bend6",4.7716841053013e-09,0.0524716813689505,0.278,0.217,0.000151691837707528
