"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"C4b",9.4098625417945e-69,0.582813076176085,0.096,0.012,2.99139530203647e-64
"Thy1",7.08539470604712e-61,0.636035833514682,0.201,0.076,2.25244697705238e-56
"Gm37459",8.62492485073641e-50,-0.470563435904542,0.235,0.387,2.7418636100491e-45
"Plp1",7.20852123465836e-47,0.224173890953333,0.929,0.896,2.29158890049789e-42
"4930419G24Rik",9.08626888191062e-40,-0.363134596489756,0.382,0.515,2.88852487755939e-35
"Pex5l",8.2468722287435e-29,-0.197866199168957,0.777,0.846,2.62168068151756e-24
"Snhg11",1.71731178004673e-28,-0.297944745088058,0.446,0.553,5.45933414876855e-24
"Kirrel3",4.2523273351375e-28,0.384269727408596,0.526,0.428,1.35181485984021e-23
"Malat1",6.74266883120406e-28,-0.0617579003983906,1,1,2.14349442143977e-23
"Cldn11",9.88607185756282e-26,0.330298872621667,0.392,0.288,3.14278224351922e-21
"Mobp",1.27292236261047e-23,0.241387021974304,0.611,0.516,4.04662019073869e-19
"St18",2.88209608253425e-23,0.16337496741477,0.922,0.89,9.16218344637637e-19
"Meg3",2.03467859481873e-21,-0.236186896644129,0.428,0.534,6.46824325292875e-17
"Scd2",2.18426497373829e-20,0.304751576836481,0.375,0.285,6.94377835151402e-16
"Gm11149",3.03795658999587e-20,-0.311160263160049,0.239,0.328,9.65766399959688e-16
"Pacrg",1.01230459494963e-18,-0.217657114999801,0.606,0.675,3.21811630734488e-14
"Zbtb16",1.06121781603264e-17,0.301031896971227,0.295,0.211,3.37361143716777e-13
"Gm13052",4.56796401315997e-17,-0.270034829685192,0.013,0.046,1.45215575978355e-12
"Adipor2",5.91369036400749e-17,0.206218513249408,0.622,0.534,1.87996216671798e-12
"Slc24a2",1.57761554446264e-16,0.119540808307637,0.964,0.95,5.01523981584674e-12
"Eml1",1.65813438325186e-16,-0.29925932306885,0.182,0.258,5.27120920435767e-12
"Cd9",1.99651158210167e-16,0.298466941337169,0.223,0.149,6.3469103195012e-12
"Gm44866",2.27185195261099e-16,-0.312889234525463,0.16,0.234,7.22221735735035e-12
"Magi2",1.23715338080877e-15,0.106777352018626,0.986,0.979,3.93291059759108e-11
"Slc8a1",3.24552793237664e-15,-0.184804493885992,0.593,0.642,1.03175332970253e-10
"Rcan2",1.38575725333784e-14,0.245221395767621,0.349,0.269,4.40532230836101e-10
"Sik3",1.29890768059049e-13,0.173846541030186,0.665,0.607,4.12922751659716e-09
"Ttr",5.43756495167978e-13,-0.171966290364321,0.312,0.39,1.728601898139e-08
"Slc15a2",7.06864041931162e-13,-0.272950093057672,0.026,0.061,2.24712078929916e-08
"Elmo1",1.04329967907964e-12,-0.135052555526688,0.672,0.707,3.31664967979418e-08
"Trem2",1.58806495403392e-12,0.151623343237442,0.02,0.004,5.04845848887383e-08
"Slc6a1",1.94401149054132e-12,0.221114553149874,0.215,0.151,6.18001252843087e-08
"Stxbp6",2.08450943047984e-12,0.22611553610044,0.411,0.341,6.62665547949542e-08
"Foxn3",3.12132186978819e-12,0.20625307926128,0.465,0.395,9.92268222405665e-08
