"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Ttr",1.94449108491302e-41,-0.447718695742169,0.152,0.435,6.18153715893849e-37
"Gm12296",2.71683561298931e-32,-0.4215479102605,0.825,0.905,8.63682041369303e-28
"Thy1",2.02990015293339e-30,0.349766578110794,0.497,0.241,6.45305258617526e-26
"AC149090.1",1.64361950219385e-21,-0.283740867160905,0.689,0.739,5.22506639747425e-17
"Lrrc4c",1.1986995820559e-19,-0.329435709910686,0.766,0.847,3.81066597135571e-15
"Tmem181b-ps",5.12758912456707e-17,0.271758626439643,0.543,0.357,1.63006058269987e-12
"Arglu1",3.60061429278398e-16,0.227658149171919,0.865,0.752,1.14463528367603e-11
"Kcnip4",4.11050697126986e-16,0.147304693861734,1,1,1.30673016616669e-11
"Rsrp1",1.16029025286352e-15,0.246325623337973,0.779,0.652,3.68856271385314e-11
"Cacnb2",1.75953599493242e-15,-0.235042716320833,0.984,0.979,5.59356492789016e-11
"Gm10848",3.39546275716288e-15,-0.261800797164775,0.57,0.667,1.07941761050208e-10
"Tenm4",2.69102825751895e-14,-0.23233826438093,0.901,0.939,8.55477883065273e-10
"Luc7l2",5.95215150577772e-14,0.179088579538285,0.95,0.912,1.89218896368674e-09
"Ank3",6.72248059590611e-14,-0.147954654800056,0.996,0.995,2.13707658143855e-09
"Cacna1c",7.63444293725964e-14,-0.1477295150912,0.99,0.989,2.42698940975484e-09
"Fam155a",1.09074818562769e-13,-0.163576518243461,0.993,0.994,3.46748848211044e-09
"Ube3a",4.91726968599556e-13,-0.17095988592419,0.994,0.996,1.56320003317799e-08
"Kcnt2",9.41092760103905e-13,0.245871501506352,0.85,0.75,2.99173388437031e-08
"Dcc",3.01766294116609e-12,0.152598130086777,0.998,0.995,9.59315048996699e-08
"Cryab",4.61763641437383e-12,-0.186771015542042,0.062,0.155,1.46794661612944e-07
"Sema5a",3.19688951125915e-11,0.269090172939774,0.346,0.205,1.01629117562929e-06
"Gm13269",5.72782609443301e-11,-0.240162963847546,0.654,0.716,1.82087591542026e-06
