"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Gm26871",4.67690238586593e-28,0.431118505344587,0.847,0.762,1.48678726846678e-23
"Thy1",9.97473174451698e-27,0.465281507689095,0.382,0.158,3.17096722158195e-22
"Tshz2",4.54440131193642e-26,-0.507029534885422,0.382,0.637,1.44466517706459e-21
"Dpp10",2.12458335873175e-23,0.23636528322275,0.997,0.999,6.75405049740823e-19
"6530403H02Rik",2.5554303575649e-20,0.586413740639441,0.508,0.33,8.12371310669883e-16
"Sdk1",2.97751876090298e-19,0.645796778775091,0.285,0.116,9.46553214091056e-15
"Robo1",2.47747574691986e-18,0.610167711638738,0.336,0.173,7.87589539945823e-14
"Sgcz",4.04752506082541e-17,0.402439276831296,0.837,0.715,1.2867082168364e-12
"Negr1",4.13543354796169e-16,0.270004233159201,0.949,0.946,1.31465432489702e-11
"Opcml",2.60879480655565e-15,-0.151857686734627,0.994,0.994,8.29335869004042e-11
"Il12b",3.8482105202105e-15,0.106273452055141,0.049,0,1.22334612437492e-10
"Robo2",4.44417758194763e-15,0.398008287701045,0.626,0.464,1.41280405330115e-10
"Spock1",1.02249829229925e-13,0.367603695164415,0.583,0.452,3.25052207121933e-09
"Frmpd4",1.30382259783811e-13,0.257570683690242,0.976,0.961,4.14485203852736e-09
"Ptprt",4.19298071533233e-13,0.509928197166466,0.31,0.171,1.33294856940415e-08
"Slc35f3",4.37093829409034e-13,0.331770636608148,0.638,0.474,1.38952128369132e-08
"Gm49678",6.66129582540925e-13,0.436711447780039,0.532,0.372,2.1176259428976e-08
"Csmd2",6.98698023271139e-13,0.272068210994389,0.79,0.711,2.22116101597895e-08
"Astn2",5.069739095834e-12,-0.301776422486267,0.678,0.784,1.61167005856563e-07
"Kcnn3",6.17846380010972e-12,0.272898512625343,0.26,0.127,1.96413364205488e-07
"Brinp3",6.94314412813939e-12,-0.231279633667973,0.718,0.847,2.20722551833551e-07
"Malat1",1.92267937539377e-11,-0.131126945969486,1,1,6.1121977343768e-07
"Mdga2",4.6046839055692e-11,0.147521095832388,0.979,0.977,1.46382901358045e-06
"Nkain2",4.72459754121037e-11,0.218473507679249,0.958,0.952,1.50194955835078e-06
"A230006K03Rik",1.67681553130505e-10,0.250386247380006,0.667,0.514,5.33059657401874e-06
"AC149090.1",2.3774386926207e-10,-0.266498372356858,0.642,0.74,7.5578776038412e-06
"Htr2a",2.85861397355725e-10,0.223954446702353,0.138,0.049,9.0875338219385e-06
"Caln1",7.67661812549881e-10,0.240584029160341,0.808,0.717,2.44039690209607e-05
"Macrod2",1.07122692127789e-09,0.17280495731361,0.917,0.913,3.40543038274242e-05
"Inpp4b",2.27401966284253e-09,0.372656814628518,0.281,0.157,7.22910850817642e-05
"Grid2",2.35655968134299e-09,0.406198416979335,0.66,0.576,7.49150322698938e-05
"Kcnh7",2.47745733892305e-09,0.220589395276128,0.932,0.9,7.87583688043636e-05
"Mgat4c",4.11671532921905e-09,0.444358744500699,0.487,0.368,0.000130870380315873
"Slit2",1.09605021215402e-08,0.466901844787997,0.292,0.185,0.000348434362443763
"Pdzrn4",1.20975348228648e-08,0.257391940081007,0.567,0.425,0.000384580632018872
"Frmd4a",1.32737873895326e-08,0.228700402146585,0.81,0.773,0.00042197370111324
"Pttg1",1.7489554903015e-08,-0.0733389427065448,0,0.028,0.000555992950366846
"Dpyd",1.94640786859739e-08,0.318066611211821,0.424,0.297,0.00061876306142711
"Spats2l",2.01469185660142e-08,0.182077324536041,0.159,0.07,0.000640470541213591
"Kcnd2",2.40243142077341e-08,-0.177881910176912,0.905,0.945,0.000763732948663866
"Gm30382",4.6908004021524e-08,0.282606261331734,0.335,0.218,0.00149120544784425
"Ctnnd2",5.58294387965472e-08,0.135333854795567,0.988,0.975,0.00177481785934224
"Gm37928",6.41723451772051e-08,0.202349125935313,0.226,0.124,0.00204003885318335
"Xkr4",7.50580291543877e-08,0.182107165320225,0.908,0.862,0.00238609474681799
"Grid1",9.71069974704081e-08,0.214437305454688,0.812,0.777,0.00308703144958427
"Cntn3",1.17741704829678e-07,-0.293888776199162,0.309,0.421,0.00374300879653546
"R3hdm1",1.22655941148695e-07,-0.164417926406769,0.888,0.902,0.00389923236911702
"Tox",1.63777957887216e-07,-0.341799387147533,0.245,0.358,0.0052065012812346
"Hbb-bs",2.13024480238797e-07,0.0776269085199502,0.097,0.042,0.00677204822679136
"Nek10",2.21995998034385e-07,0.142935584711688,0.121,0.049,0.00705725277751309
"Scml4",2.54203362294127e-07,0.189264666756872,0.171,0.084,0.00808112488733029
"Cacna2d3",3.16683429894754e-07,0.352368503761366,0.356,0.258,0.0100673662363542
"Sema5a",3.32812988999672e-07,-0.24572603827677,0.185,0.279,0.0105801249202996
"Prpf4b",3.60051118268831e-07,-0.191712460779264,0.588,0.661,0.0114460250497661
"Dmd",4.52492290969788e-07,0.172802307875201,0.929,0.892,0.0143847299299296
"Luzp1",5.21818035961004e-07,-0.231304502179478,0.299,0.387,0.0165885953632003
"Tenm1",6.70349332165222e-07,0.183499375904268,0.781,0.761,0.0213104052695324
"Kcnip4",9.99823520758519e-07,0.503265003156154,0.541,0.45,0.0317843897249133
"Adgrl2",1.26182224055547e-06,0.261950339346317,0.303,0.196,0.0401133290272585
"Grm8",1.27376657913316e-06,-0.138378108930777,0.709,0.813,0.0404930395506432
"Cdh9",1.43978000888857e-06,-0.247675254244121,0.276,0.391,0.0457706064825677
"Rmst",1.93378539457866e-06,-0.264965853551182,0.491,0.6,0.0614750376936556
"Pdia6",2.32262271818012e-06,-0.192475261127513,0.112,0.195,0.0738361762109459
"Htr2c",2.39849609130629e-06,0.243589574509512,0.199,0.112,0.076248190742627
"Bcl2",2.47918490227532e-06,0.231771875431788,0.264,0.17,0.0788132880433324
"Rgs6",2.86384526583748e-06,0.295896285759522,0.424,0.318,0.0910416410009735
"Col23a1",3.21667872721314e-06,0.213654438826312,0.074,0.027,0.102258216738106
"Gpc6",3.45631953205095e-06,-0.557900706096271,0.067,0.127,0.1098763979239
"Dcx",3.77479457202338e-06,0.164878419130403,0.351,0.243,0.120000719444623
"Xrcc6",3.98963604337551e-06,-0.14671207167016,0.274,0.284,0.126830529818908
"Acvr2a",4.5799432636189e-06,0.214298417026742,0.487,0.377,0.145596396350445
"Akap8l",5.03453117362075e-06,-0.183651763486157,0.613,0.693,0.160047746009403
"Col8a1",5.33431702941438e-06,0.165939209127544,0.159,0.084,0.169577938365083
"Slc9a4",5.56930969488815e-06,0.0727144496513142,0.064,0.02,0.177048355200494
"Shisa9",5.77959502831224e-06,0.209808100435178,0.671,0.616,0.183733325950046
"Gm44643",6.36795713234128e-06,0.0796217450093125,0.213,0.137,0.202437357237129
"Dnah9",6.85405260962846e-06,0.146527866811327,0.167,0.09,0.217890332460089
"Ahi1",6.95740408582696e-06,-0.120661124535345,0.967,0.984,0.221175875888439
