"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio","genes"
"1","MF","GO:0099094","ligand-gated cation channel activity",98,2,0.05,1,0.0012,0.0012,0.0204081632653061,"Hcn1, Grin2a"
"2","MF","GO:0046982","protein heterodimerization activity",520,3,0.28,4,0.0023,0.0023,0.00576923076923077,"Ttr, Tenm2, Grin2a"
"3","MF","GO:0022843","voltage-gated cation channel activity",143,2,0.08,5,0.0026,0.0026,0.013986013986014,"Hcn1, Grin2a"
"4","MF","GO:0005509","calcium ion binding",574,3,0.31,6,0.0031,0.0031,0.00522648083623693,"Adgrl3, Slit3, Lrp1b"
"5","MF","GO:0005102","signaling receptor binding",1472,4,0.8,10,0.0059,0.0059,0.00271739130434783,"Ttr, Tenm2, Slit3, Grin2a"
"6","MF","GO:1901681","sulfur compound binding",236,2,0.13,11,0.0069,0.0069,0.00847457627118644,"Lrrtm4, Slit3"
"7","MF","GO:0050839","cell adhesion molecule binding",237,2,0.13,12,0.007,0.007,0.00843881856540084,"Tenm2, Grin2a"
"8","MF","GO:0030552","cAMP binding",21,1,0.01,13,0.0114,0.0114,0.0476190476190476,"Hcn1"
"9","MF","GO:0005248","voltage-gated sodium channel activity",21,1,0.01,14,0.0114,0.0114,0.0476190476190476,"Hcn1"
"10","MF","GO:0099604","ligand-gated calcium channel activity",25,1,0.01,18,0.0136,0.0136,0.04,"Grin2a"
"11","MF","GO:0008066","glutamate receptor activity",27,1,0.01,19,0.0146,0.0146,0.037037037037037,"Grin2a"
"12","MF","GO:0005217","intracellular ligand-gated ion channel a...",31,1,0.02,20,0.0168,0.0168,0.032258064516129,"Hcn1"
"13","MF","GO:0030551","cyclic nucleotide binding",35,1,0.02,22,0.0189,0.0189,0.0285714285714286,"Hcn1"
"14","MF","GO:0043394","proteoglycan binding",35,1,0.02,23,0.0189,0.0189,0.0285714285714286,"Lrrtm4"
"15","MF","GO:0005231","excitatory extracellular ligand-gated io...",36,1,0.02,24,0.0195,0.0195,0.0277777777777778,"Grin2a"
"16","MF","GO:0046873","metal ion transmembrane transporter acti...",420,2,0.23,26,0.0209,0.0209,0.00476190476190476,"Hcn1, Grin2a"
"17","MF","GO:0005272","sodium channel activity",40,1,0.02,27,0.0216,0.0216,0.025,"Hcn1"
"18","MF","GO:0005547","phosphatidylinositol-3,4,5-trisphosphate...",41,1,0.02,30,0.0221,0.0221,0.024390243902439,"Hcn1"
"19","MF","GO:1904315","transmitter-gated ion channel activity i...",52,1,0.03,31,0.028,0.028,0.0192307692307692,"Grin2a"
"20","MF","GO:0099529","neurotransmitter receptor activity invol...",55,1,0.03,32,0.0296,0.0296,0.0181818181818182,"Grin2a"
"21","MF","GO:0098960","postsynaptic neurotransmitter receptor a...",57,1,0.03,34,0.0307,0.0307,0.0175438596491228,"Grin2a"
"22","MF","GO:0022835","transmitter-gated channel activity",58,1,0.03,35,0.0312,0.0312,0.0172413793103448,"Grin2a"
"23","MF","GO:0022824","transmitter-gated ion channel activity",58,1,0.03,36,0.0312,0.0312,0.0172413793103448,"Grin2a"
"24","MF","GO:0042165","neurotransmitter binding",60,1,0.03,37,0.0323,0.0323,0.0166666666666667,"Grin2a"
"25","MF","GO:0005515","protein binding",8273,9,4.51,7,0.0349,0.0046,0.00108787622386075,"Ttr, Adgrl3, Tenm2, Lrrtm4, Slit3, Hcn1, Grin2a, Lrp1b, Auts2"
"26","MF","GO:0035254","glutamate receptor binding",65,1,0.04,39,0.0349,0.0349,0.0153846153846154,"Grin2a"
"27","MF","GO:0016597","amino acid binding",69,1,0.04,40,0.037,0.037,0.0144927536231884,"Grin2a"
"28","MF","GO:0097110","scaffold protein binding",70,1,0.04,42,0.0375,0.0375,0.0142857142857143,"Grin2a"
"29","MF","GO:0005230","extracellular ligand-gated ion channel a...",71,1,0.04,43,0.0381,0.0381,0.0140845070422535,"Grin2a"
"30","MF","GO:0043168","anion binding",2593,4,1.41,45,0.0413,0.0413,0.00154261473197069,"Lrrtm4, Slit3, Hcn1, Grin2a"
"31","MF","GO:0005546","phosphatidylinositol-4,5-bisphosphate bi...",78,1,0.04,46,0.0417,0.0417,0.0128205128205128,"Hcn1"
"32","MF","GO:0038024","cargo receptor activity",82,1,0.04,47,0.0438,0.0438,0.0121951219512195,"Lrp1b"
"33","MF","GO:0005249","voltage-gated potassium channel activity",85,1,0.05,48,0.0454,0.0454,0.0117647058823529,"Hcn1"
"34","MF","GO:0051117","ATPase binding",88,1,0.05,49,0.047,0.047,0.0113636363636364,"Grin2a"
"35","MF","GO:0005179","hormone activity",101,1,0.06,50,0.0538,0.0538,0.0099009900990099,"Ttr"
"36","MF","GO:0042562","hormone binding",103,1,0.06,51,0.0548,0.0548,0.00970873786407767,"Ttr"
"37","MF","GO:0030594","neurotransmitter receptor activity",106,1,0.06,52,0.0563,0.0563,0.00943396226415094,"Grin2a"
"38","MF","GO:1902936","phosphatidylinositol bisphosphate bindin...",109,1,0.06,53,0.0579,0.0579,0.00917431192660551,"Hcn1"
"39","MF","GO:0005262","calcium channel activity",118,1,0.06,55,0.0625,0.0625,0.00847457627118644,"Grin2a"
"40","MF","GO:0005267","potassium channel activity",121,1,0.07,56,0.0641,0.0641,0.00826446280991736,"Hcn1"
"41","MF","GO:0042802","identical protein binding",1795,3,0.98,57,0.0666,0.0666,0.00167130919220056,"Ttr, Tenm2, Hcn1"
"42","MF","GO:0015085","calcium ion transmembrane transporter ac...",135,1,0.07,59,0.0713,0.0713,0.00740740740740741,"Grin2a"
"43","MF","GO:0015081","sodium ion transmembrane transporter act...",139,1,0.08,60,0.0733,0.0733,0.00719424460431655,"Hcn1"
"44","MF","GO:0008201","heparin binding",144,1,0.08,61,0.0758,0.0758,0.00694444444444444,"Slit3"
"45","MF","GO:0015079","potassium ion transmembrane transporter ...",157,1,0.09,62,0.0824,0.0824,0.00636942675159236,"Hcn1"
"46","MF","GO:1901981","phosphatidylinositol phosphate binding",163,1,0.09,64,0.0854,0.0854,0.00613496932515337,"Hcn1"
"47","MF","GO:0097367","carbohydrate derivative binding",2036,3,1.11,66,0.0904,0.0904,0.00147347740667976,"Lrrtm4, Slit3, Hcn1"
"48","MF","GO:0005539","glycosaminoglycan binding",192,1,0.1,69,0.0999,0.0999,0.00520833333333333,"Slit3"
"49","MF","GO:0031406","carboxylic acid binding",198,1,0.11,70,0.1029,0.1029,0.00505050505050505,"Grin2a"
"50","MF","GO:0043177","organic acid binding",206,1,0.11,71,0.1069,0.1069,0.00485436893203883,"Grin2a"
"51","MF","GO:0008022","protein C-terminus binding",232,1,0.13,73,0.1196,0.1196,0.00431034482758621,"Hcn1"
"52","MF","GO:0035091","phosphatidylinositol binding",247,1,0.13,74,0.1269,0.1269,0.00404858299595142,"Hcn1"
"53","MF","GO:0030246","carbohydrate binding",250,1,0.14,75,0.1283,0.1283,0.004,"Adgrl3"
"54","MF","GO:0044877","protein-containing complex binding",1185,2,0.65,76,0.1331,0.1331,0.00168776371308017,"Hcn1, Grin2a"
"55","MF","GO:0004888","transmembrane signaling receptor activit...",1212,2,0.66,77,0.1381,0.1381,0.00165016501650165,"Adgrl3, Grin2a"
"56","MF","GO:0038023","signaling receptor activity",1383,2,0.75,78,0.1711,0.1711,0.00144613159797542,"Adgrl3, Grin2a"
"57","MF","GO:0015077","monovalent inorganic cation transmembran...",347,1,0.19,79,0.174,0.174,0.00288184438040346,"Hcn1"
"58","MF","GO:0060089","molecular transducer activity",1432,2,0.78,80,0.1808,0.1808,0.00139664804469274,"Adgrl3, Grin2a"
"59","MF","GO:0048018","receptor ligand activity",391,1,0.21,81,0.1939,0.1939,0.00255754475703325,"Ttr"
"60","MF","GO:0005543","phospholipid binding",407,1,0.22,82,0.2011,0.2011,0.00245700245700246,"Hcn1"
"61","MF","GO:0030545","receptor regulator activity",421,1,0.23,83,0.2073,0.2073,0.00237529691211401,"Ttr"
"62","MF","GO:0004930","G protein-coupled receptor activity",530,1,0.29,84,0.2543,0.2543,0.00188679245283019,"Adgrl3"
"63","MF","GO:0003682","chromatin binding",536,1,0.29,85,0.2568,0.2568,0.00186567164179104,"Auts2"
"64","MF","GO:0043167","ion binding",5224,6,2.85,41,0.2684,0.0371,0.00114854517611026,"Adgrl3, Lrrtm4, Slit3, Hcn1, Grin2a, Lrp1b"
"65","MF","GO:0008270","zinc ion binding",651,1,0.36,86,0.3034,0.3034,0.00153609831029186,"Grin2a"
"66","MF","GO:0008289","lipid binding",696,1,0.38,87,0.321,0.321,0.0014367816091954,"Hcn1"
"67","MF","GO:0019901","protein kinase binding",715,1,0.39,88,0.3282,0.3282,0.0013986013986014,"Grin2a"
"68","MF","GO:0019900","kinase binding",791,1,0.43,89,0.3567,0.3567,0.00126422250316056,"Grin2a"
