"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0030552","cAMP binding",20,1,0,1,0.0025,0.0025,0.05
"2","MF","GO:0004114","3',5'-cyclic-nucleotide phosphodiesteras...",28,1,0,2,0.0035,0.0035,0.0357142857142857
"3","MF","GO:0005178","integrin binding",112,1,0.01,6,0.0141,0.0141,0.00892857142857143
"4","MF","GO:0050839","cell adhesion molecule binding",208,1,0.03,9,0.0262,0.0262,0.00480769230769231
"5","MF","GO:0005096","GTPase activator activity",227,1,0.03,10,0.0285,0.0285,0.00440528634361234
"6","MF","GO:0035091","phosphatidylinositol binding",229,1,0.03,11,0.0288,0.0288,0.00436681222707424
"7","MF","GO:0030695","GTPase regulator activity",244,1,0.03,12,0.0307,0.0307,0.00409836065573771
"8","MF","GO:0060589","nucleoside-triphosphatase regulator acti...",281,1,0.04,13,0.0353,0.0353,0.00355871886120996
"9","MF","GO:0019001","guanyl nucleotide binding",326,1,0.04,15,0.0408,0.0408,0.00306748466257669
"10","MF","GO:0032561","guanyl ribonucleotide binding",326,1,0.04,16,0.0408,0.0408,0.00306748466257669
"11","MF","GO:0005543","phospholipid binding",374,1,0.05,17,0.0468,0.0468,0.00267379679144385
"12","MF","GO:0008047","enzyme activator activity",410,1,0.05,18,0.0512,0.0512,0.0024390243902439
"13","MF","GO:0008289","lipid binding",605,1,0.08,19,0.0751,0.0751,0.00165289256198347
"14","MF","GO:0019901","protein kinase binding",677,1,0.09,21,0.0839,0.0839,0.00147710487444609
"15","MF","GO:0019900","kinase binding",751,1,0.1,23,0.0928,0.0928,0.00133155792276964
"16","MF","GO:0030234","enzyme regulator activity",802,1,0.1,24,0.099,0.099,0.00124688279301746
"17","MF","GO:0097367","carbohydrate derivative binding",1892,2,0.24,7,0.1186,0.0143,0.00105708245243129
"18","MF","GO:0044877","protein-containing complex binding",1095,1,0.14,25,0.1338,0.1338,0.00091324200913242
"19","MF","GO:0043168","anion binding",2391,2,0.3,8,0.1503,0.0229,0.000836470096194061
"20","MF","GO:0005102","signaling receptor binding",1270,1,0.16,26,0.1543,0.1543,0.00078740157480315
"21","MF","GO:0098772","molecular function regulator",1328,1,0.17,27,0.1611,0.1611,0.000753012048192771
"22","MF","GO:0019899","enzyme binding",2111,1,0.27,35,0.2494,0.2494,0.000473709142586452
"23","MF","GO:0043167","ion binding",4798,2,0.61,22,0.3028,0.0922,0.000416840350145894
"24","MF","GO:0046872","metal ion binding",3055,1,0.39,38,0.3494,0.3494,0.000327332242225859
"25","MF","GO:0043169","cation binding",3132,1,0.4,39,0.3572,0.3572,0.000319284802043423
"26","MF","GO:0005488","binding",10585,2,1.34,40,0.6696,0.4489,0.000188946622579121
"27","MF","GO:0005515","protein binding",7512,1,0.95,44,0.7249,0.7249,0.000133120340788072
"28","MF","GO:0008081","phosphoric diester hydrolase activity",81,1,0.01,5,1,0.0102,0.0123456790123457
"29","MF","GO:0004112","cyclic-nucleotide phosphodiesterase acti...",29,1,0,3,1,0.0037,0.0344827586206897
"30","MF","GO:1901363","heterocyclic compound binding",4283,1,0.54,41,1,0.4687,0.000233481204763017
"31","BP","GO:0060219","camera-type eye photoreceptor cell diffe...",20,1,0,1,0.0025,0.0025,0.05
"32","BP","GO:0050858","negative regulation of antigen receptor-...",22,1,0,2,0.0028,0.0028,0.0454545454545455
"33","BP","GO:0061099","negative regulation of protein tyrosine ...",24,1,0,3,0.003,0.003,0.0416666666666667
"34","BP","GO:0051894","positive regulation of focal adhesion as...",25,1,0,4,0.0032,0.0032,0.04
"35","BP","GO:0010737","protein kinase A signaling",26,1,0,5,0.0033,0.0033,0.0384615384615385
"36","BP","GO:0043951","negative regulation of cAMP-mediated sig...",26,1,0,6,0.0033,0.0033,0.0384615384615385
"37","BP","GO:0002691","regulation of cellular extravasation",27,1,0,7,0.0034,0.0034,0.037037037037037
"38","BP","GO:0042462","eye photoreceptor cell development",30,1,0,8,0.0038,0.0038,0.0333333333333333
"39","BP","GO:0019934","cGMP-mediated signaling",31,1,0,9,0.0039,0.0039,0.032258064516129
"40","BP","GO:0051281","positive regulation of release of seques...",33,1,0,13,0.0042,0.0042,0.0303030303030303
"41","BP","GO:0070570","regulation of neuron projection regenera...",34,1,0,14,0.0043,0.0043,0.0294117647058824
"42","BP","GO:0050856","regulation of T cell receptor signaling ...",36,1,0,15,0.0045,0.0045,0.0277777777777778
"43","BP","GO:0034113","heterotypic cell-cell adhesion",38,1,0,16,0.0048,0.0048,0.0263157894736842
"44","BP","GO:0043113","receptor clustering",63,1,0.01,35,0.0079,0.0079,0.0158730158730159
"45","BP","GO:0050771","negative regulation of axonogenesis",66,1,0.01,37,0.0083,0.0083,0.0151515151515152
"46","BP","GO:0007229","integrin-mediated signaling pathway",82,1,0.01,43,0.0103,0.0103,0.0121951219512195
"47","BP","GO:0002687","positive regulation of leukocyte migrati...",104,1,0.01,52,0.0131,0.0131,0.00961538461538462
"48","BP","GO:0050870","positive regulation of T cell activation",147,1,0.02,69,0.0185,0.0185,0.00680272108843537
"49","BP","GO:1903039","positive regulation of leukocyte cell-ce...",159,1,0.02,72,0.02,0.02,0.00628930817610063
"50","BP","GO:0022409","positive regulation of cell-cell adhesio...",189,1,0.02,82,0.0237,0.0237,0.00529100529100529
"51","BP","GO:0043547","positive regulation of GTPase activity",191,1,0.02,84,0.024,0.024,0.00523560209424084
"52","BP","GO:0051251","positive regulation of lymphocyte activa...",213,1,0.03,89,0.0267,0.0267,0.00469483568075117
"53","BP","GO:1903037","regulation of leukocyte cell-cell adhesi...",229,1,0.03,93,0.0287,0.0287,0.00436681222707424
"54","BP","GO:0046777","protein autophosphorylation",229,1,0.03,94,0.0287,0.0287,0.00436681222707424
"55","BP","GO:0030336","negative regulation of cell migration",233,1,0.03,96,0.0292,0.0292,0.00429184549356223
"56","BP","GO:0050863","regulation of T cell activation",239,1,0.03,101,0.0299,0.0299,0.00418410041841004
"57","BP","GO:2000146","negative regulation of cell motility",242,1,0.03,102,0.0303,0.0303,0.00413223140495868
"58","BP","GO:0007159","leukocyte cell-cell adhesion",250,1,0.03,105,0.0313,0.0313,0.004
"59","BP","GO:0002696","positive regulation of leukocyte activat...",251,1,0.03,106,0.0314,0.0314,0.00398406374501992
"60","BP","GO:0050867","positive regulation of cell activation",263,1,0.03,109,0.0329,0.0329,0.00380228136882129
"61","CC","GO:0030673","axolemma",21,1,0,3,0.0026,0.0026,0.0476190476190476
"62","CC","GO:0032809","neuronal cell body membrane",30,1,0,5,0.0037,0.0037,0.0333333333333333
"63","CC","GO:0032590","dendrite membrane",43,1,0.01,7,0.0053,0.0053,0.0232558139534884
"64","CC","GO:0046658","anchored component of plasma membrane",53,1,0.01,8,0.0066,0.0066,0.0188679245283019
"65","CC","GO:0043204","perikaryon",123,1,0.02,12,0.0152,0.0152,0.00813008130081301
"66","CC","GO:0030426","growth cone",194,1,0.02,15,0.0239,0.0239,0.00515463917525773
"67","CC","GO:0030427","site of polarized growth",196,1,0.02,16,0.0242,0.0242,0.00510204081632653
"68","CC","GO:0043209","myelin sheath",208,1,0.03,17,0.0257,0.0257,0.00480769230769231
"69","CC","GO:0016324","apical plasma membrane",250,1,0.03,18,0.0308,0.0308,0.004
"70","CC","GO:0009897","external side of plasma membrane",286,1,0.04,20,0.0352,0.0352,0.0034965034965035
"71","CC","GO:0043025","neuronal cell body",653,2,0.08,1,0.0387,0.0016,0.00306278713629403
"72","CC","GO:0045121","membrane raft",324,1,0.04,21,0.0398,0.0398,0.00308641975308642
"73","CC","GO:0098857","membrane microdomain",325,1,0.04,22,0.0399,0.0399,0.00307692307692308
"74","CC","GO:0098589","membrane region",334,1,0.04,23,0.041,0.041,0.0029940119760479
"75","CC","GO:0045177","apical part of cell",336,1,0.04,24,0.0413,0.0413,0.00297619047619048
"76","CC","GO:0150034","distal axon",341,1,0.04,25,0.0419,0.0419,0.00293255131964809
"77","CC","GO:0044297","cell body",732,2,0.09,2,0.0437,0.0021,0.00273224043715847
"78","CC","GO:0098552","side of membrane",448,1,0.06,28,0.0548,0.0548,0.00223214285714286
"79","CC","GO:0036477","somatodendritic compartment",948,2,0.12,4,0.0553,0.0035,0.00210970464135021
"80","CC","GO:0009986","cell surface",705,1,0.09,32,0.0856,0.0856,0.00141843971631206
"81","CC","GO:0097458","neuron part",1773,2,0.22,11,0.1057,0.0121,0.00112803158488438
"82","CC","GO:0098805","whole membrane",988,1,0.12,33,0.1189,0.1189,0.00101214574898785
"83","CC","GO:0005783","endoplasmic reticulum",1462,1,0.18,39,0.1733,0.1733,0.000683994528043776
"84","CC","GO:0005829","cytosol",2929,1,0.36,44,0.3306,0.3306,0.000341413451689997
"85","CC","GO:0005737","cytoplasm",9400,2,1.17,45,0.3404,0.3404,0.000212765957446809
"86","CC","GO:0012505","endomembrane system",3286,1,0.41,46,0.3663,0.3663,0.000304321363359708
"87","CC","GO:0016020","membrane",6751,2,0.84,40,0.4143,0.1756,0.000296252407050807
"88","CC","GO:0005622","intracellular",11579,2,1.44,50,0.5165,0.5165,0.000172726487606875
"89","CC","GO:0044424","intracellular part",11579,2,1.44,51,0.5165,0.5165,0.000172726487606875
"90","CC","GO:0044444","cytoplasmic part",7303,1,0.91,55,0.7011,0.7011,0.000136930028755306
