"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0005179","hormone activity",76,1,0,1,0.0046,0.0046,0.0131578947368421
"2","MF","GO:0042562","hormone binding",94,1,0.01,2,0.0057,0.0057,0.0106382978723404
"3","MF","GO:0046982","protein heterodimerization activity",493,1,0.03,5,0.0299,0.0299,0.00202839756592292
"4","MF","GO:0046983","protein dimerization activity",1226,1,0.07,6,0.0744,0.0744,0.000815660685154976
"5","MF","GO:0042802","identical protein binding",1689,1,0.1,9,0.1025,0.1025,0.00059206631142688
"6","MF","GO:0003674","molecular_function",16484,1,1,12,1,1,6.06648871633099e-05
"7","MF","GO:0005488","binding",10951,1,0.66,11,1,0.6643,9.13158615651539e-05
"8","MF","GO:0005102","signaling receptor binding",1323,1,0.08,7,1,0.0803,0.000755857898715042
"9","MF","GO:0098772","molecular function regulator",1393,1,0.08,8,1,0.0845,0.000717875089734386
"10","MF","GO:0030545","receptor regulator activity",332,1,0.02,4,1,0.0201,0.00301204819277108
"11","MF","GO:0048018","receptor ligand activity",309,1,0.02,3,1,0.0187,0.00323624595469256
"12","MF","GO:0005515","protein binding",7743,1,0.47,10,1,0.4697,0.000129148908691722
"13","MF","GO:0000030","mannosyltransferase activity",26,0,0,13,1,1,0
"14","MF","GO:0000049","tRNA binding",54,0,0,14,1,1,0
"15","MF","GO:0000062","fatty-acyl-CoA binding",25,0,0,15,1,1,0
"16","MF","GO:0000149","SNARE binding",114,0,0.01,16,1,1,0
"17","MF","GO:0000166","nucleotide binding",1896,0,0.12,17,1,1,0
"18","MF","GO:0000175","3'-5'-exoribonuclease activity",28,0,0,18,1,1,0
"19","MF","GO:0000217","DNA secondary structure binding",23,0,0,19,1,1,0
"20","MF","GO:0000287","magnesium ion binding",182,0,0.01,20,1,1,0
"21","MF","GO:0000976","transcription regulatory region sequence...",689,0,0.04,21,1,1,0
"22","MF","GO:0000977","RNA polymerase II regulatory region sequ...",650,0,0.04,22,1,1,0
"23","MF","GO:0000978","RNA polymerase II proximal promoter sequ...",448,0,0.03,23,1,1,0
"24","MF","GO:0000979","RNA polymerase II core promoter sequence...",37,0,0,24,1,1,0
"25","MF","GO:0000980","RNA polymerase II distal enhancer sequen...",68,0,0,25,1,1,0
"26","MF","GO:0000981","DNA-binding transcription factor activit...",579,0,0.04,26,1,1,0
"27","MF","GO:0000987","proximal promoter sequence-specific DNA ...",459,0,0.03,27,1,1,0
"28","MF","GO:0000993","RNA polymerase II complex binding",36,0,0,28,1,1,0
"29","MF","GO:0001012","RNA polymerase II regulatory region DNA ...",658,0,0.04,29,1,1,0
"30","MF","GO:0001046","core promoter sequence-specific DNA bind...",48,0,0,30,1,1,0
"31","BP","GO:0006144","purine nucleobase metabolic process",21,1,0,1,0.0013,0.0013,0.0476190476190476
"32","BP","GO:0001523","retinoid metabolic process",37,1,0,3,0.0022,0.0022,0.027027027027027
"33","BP","GO:0034308","primary alcohol metabolic process",51,1,0,6,0.0031,0.0031,0.0196078431372549
"34","BP","GO:0034754","cellular hormone metabolic process",82,1,0,8,0.005,0.005,0.0121951219512195
"35","BP","GO:0009914","hormone transport",317,1,0.02,11,0.0192,0.0192,0.00315457413249211
"36","BP","GO:0006810","transport",3827,1,0.23,20,0.2316,0.2316,0.000261301280376274
"37","BP","GO:0051234","establishment of localization",3958,1,0.24,21,0.2395,0.2395,0.000252652854977261
"38","BP","GO:0051179","localization",5168,1,0.31,27,0.3127,0.3127,0.000193498452012384
"39","BP","GO:0006629","lipid metabolic process",1083,1,0.07,17,1,0.0655,0.000923361034164358
"40","BP","GO:0034641","cellular nitrogen compound metabolic pro...",4872,1,0.29,26,1,0.2948,0.000205254515599343
"41","BP","GO:0046483","heterocycle metabolic process",4340,1,0.26,23,1,0.2626,0.000230414746543779
"42","BP","GO:1901564","organonitrogen compound metabolic proces...",5281,1,0.32,28,1,0.3196,0.000189358076121947
"43","BP","GO:0071704","organic substance metabolic process",8373,1,0.51,32,1,0.5067,0.000119431506031291
"44","BP","GO:0006139","nucleobase-containing compound metabolic...",4236,1,0.26,22,1,0.2563,0.000236071765816808
"45","BP","GO:0044281","small molecule metabolic process",1536,1,0.09,18,1,0.0929,0.000651041666666667
"46","BP","GO:0009112","nucleobase metabolic process",34,1,0,2,1,0.0021,0.0294117647058824
"47","BP","GO:0042445","hormone metabolic process",172,1,0.01,9,1,0.0104,0.00581395348837209
"48","BP","GO:0006066","alcohol metabolic process",278,1,0.02,10,1,0.0168,0.00359712230215827
"49","BP","GO:0065007","biological regulation",9245,1,0.56,34,1,0.5594,0.000108166576527853
"50","BP","GO:0044237","cellular metabolic process",8135,1,0.49,31,1,0.4923,0.000122925629993854
"51","BP","GO:0009987","cellular process",12232,1,0.74,35,1,0.7402,8.17527795945062e-05
"52","BP","GO:0008150","biological_process",16526,1,1,36,1,1,6.051071039574e-05
"53","BP","GO:0044238","primary metabolic process",7995,1,0.48,30,1,0.4838,0.000125078173858662
"54","BP","GO:0065008","regulation of biological quality",3437,1,0.21,19,1,0.208,0.000290951411114344
"55","BP","GO:0016101","diterpenoid metabolic process",39,1,0,4,1,0.0024,0.0256410256410256
"56","BP","GO:0008152","metabolic process",8785,1,0.53,33,1,0.5316,0.000113830392714855
"57","BP","GO:1901615","organic hydroxy compound metabolic proce...",420,1,0.03,12,1,0.0254,0.00238095238095238
"58","BP","GO:0006807","nitrogen compound metabolic process",7569,1,0.46,29,1,0.458,0.000132117849121416
"59","BP","GO:1901360","organic cyclic compound metabolic proces...",4554,1,0.28,25,1,0.2756,0.000219587176108915
"60","BP","GO:0006720","isoprenoid metabolic process",62,1,0,7,1,0.0038,0.0161290322580645
"61","CC","GO:0005615","extracellular space",1076,1,0.06,1,0.064,0.064,0.000929368029739777
"62","CC","GO:0044421","extracellular region part",1285,1,0.08,2,0.076,0.076,0.000778210116731518
"63","CC","GO:0005576","extracellular region",1663,1,0.1,3,0.099,0.099,0.000601322910402886
"64","CC","GO:0032991","protein-containing complex",4785,1,0.28,4,0.285,0.285,0.000208986415882968
"65","CC","GO:0005575","cellular_component",16811,1,1,5,1,1,5.94848611028493e-05
"66","CC","GO:0000118","histone deacetylase complex",58,0,0,6,1,1,0
"67","CC","GO:0000123","histone acetyltransferase complex",80,0,0,7,1,1,0
"68","CC","GO:0000139","Golgi membrane",227,0,0.01,8,1,1,0
"69","CC","GO:0000151","ubiquitin ligase complex",268,0,0.02,9,1,1,0
"70","CC","GO:0000152","nuclear ubiquitin ligase complex",39,0,0,10,1,1,0
"71","CC","GO:0000178","exosome (RNase complex)",22,0,0,11,1,1,0
"72","CC","GO:0000228","nuclear chromosome",544,0,0.03,12,1,1,0
"73","CC","GO:0000242","pericentriolar material",21,0,0,13,1,1,0
"74","CC","GO:0000307","cyclin-dependent protein kinase holoenzy...",40,0,0,14,1,1,0
"75","CC","GO:0000313","organellar ribosome",89,0,0.01,15,1,1,0
"76","CC","GO:0000314","organellar small ribosomal subunit",29,0,0,16,1,1,0
"77","CC","GO:0000315","organellar large ribosomal subunit",58,0,0,17,1,1,0
"78","CC","GO:0000323","lytic vacuole",381,0,0.02,18,1,1,0
"79","CC","GO:0000407","phagophore assembly site",29,0,0,19,1,1,0
"80","CC","GO:0000428","DNA-directed RNA polymerase complex",97,0,0.01,20,1,1,0
"81","CC","GO:0000502","proteasome complex",64,0,0,21,1,1,0
"82","CC","GO:0000775","chromosome, centromeric region",180,0,0.01,22,1,1,0
"83","CC","GO:0000776","kinetochore",126,0,0.01,23,1,1,0
"84","CC","GO:0000777","condensed chromosome kinetochore",33,0,0,24,1,1,0
"85","CC","GO:0000779","condensed chromosome, centromeric region",48,0,0,25,1,1,0
"86","CC","GO:0000780","condensed nuclear chromosome, centromeri...",27,0,0,26,1,1,0
"87","CC","GO:0000781","chromosome, telomeric region",103,0,0.01,27,1,1,0
"88","CC","GO:0000784","nuclear chromosome, telomeric region",74,0,0,28,1,1,0
"89","CC","GO:0000785","chromatin",494,0,0.03,29,1,1,0
"90","CC","GO:0000786","nucleosome",43,0,0,30,1,1,0
