"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0005507","copper ion binding",36,1,0.01,1,0.005,0.005,0.0277777777777778
"2","MF","GO:0005179","hormone activity",45,1,0.01,2,0.0063,0.0063,0.0222222222222222
"3","MF","GO:0042562","hormone binding",71,1,0.01,3,0.0099,0.0099,0.0140845070422535
"4","MF","GO:0051087","chaperone binding",87,1,0.01,4,0.0121,0.0121,0.0114942528735632
"5","MF","GO:0046982","protein heterodimerization activity",466,1,0.07,7,0.0642,0.0642,0.00214592274678112
"6","MF","GO:0016491","oxidoreductase activity",564,1,0.08,8,0.0774,0.0774,0.00177304964539007
"7","MF","GO:0046983","protein dimerization activity",1135,1,0.16,10,0.1527,0.1527,0.000881057268722467
"8","MF","GO:0042802","identical protein binding",1566,1,0.22,13,0.2073,0.2073,0.000638569604086846
"9","MF","GO:0005515","protein binding",7104,2,1,14,0.4959,0.2475,0.000281531531531532
"10","MF","GO:0003824","catalytic activity",4648,1,0.65,19,0.5451,0.5451,0.000215146299483649
"11","MF","GO:0003674","molecular_function",14279,2,2,20,1,1,0.000140065830940542
"12","MF","GO:0005488","binding",9926,2,1.39,17,1,0.4832,0.000201491033649003
"13","MF","GO:0005102","signaling receptor binding",1161,1,0.16,11,1,0.156,0.000861326442721792
"14","MF","GO:0098772","molecular function regulator",1233,1,0.17,12,1,0.1653,0.0008110300081103
"15","MF","GO:0046872","metal ion binding",2867,1,0.4,15,1,0.3613,0.000348796651552145
"16","MF","GO:0030545","receptor regulator activity",256,1,0.04,6,1,0.0355,0.00390625
"17","MF","GO:0048018","receptor ligand activity",239,1,0.03,5,1,0.0332,0.00418410041841004
"18","MF","GO:0043167","ion binding",4540,1,0.64,18,1,0.5348,0.000220264317180617
"19","MF","GO:0043169","cation binding",2940,1,0.41,16,1,0.3694,0.000340136054421769
"20","MF","GO:0046914","transition metal ion binding",741,1,0.1,9,1,0.1011,0.00134952766531714
"21","MF","GO:0000030","mannosyltransferase activity",25,0,0,21,1,1,0
"22","MF","GO:0000049","tRNA binding",53,0,0.01,22,1,1,0
"23","MF","GO:0000062","fatty-acyl-CoA binding",23,0,0,23,1,1,0
"24","MF","GO:0000149","SNARE binding",109,0,0.02,24,1,1,0
