"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0005179","hormone activity",75,1,0.01,1,0.014,0.014,0.0133333333333333
"2","MF","GO:0042562","hormone binding",93,1,0.02,2,0.017,0.017,0.010752688172043
"3","MF","GO:0005102","signaling receptor binding",1322,2,0.24,3,0.018,0.018,0.00151285930408472
"4","MF","GO:0098772","molecular function regulator",1396,2,0.25,4,0.02,0.02,0.00143266475644699
"5","MF","GO:0005178","integrin binding",116,1,0.02,5,0.021,0.021,0.00862068965517241
"6","MF","GO:0001085","RNA polymerase II transcription factor b...",136,1,0.02,6,0.025,0.025,0.00735294117647059
"7","MF","GO:0003714","transcription corepressor activity",169,1,0.03,7,0.031,0.031,0.00591715976331361
"8","MF","GO:0050839","cell adhesion molecule binding",216,1,0.04,8,0.039,0.039,0.00462962962962963
"9","MF","GO:0005096","GTPase activator activity",227,1,0.04,9,0.041,0.041,0.00440528634361234
"10","MF","GO:0035091","phosphatidylinositol binding",235,1,0.04,10,0.042,0.042,0.00425531914893617
"11","MF","GO:0030695","GTPase regulator activity",245,1,0.04,11,0.044,0.044,0.00408163265306122
"12","MF","GO:0060589","nucleoside-triphosphatase regulator acti...",282,1,0.05,12,0.051,0.051,0.00354609929078014
"13","MF","GO:0048018","receptor ligand activity",310,1,0.06,13,0.056,0.056,0.0032258064516129
"14","MF","GO:0030545","receptor regulator activity",336,1,0.06,14,0.06,0.06,0.00297619047619048
"15","MF","GO:0005543","phospholipid binding",380,1,0.07,15,0.068,0.068,0.00263157894736842
"16","MF","GO:0003712","transcription coregulator activity",416,1,0.08,16,0.074,0.074,0.00240384615384615
"17","MF","GO:0008047","enzyme activator activity",417,1,0.08,17,0.074,0.074,0.00239808153477218
"18","MF","GO:0046982","protein heterodimerization activity",492,1,0.09,18,0.087,0.087,0.00203252032520325
"19","MF","GO:0005515","protein binding",7734,3,1.41,19,0.104,0.104,0.000387897595034911
"20","MF","GO:0008134","transcription factor binding",620,1,0.11,20,0.109,0.109,0.00161290322580645
"21","MF","GO:0008289","lipid binding",634,1,0.12,21,0.111,0.111,0.00157728706624606
"22","MF","GO:0019901","protein kinase binding",696,1,0.13,22,0.122,0.122,0.0014367816091954
"23","MF","GO:0019900","kinase binding",769,1,0.14,23,0.134,0.134,0.00130039011703511
"24","MF","GO:0030234","enzyme regulator activity",826,1,0.15,24,0.143,0.143,0.00121065375302663
"25","MF","GO:0140110","transcription regulator activity",1100,1,0.2,25,0.188,0.188,0.000909090909090909
"26","MF","GO:0044877","protein-containing complex binding",1117,1,0.2,26,0.19,0.19,0.000895255147717099
"27","MF","GO:0046983","protein dimerization activity",1225,1,0.22,27,0.207,0.207,0.000816326530612245
"28","MF","GO:0043167","ion binding",4918,2,0.9,28,0.215,0.215,0.000406669377795852
"29","MF","GO:0042802","identical protein binding",1679,1,0.31,29,0.276,0.276,0.000595592614651578
"30","MF","GO:0003677","DNA binding",1687,1,0.31,30,0.278,0.278,0.000592768227622999
"31","BP","GO:0060219","camera-type eye photoreceptor cell diffe...",20,1,0,2,0.0036,0.0036,0.05
"32","BP","GO:0002693","positive regulation of cellular extravas...",20,1,0,3,0.0036,0.0036,0.05
