"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0001227","DNA-binding transcription repressor acti...",166,1,0.01,1,0.011,0.011,0.00602409638554217
"2","MF","GO:0000978","RNA polymerase II proximal promoter sequ...",399,1,0.03,2,0.026,0.026,0.0025062656641604
"3","MF","GO:0000987","proximal promoter sequence-specific DNA ...",409,1,0.03,3,0.027,0.027,0.00244498777506112
"4","MF","GO:0000981","DNA-binding transcription factor activit...",520,1,0.03,4,0.034,0.034,0.00192307692307692
"5","MF","GO:0000977","RNA polymerase II regulatory region sequ...",579,1,0.04,5,0.038,0.038,0.00172711571675302
"6","MF","GO:0001012","RNA polymerase II regulatory region DNA ...",587,1,0.04,6,0.039,0.039,0.00170357751277683
"7","MF","GO:0000976","transcription regulatory region sequence...",616,1,0.04,7,0.041,0.041,0.00162337662337662
"8","MF","GO:1990837","sequence-specific double-stranded DNA bi...",660,1,0.04,8,0.044,0.044,0.00151515151515152
"9","MF","GO:0044212","transcription regulatory region DNA bind...",712,1,0.05,9,0.047,0.047,0.00140449438202247
"10","MF","GO:0003700","DNA-binding transcription factor activit...",714,1,0.05,10,0.047,0.047,0.00140056022408964
"11","MF","GO:0001067","regulatory region nucleic acid binding",716,1,0.05,11,0.047,0.047,0.00139664804469274
"12","MF","GO:0003690","double-stranded DNA binding",736,1,0.05,12,0.049,0.049,0.00135869565217391
"13","MF","GO:0043565","sequence-specific DNA binding",810,1,0.05,13,0.054,0.054,0.00123456790123457
"14","MF","GO:0140110","transcription regulator activity",1028,1,0.07,14,0.068,0.068,0.000972762645914397
"15","MF","GO:0003677","DNA binding",1587,1,0.11,15,0.105,0.105,0.000630119722747322
"16","MF","GO:0003676","nucleic acid binding",2530,1,0.17,16,0.167,0.167,0.000395256916996047
"17","MF","GO:0046872","metal ion binding",2925,1,0.19,17,0.194,0.194,0.000341880341880342
"18","MF","GO:0043169","cation binding",3000,1,0.2,18,0.199,0.199,0.000333333333333333
"19","MF","GO:1901363","heterocyclic compound binding",4171,1,0.28,19,0.276,0.276,0.000239750659314313
"20","MF","GO:0097159","organic cyclic compound binding",4234,1,0.28,20,0.28,0.28,0.000236183278223902
"21","MF","GO:0043167","ion binding",4628,1,0.31,21,0.306,0.306,0.000216076058772688
"22","MF","GO:0005488","binding",10217,1,0.68,22,0.676,0.676,9.78760888714887e-05
"23","MF","GO:0003674","molecular_function",15109,1,1,23,1,1,6.6185717122245e-05
"24","MF","GO:0000030","mannosyltransferase activity",25,0,0,24,1,1,0
"25","MF","GO:0000049","tRNA binding",53,0,0,25,1,1,0
"26","MF","GO:0000062","fatty-acyl-CoA binding",24,0,0,26,1,1,0
"27","MF","GO:0000149","SNARE binding",108,0,0.01,27,1,1,0
"28","MF","GO:0000166","nucleotide binding",1797,0,0.12,28,1,1,0
"29","MF","GO:0000175","3'-5'-exoribonuclease activity",27,0,0,29,1,1,0
"30","MF","GO:0000217","DNA secondary structure binding",21,0,0,30,1,1,0
"31","BP","GO:0000122","negative regulation of transcription by ...",673,1,0.04,1,0.044,0.044,0.00148588410104012
"32","BP","GO:0045892","negative regulation of transcription, DN...",933,1,0.06,2,0.061,0.061,0.00107181136120043
"33","BP","GO:1902679","negative regulation of RNA biosynthetic ...",936,1,0.06,3,0.062,0.062,0.00106837606837607
"34","BP","GO:1903507","negative regulation of nucleic acid-temp...",936,1,0.06,4,0.062,0.062,0.00106837606837607
"35","BP","GO:0051253","negative regulation of RNA metabolic pro...",1017,1,0.07,5,0.067,0.067,0.000983284169124877
"36","BP","GO:2000113","negative regulation of cellular macromol...",1113,1,0.07,6,0.073,0.073,0.000898472596585804
"37","BP","GO:0045934","negative regulation of nucleobase-contai...",1133,1,0.07,7,0.075,0.075,0.00088261253309797
"38","BP","GO:0010558","negative regulation of macromolecule bio...",1143,1,0.08,8,0.075,0.075,0.000874890638670166
"39","BP","GO:0031327","negative regulation of cellular biosynth...",1192,1,0.08,9,0.079,0.079,0.000838926174496644
"40","BP","GO:0009890","negative regulation of biosynthetic proc...",1227,1,0.08,10,0.081,0.081,0.000814995925020375
"41","BP","GO:0010629","negative regulation of gene expression",1378,1,0.09,11,0.091,0.091,0.000725689404934688
"42","BP","GO:0006357","regulation of transcription by RNA polym...",1537,1,0.1,12,0.101,0.101,0.000650618087182824
"43","BP","GO:0006366","transcription by RNA polymerase II",1592,1,0.1,13,0.105,0.105,0.000628140703517588
"44","BP","GO:0051172","negative regulation of nitrogen compound...",1841,1,0.12,14,0.121,0.121,0.000543183052688756
"45","BP","GO:0031324","negative regulation of cellular metaboli...",2001,1,0.13,15,0.132,0.132,0.000499750124937531
"46","BP","GO:0010605","negative regulation of macromolecule met...",2033,1,0.13,16,0.134,0.134,0.000491883915395967
"47","BP","GO:0006355","regulation of transcription, DNA-templat...",2205,1,0.15,17,0.145,0.145,0.000453514739229025
"48","BP","GO:1903506","regulation of nucleic acid-templated tra...",2210,1,0.15,18,0.146,0.146,0.000452488687782805
"49","BP","GO:2001141","regulation of RNA biosynthetic process",2217,1,0.15,19,0.146,0.146,0.0004510599909788
"50","BP","GO:0009892","negative regulation of metabolic process",2258,1,0.15,20,0.149,0.149,0.000442869796279894
