"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0005310","dicarboxylic acid transmembrane transpor...",29,2,0.1,2,0.0048,0.0048,0.0689655172413793
"2","MF","GO:0004672","protein kinase activity",512,6,1.83,3,0.0094,0.0094,0.01171875
"3","MF","GO:0050840","extracellular matrix binding",46,2,0.16,4,0.0117,0.0117,0.0434782608695652
"4","MF","GO:0004714","transmembrane receptor protein tyrosine ...",49,2,0.17,5,0.0132,0.0132,0.0408163265306122
"5","MF","GO:0017137","Rab GTPase binding",147,3,0.52,6,0.0155,0.0155,0.0204081632653061
"6","MF","GO:0005518","collagen binding",59,2,0.21,7,0.0188,0.0188,0.0338983050847458
"7","MF","GO:0019199","transmembrane receptor protein kinase ac...",63,2,0.22,9,0.0212,0.0212,0.0317460317460317
"8","MF","GO:0043167","ion binding",4418,23,15.77,10,0.0224,0.0224,0.00520597555454957
"9","MF","GO:0015238","drug transmembrane transporter activity",66,2,0.24,11,0.0232,0.0232,0.0303030303030303
"10","MF","GO:0051020","GTPase binding",475,5,1.7,12,0.0266,0.0266,0.0105263157894737
"11","MF","GO:0005488","binding",9703,41,34.64,14,0.0315,0.0315,0.00422549726888591
"12","MF","GO:0004725","protein tyrosine phosphatase activity",88,2,0.31,15,0.0393,0.0393,0.0227272727272727
"13","MF","GO:0004866","endopeptidase inhibitor activity",89,2,0.32,16,0.0402,0.0402,0.0224719101123595
"14","MF","GO:0140096","catalytic activity, acting on a protein",1742,14,6.22,1,0.0431,0.0024,0.00803673938002296
"15","MF","GO:0017016","Ras GTPase binding",373,4,1.33,17,0.0437,0.0437,0.0107238605898123
"16","MF","GO:0030414","peptidase inhibitor activity",94,2,0.34,18,0.0443,0.0443,0.0212765957446809
"17","MF","GO:0008270","zinc ion binding",550,5,1.96,19,0.0456,0.0456,0.00909090909090909
"18","MF","GO:0061135","endopeptidase regulator activity",96,2,0.34,20,0.046,0.046,0.0208333333333333
"19","MF","GO:0015081","sodium ion transmembrane transporter act...",98,2,0.35,21,0.0478,0.0478,0.0204081632653061
"20","MF","GO:0031267","small GTPase binding",388,4,1.39,22,0.0492,0.0492,0.0103092783505155
"21","MF","GO:0004674","protein serine/threonine kinase activity",391,4,1.4,23,0.0504,0.0504,0.010230179028133
