"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"31","BP","GO:2000300","regulation of synaptic vesicle exocytosi...",98,4,0.23,14,8.4e-05,8.4e-05,0.0408163265306122
"32","BP","GO:0008090","retrograde axonal transport",20,2,0.05,39,0.001,0.00102,0.1
"33","BP","GO:0035249","synaptic transmission, glutamatergic",96,3,0.23,45,0.0015,0.00152,0.03125
"34","BP","GO:0098901","regulation of cardiac muscle cell action...",25,2,0.06,47,0.0016,0.0016,0.08
"35","BP","GO:0014047","glutamate secretion",32,2,0.08,61,0.0026,0.00262,0.0625
"36","BP","GO:0034332","adherens junction organization",119,3,0.28,62,0.0028,0.00281,0.0252100840336134
"37","BP","GO:0007600","sensory perception",447,5,1.06,72,0.0039,0.00392,0.0111856823266219
"38","BP","GO:0007157","heterophilic cell-cell adhesion via plas...",44,2,0.1,77,0.0049,0.0049,0.0454545454545455
"39","BP","GO:0008089","anterograde axonal transport",45,2,0.11,78,0.0051,0.00512,0.0444444444444444
"40","BP","GO:0001662","behavioral fear response",48,2,0.11,82,0.0058,0.00581,0.0416666666666667
"41","BP","GO:0045773","positive regulation of axon extension",49,2,0.12,85,0.006,0.00605,0.0408163265306122
"42","BP","GO:0021536","diencephalon development",54,2,0.13,96,0.0073,0.00731,0.037037037037037
"45","BP","GO:0007193","adenylate cyclase-inhibiting G protein-c...",55,2,0.13,99,0.0076,0.00757,0.0363636363636364
"46","BP","GO:0050804","modulation of chemical synaptic transmis...",474,8,1.13,2,0.008,1.2e-05,0.0168776371308017
"47","BP","GO:0035264","multicellular organism growth",177,3,0.42,104,0.0085,0.0085,0.0169491525423729
"48","BP","GO:0086003","cardiac muscle cell contraction",59,2,0.14,107,0.0087,0.00867,0.0338983050847458
"49","BP","GO:0035265","organ growth",180,3,0.43,109,0.0089,0.00889,0.0166666666666667
"50","BP","GO:0051279","regulation of release of sequestered cal...",60,2,0.14,111,0.009,0.00896,0.0333333333333333
"51","BP","GO:0043113","receptor clustering",62,2,0.15,114,0.0095,0.00954,0.032258064516129
"52","BP","GO:0099173","postsynapse organization",185,3,0.44,116,0.0096,0.00958,0.0162162162162162
"54","BP","GO:0060997","dendritic spine morphogenesis",68,2,0.16,119,0.0114,0.01139,0.0294117647058824
"55","BP","GO:0051966","regulation of synaptic transmission, glu...",69,2,0.16,120,0.0117,0.01171,0.0289855072463768
"56","BP","GO:0051965","positive regulation of synapse assembly",71,2,0.17,124,0.0124,0.01237,0.028169014084507
"57","BP","GO:0050906","detection of stimulus involved in sensor...",73,2,0.17,128,0.013,0.01304,0.0273972602739726
"58","BP","GO:0007411","axon guidance",209,3,0.5,129,0.0133,0.01331,0.0143540669856459
"59","BP","GO:0097485","neuron projection guidance",210,3,0.5,130,0.0135,0.01349,0.0142857142857143
"60","BP","GO:0050808","synapse organization",412,6,0.98,25,0.0135,0.00039,0.0145631067961165
