"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0005179","hormone activity",36,1,0,1,0.0026,0.0026,0.0277777777777778
"2","MF","GO:0042562","hormone binding",71,1,0.01,2,0.0052,0.0052,0.0140845070422535
"3","MF","GO:0046982","protein heterodimerization activity",429,1,0.03,5,0.0314,0.0314,0.00233100233100233
"4","MF","GO:0046983","protein dimerization activity",1057,1,0.08,6,0.0773,0.0773,0.000946073793755913
"5","MF","GO:0042802","identical protein binding",1495,1,0.11,9,0.1093,0.1093,0.000668896321070234
"6","MF","GO:0003674","molecular_function",13674,1,1,12,1,1,7.31314904197748e-05
"7","MF","GO:0005488","binding",9488,1,0.69,11,1,0.6939,0.00010539629005059
"8","MF","GO:0005102","signaling receptor binding",1088,1,0.08,7,1,0.0796,0.000919117647058824
"9","MF","GO:0098772","molecular function regulator",1180,1,0.09,8,1,0.0863,0.000847457627118644
"10","MF","GO:0030545","receptor regulator activity",236,1,0.02,4,1,0.0173,0.00423728813559322
"11","MF","GO:0048018","receptor ligand activity",215,1,0.02,3,1,0.0157,0.00465116279069767
"12","MF","GO:0005515","protein binding",6777,1,0.5,10,1,0.4956,0.000147557916482219
"13","MF","GO:0000030","mannosyltransferase activity",24,0,0,13,1,1,0
"14","MF","GO:0000049","tRNA binding",53,0,0,14,1,1,0
"15","MF","GO:0000062","fatty-acyl-CoA binding",23,0,0,15,1,1,0
"16","MF","GO:0000149","SNARE binding",108,0,0.01,16,1,1,0
"17","MF","GO:0000166","nucleotide binding",1701,0,0.12,17,1,1,0
"18","MF","GO:0000175","3'-5'-exoribonuclease activity",27,0,0,18,1,1,0
"19","MF","GO:0000217","DNA secondary structure binding",20,0,0,19,1,1,0
"20","MF","GO:0000287","magnesium ion binding",163,0,0.01,20,1,1,0
"21","MF","GO:0000976","transcription regulatory region sequence...",578,0,0.04,21,1,1,0
"22","MF","GO:0000977","RNA polymerase II regulatory region sequ...",542,0,0.04,22,1,1,0
"23","MF","GO:0000978","RNA polymerase II proximal promoter sequ...",382,0,0.03,23,1,1,0
"24","MF","GO:0000979","RNA polymerase II core promoter sequence...",34,0,0,24,1,1,0
"25","MF","GO:0000980","RNA polymerase II distal enhancer sequen...",58,0,0,25,1,1,0
"26","MF","GO:0000981","DNA-binding transcription factor activit...",474,0,0.03,26,1,1,0
"27","MF","GO:0000987","proximal promoter sequence-specific DNA ...",391,0,0.03,27,1,1,0
"28","MF","GO:0000993","RNA polymerase II complex binding",36,0,0,28,1,1,0
"29","MF","GO:0001012","RNA polymerase II regulatory region DNA ...",550,0,0.04,29,1,1,0
"30","MF","GO:0001046","core promoter sequence-specific DNA bind...",45,0,0,30,1,1,0
"31","BP","GO:0001523","retinoid metabolic process",22,1,0,1,0.0016,0.0016,0.0454545454545455
"32","BP","GO:0009112","nucleobase metabolic process",29,1,0,4,0.0021,0.0021,0.0344827586206897
"33","BP","GO:0034308","primary alcohol metabolic process",38,1,0,5,0.0028,0.0028,0.0263157894736842
"34","BP","GO:0034754","cellular hormone metabolic process",52,1,0,7,0.0038,0.0038,0.0192307692307692
"35","BP","GO:0009914","hormone transport",257,1,0.02,10,0.0187,0.0187,0.00389105058365759
"36","BP","GO:0072521","purine-containing compound metabolic pro...",392,1,0.03,13,0.0285,0.0285,0.00255102040816327
"37","BP","GO:0006810","transport",3361,1,0.24,19,0.244,0.244,0.00029753049687593
"38","BP","GO:0051234","establishment of localization",3475,1,0.25,20,0.2523,0.2523,0.000287769784172662
"39","BP","GO:0051179","localization",4519,1,0.33,26,0.3281,0.3281,0.000221287895552113
"40","BP","GO:0006629","lipid metabolic process",897,1,0.07,16,1,0.0651,0.00111482720178372
"41","BP","GO:0034641","cellular nitrogen compound metabolic pro...",4382,1,0.32,25,1,0.3182,0.000228206298493838
"42","BP","GO:0046483","heterocycle metabolic process",3902,1,0.28,22,1,0.2833,0.000256278831368529
"43","BP","GO:1901564","organonitrogen compound metabolic proces...",4680,1,0.34,27,1,0.3398,0.000213675213675214
"44","BP","GO:0071704","organic substance metabolic process",7366,1,0.53,31,1,0.5349,0.00013575889220744
"45","BP","GO:0006139","nucleobase-containing compound metabolic...",3816,1,0.28,21,1,0.2771,0.000262054507337526
"46","BP","GO:0044281","small molecule metabolic process",1317,1,0.1,17,1,0.0956,0.000759301442672741
"47","BP","GO:0042445","hormone metabolic process",121,1,0.01,8,1,0.0088,0.00826446280991736
"48","BP","GO:0006066","alcohol metabolic process",241,1,0.02,9,1,0.0175,0.004149377593361
"49","BP","GO:0044237","cellular metabolic process",7212,1,0.52,30,1,0.5237,0.000138657792567942
"50","BP","GO:0009987","cellular process",10573,1,0.77,34,1,0.7677,9.45805353258299e-05
"51","BP","GO:0065007","biological regulation",7908,1,0.57,33,1,0.5742,0.000126454223571067
"52","BP","GO:0008150","biological_process",13772,1,1,35,1,1,7.26110949753122e-05
"53","BP","GO:0044238","primary metabolic process",7054,1,0.51,29,1,0.5122,0.000141763538417919
"54","BP","GO:0065008","regulation of biological quality",2953,1,0.21,18,1,0.2144,0.000338638672536404
"55","BP","GO:0016101","diterpenoid metabolic process",24,1,0,2,1,0.0017,0.0416666666666667
"56","BP","GO:0008152","metabolic process",7722,1,0.56,32,1,0.5607,0.00012950012950013
"57","BP","GO:1901615","organic hydroxy compound metabolic proce...",338,1,0.02,11,1,0.0245,0.0029585798816568
"58","BP","GO:0006807","nitrogen compound metabolic process",6707,1,0.49,28,1,0.487,0.000149097957357984
"59","BP","GO:1901360","organic cyclic compound metabolic proces...",4058,1,0.29,24,1,0.2947,0.000246426811237063
"60","BP","GO:0006720","isoprenoid metabolic process",45,1,0,6,1,0.0033,0.0222222222222222
"61","CC","GO:0005615","extracellular space",761,1,0.05,1,0.054,0.054,0.00131406044678055
"62","CC","GO:0044421","extracellular region part",931,1,0.07,2,0.067,0.067,0.00107411385606874
"63","CC","GO:0005576","extracellular region",1197,1,0.09,3,0.086,0.086,0.000835421888053467
"64","CC","GO:0032991","protein-containing complex",4312,1,0.31,4,0.309,0.309,0.00023191094619666
"65","CC","GO:0005575","cellular_component",13969,1,1,5,1,1,7.15870856897416e-05
"66","CC","GO:0000118","histone deacetylase complex",56,0,0,6,1,1,0
"67","CC","GO:0000123","histone acetyltransferase complex",80,0,0.01,7,1,1,0
"68","CC","GO:0000139","Golgi membrane",217,0,0.02,8,1,1,0
"69","CC","GO:0000151","ubiquitin ligase complex",255,0,0.02,9,1,1,0
"70","CC","GO:0000152","nuclear ubiquitin ligase complex",39,0,0,10,1,1,0
"71","CC","GO:0000178","exosome (RNase complex)",22,0,0,11,1,1,0
"72","CC","GO:0000228","nuclear chromosome",479,0,0.03,12,1,1,0
"73","CC","GO:0000242","pericentriolar material",21,0,0,13,1,1,0
"74","CC","GO:0000307","cyclin-dependent protein kinase holoenzy...",37,0,0,14,1,1,0
"75","CC","GO:0000313","organellar ribosome",89,0,0.01,15,1,1,0
"76","CC","GO:0000314","organellar small ribosomal subunit",29,0,0,16,1,1,0
"77","CC","GO:0000315","organellar large ribosomal subunit",58,0,0,17,1,1,0
