"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0044325","ion channel binding",123,2,0.13,2,0.0073,0.0073,0.016260162601626
"2","MF","GO:0005488","binding",9807,15,10.39,1,0.008,0.004,0.00152951973080453
"3","MF","GO:0017049","GTP-Rho binding",20,1,0.02,4,0.021,0.021,0.05
"4","MF","GO:0016701","oxidoreductase activity, acting on singl...",21,1,0.02,5,0.022,0.022,0.0476190476190476
"5","MF","GO:0016702","oxidoreductase activity, acting on singl...",21,1,0.02,6,0.022,0.022,0.0476190476190476
"6","MF","GO:0048156","tau protein binding",21,1,0.02,7,0.022,0.022,0.0476190476190476
"7","MF","GO:0070530","K63-linked polyubiquitin modification-de...",21,1,0.02,8,0.022,0.022,0.0476190476190476
"8","MF","GO:0003713","transcription coactivator activity",226,2,0.24,9,0.0232,0.0232,0.00884955752212389
"9","MF","GO:0015491","cation:cation antiporter activity",23,1,0.02,10,0.0241,0.0241,0.0434782608695652
"10","MF","GO:0046983","protein dimerization activity",1111,4,1.18,11,0.0256,0.0256,0.0036003600360036
"11","MF","GO:0015298","solute:cation antiporter activity",28,1,0.03,12,0.0293,0.0293,0.0357142857142857
"12","MF","GO:0097718","disordered domain specific binding",31,1,0.03,13,0.0324,0.0324,0.032258064516129
"13","MF","GO:0004869","cysteine-type endopeptidase inhibitor ac...",32,1,0.03,14,0.0334,0.0334,0.03125
"14","MF","GO:0004601","peroxidase activity",34,1,0.04,15,0.0354,0.0354,0.0294117647058824
"15","MF","GO:0016684","oxidoreductase activity, acting on perox...",38,1,0.04,16,0.0395,0.0395,0.0263157894736842
"16","MF","GO:0005515","protein binding",7010,12,7.43,3,0.0399,0.016,0.00171184022824536
"17","MF","GO:0030234","enzyme regulator activity",737,3,0.78,17,0.04,0.04,0.00407055630936228
"18","MF","GO:0016706","oxidoreductase activity, acting on paire...",45,1,0.05,18,0.0467,0.0467,0.0222222222222222
"19","MF","GO:0099516","ion antiporter activity",47,1,0.05,19,0.0487,0.0487,0.0212765957446809
"20","MF","GO:0031593","polyubiquitin modification-dependent pro...",49,1,0.05,20,0.0507,0.0507,0.0204081632653061
"21","MF","GO:0050840","extracellular matrix binding",49,1,0.05,21,0.0507,0.0507,0.0204081632653061
"22","MF","GO:0008092","cytoskeletal protein binding",830,3,0.88,22,0.0539,0.0539,0.0036144578313253
"23","MF","GO:0046872","metal ion binding",2814,6,2.98,23,0.0594,0.0594,0.00213219616204691
"24","MF","GO:0005518","collagen binding",58,1,0.06,24,0.0597,0.0597,0.0172413793103448
"25","MF","GO:0016209","antioxidant activity",60,1,0.06,25,0.0617,0.0617,0.0166666666666667
"26","MF","GO:0019888","protein phosphatase regulator activity",60,1,0.06,26,0.0617,0.0617,0.0166666666666667
"27","MF","GO:0003712","transcription coregulator activity",391,2,0.41,27,0.063,0.063,0.0051150895140665
"28","MF","GO:0048029","monosaccharide binding",62,1,0.07,28,0.0637,0.0637,0.0161290322580645
"29","MF","GO:0043169","cation binding",2881,6,3.05,29,0.0656,0.0656,0.00208261020479
"30","MF","GO:0043167","ion binding",4464,8,4.73,30,0.0656,0.0656,0.0017921146953405
"31","BP","GO:0019722","calcium-mediated signaling",148,3,0.15,1,0.00037,0.00037,0.0202702702702703
"32","BP","GO:0010761","fibroblast migration",46,2,0.05,2,0.00091,0.00091,0.0434782608695652
"33","BP","GO:0009653","anatomical structure morphogenesis",2116,7,2.08,4,0.00208,0.00208,0.00330812854442344
"34","BP","GO:0009791","post-embryonic development",107,2,0.11,10,0.0048,0.0048,0.0186915887850467
"35","BP","GO:0010921","regulation of phosphatase activity",108,2,0.11,11,0.00489,0.00489,0.0185185185185185
"36","BP","GO:0001890","placenta development",117,2,0.12,12,0.00571,0.00571,0.0170940170940171
"37","BP","GO:0048468","cell development",1883,6,1.85,13,0.00617,0.00617,0.00318640467339352
"38","BP","GO:0021953","central nervous system neuron differenti...",158,2,0.16,17,0.0102,0.0102,0.0126582278481013
"39","BP","GO:0001666","response to hypoxia",169,2,0.17,18,0.0116,0.0116,0.0118343195266272
