"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"31","BP","GO:0001525","angiogenesis",421,2,0.08,1,0.0022,0.0022,0.00475059382422803
"32","BP","GO:0060219","camera-type eye photoreceptor cell diffe...",20,1,0,3,0.0039,0.0039,0.05
"33","BP","GO:0050858","negative regulation of antigen receptor-...",21,1,0,4,0.0041,0.0041,0.0476190476190476
"34","BP","GO:0061099","negative regulation of protein tyrosine ...",22,1,0,5,0.0043,0.0043,0.0454545454545455
"35","BP","GO:0051894","positive regulation of focal adhesion as...",25,1,0,8,0.0048,0.0048,0.04
"36","BP","GO:0002691","regulation of cellular extravasation",27,1,0.01,10,0.0052,0.0052,0.037037037037037
"37","BP","GO:0042462","eye photoreceptor cell development",31,1,0.01,11,0.006,0.006,0.032258064516129
"38","BP","GO:0051281","positive regulation of release of seques...",31,1,0.01,12,0.006,0.006,0.032258064516129
"39","BP","GO:0050856","regulation of T cell receptor signaling ...",35,1,0.01,16,0.0068,0.0068,0.0285714285714286
"40","BP","GO:0070570","regulation of neuron projection regenera...",35,1,0.01,17,0.0068,0.0068,0.0285714285714286
"41","BP","GO:0034113","heterotypic cell-cell adhesion",37,1,0.01,18,0.0072,0.0072,0.027027027027027
"42","BP","GO:0043113","receptor clustering",63,1,0.01,35,0.0122,0.0122,0.0158730158730159
"43","BP","GO:0050771","negative regulation of axonogenesis",66,1,0.01,40,0.0128,0.0128,0.0151515151515152
"44","BP","GO:0007229","integrin-mediated signaling pathway",82,1,0.02,47,0.0158,0.0158,0.0121951219512195
"45","BP","GO:0010771","negative regulation of cell morphogenesi...",93,1,0.02,51,0.0179,0.0179,0.010752688172043
"47","BP","GO:2000300","regulation of synaptic vesicle exocytosi...",96,1,0.02,53,0.0185,0.0185,0.0104166666666667
"48","BP","GO:1902803","regulation of synaptic vesicle transport",99,1,0.02,55,0.0191,0.0191,0.0101010101010101
"49","BP","GO:0002687","positive regulation of leukocyte migrati...",100,1,0.02,57,0.0193,0.0193,0.01
"50","BP","GO:0046928","regulation of neurotransmitter secretion",125,1,0.02,68,0.0241,0.0241,0.008
"51","BP","GO:0017158","regulation of calcium ion-dependent exoc...",126,1,0.02,69,0.0243,0.0243,0.00793650793650794
"52","BP","GO:0016079","synaptic vesicle exocytosis",129,1,0.03,71,0.0248,0.0248,0.00775193798449612
"53","BP","GO:0098693","regulation of synaptic vesicle cycle",137,1,0.03,76,0.0264,0.0264,0.0072992700729927
"54","BP","GO:0050870","positive regulation of T cell activation",145,1,0.03,78,0.0279,0.0279,0.00689655172413793
"55","BP","GO:1903039","positive regulation of leukocyte cell-ce...",157,1,0.03,84,0.0302,0.0302,0.00636942675159236
"56","BP","GO:0017156","calcium ion regulated exocytosis",161,1,0.03,85,0.0309,0.0309,0.0062111801242236
"57","BP","GO:0051588","regulation of neurotransmitter transport",162,1,0.03,87,0.0311,0.0311,0.00617283950617284
"58","BP","GO:0048489","synaptic vesicle transport",163,1,0.03,88,0.0313,0.0313,0.00613496932515337
"59","BP","GO:0097480","establishment of synaptic vesicle locali...",163,1,0.03,89,0.0313,0.0313,0.00613496932515337
"60","BP","GO:1903305","regulation of regulated secretory pathwa...",163,1,0.03,90,0.0313,0.0313,0.00613496932515337
