"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0001540","amyloid-beta binding",43,2,0.02,1,0.00012,0.00012,0.0465116279069767
"2","MF","GO:0016209","antioxidant activity",54,2,0.02,2,0.00019,0.00019,0.037037037037037
"3","MF","GO:0050750","low-density lipoprotein particle recepto...",21,1,0.01,8,0.00848,0.00848,0.0476190476190476
"4","MF","GO:0048156","tau protein binding",21,1,0.01,9,0.00848,0.00848,0.0476190476190476
"5","MF","GO:0001671","ATPase activator activity",23,1,0.01,10,0.00928,0.00928,0.0434782608695652
"6","MF","GO:0015248","sterol transporter activity",24,1,0.01,12,0.00969,0.00969,0.0416666666666667
"7","MF","GO:0043394","proteoglycan binding",25,1,0.01,13,0.01009,0.01009,0.04
"8","MF","GO:0004869","cysteine-type endopeptidase inhibitor ac...",26,1,0.01,14,0.01049,0.01049,0.0384615384615385
"9","MF","GO:0015662","ATPase activity, coupled to transmembran...",29,1,0.01,15,0.01169,0.01169,0.0344827586206897
"10","MF","GO:0004601","peroxidase activity",30,1,0.01,16,0.01209,0.01209,0.0333333333333333
"11","MF","GO:0016684","oxidoreductase activity, acting on perox...",34,1,0.01,17,0.0137,0.0137,0.0294117647058824
"12","MF","GO:0030234","enzyme regulator activity",662,3,0.27,3,0.01502,0.00142,0.00453172205438067
"13","MF","GO:0015485","cholesterol binding",39,1,0.02,19,0.0157,0.0157,0.0256410256410256
"14","MF","GO:0032934","sterol binding",44,1,0.02,20,0.0177,0.0177,0.0227272727272727
"15","MF","GO:0022853","active ion transmembrane transporter act...",50,1,0.02,21,0.02009,0.02009,0.02
"16","MF","GO:0042625","ATPase coupled ion transmembrane transpo...",50,1,0.02,22,0.02009,0.02009,0.02
"17","MF","GO:0019829","cation-transporting ATPase activity",50,1,0.02,23,0.02009,0.02009,0.02
"18","MF","GO:0004866","endopeptidase inhibitor activity",61,1,0.02,24,0.02447,0.02447,0.0163934426229508
"19","MF","GO:0036094","small molecule binding",1810,3,0.73,25,0.02497,0.02497,0.00165745856353591
"20","MF","GO:0030414","peptidase inhibitor activity",63,1,0.03,26,0.02526,0.02526,0.0158730158730159
"21","MF","GO:0043178","alcohol binding",64,1,0.03,27,0.02566,0.02566,0.015625
"22","MF","GO:0005496","steroid binding",67,1,0.03,28,0.02685,0.02685,0.0149253731343284
"23","MF","GO:0061135","endopeptidase regulator activity",68,1,0.03,29,0.02725,0.02725,0.0147058823529412
"24","MF","GO:0051117","ATPase binding",80,1,0.03,31,0.03199,0.03199,0.0125
"25","MF","GO:0042626","ATPase activity, coupled to transmembran...",83,1,0.03,32,0.03318,0.03318,0.0120481927710843
"26","MF","GO:0061134","peptidase regulator activity",89,1,0.04,35,0.03554,0.03554,0.0112359550561798
"27","MF","GO:0015405","P-P-bond-hydrolysis-driven transmembrane...",89,1,0.04,36,0.03554,0.03554,0.0112359550561798
"28","MF","GO:0015399","primary active transmembrane transporter...",89,1,0.04,37,0.03554,0.03554,0.0112359550561798
"29","MF","GO:0015081","sodium ion transmembrane transporter act...",90,1,0.04,38,0.03593,0.03593,0.0111111111111111
"30","MF","GO:0008201","heparin binding",92,1,0.04,39,0.03672,0.03672,0.0108695652173913
"31","BP","GO:0051651","maintenance of location in cell",76,2,0.02,1,0.00022,0.00022,0.0263157894736842
"32","BP","GO:1902904","negative regulation of supramolecular fi...",113,2,0.04,3,0.00048,0.00048,0.0176991150442478
"33","BP","GO:0006874","cellular calcium ion homeostasis",303,2,0.1,8,0.00343,0.00343,0.0066006600660066
"34","BP","GO:0032535","regulation of cellular component size",308,2,0.1,9,0.00354,0.00354,0.00649350649350649
"35","BP","GO:0006979","response to oxidative stress",314,2,0.1,11,0.00367,0.00367,0.00636942675159236
"36","BP","GO:0042176","regulation of protein catabolic process",329,2,0.11,17,0.00403,0.00403,0.0060790273556231
"37","BP","GO:0043254","regulation of protein complex assembly",355,2,0.11,21,0.00468,0.00468,0.00563380281690141
"38","BP","GO:0055094","response to lipoprotein particle",20,1,0.01,27,0.00641,0.00641,0.05
"39","BP","GO:0055075","potassium ion homeostasis",20,1,0.01,28,0.00641,0.00641,0.05
"40","BP","GO:0071827","plasma lipoprotein particle organization",20,1,0.01,29,0.00641,0.00641,0.05
"41","BP","GO:1905809","negative regulation of synapse organizat...",20,1,0.01,30,0.00641,0.00641,0.05
"42","BP","GO:0097062","dendritic spine maintenance",20,1,0.01,31,0.00641,0.00641,0.05
"43","BP","GO:0140115","export across plasma membrane",20,1,0.01,32,0.00641,0.00641,0.05
"44","BP","GO:0097242","amyloid-beta clearance",21,1,0.01,37,0.00673,0.00673,0.0476190476190476
"45","BP","GO:0044788","modulation by host of viral process",21,1,0.01,38,0.00673,0.00673,0.0476190476190476
"46","BP","GO:0071402","cellular response to lipoprotein particl...",22,1,0.01,39,0.00705,0.00705,0.0454545454545455
"47","BP","GO:0042311","vasodilation",22,1,0.01,40,0.00705,0.00705,0.0454545454545455
"48","BP","GO:0043537","negative regulation of blood vessel endo...",22,1,0.01,41,0.00705,0.00705,0.0454545454545455
"49","BP","GO:0019068","virion assembly",22,1,0.01,42,0.00705,0.00705,0.0454545454545455
"50","BP","GO:0090181","regulation of cholesterol metabolic proc...",22,1,0.01,43,0.00705,0.00705,0.0454545454545455
"51","BP","GO:0050999","regulation of nitric-oxide synthase acti...",22,1,0.01,44,0.00705,0.00705,0.0454545454545455
"52","BP","GO:0043086","negative regulation of catalytic activit...",441,2,0.14,45,0.00716,0.00716,0.00453514739229025
"53","BP","GO:0030195","negative regulation of blood coagulation",23,1,0.01,47,0.00737,0.00737,0.0434782608695652
"54","BP","GO:1902003","regulation of amyloid-beta formation",23,1,0.01,48,0.00737,0.00737,0.0434782608695652
"55","BP","GO:0032801","receptor catabolic process",23,1,0.01,49,0.00737,0.00737,0.0434782608695652
"56","BP","GO:0019934","cGMP-mediated signaling",24,1,0.01,52,0.00769,0.00769,0.0416666666666667
"57","BP","GO:0055078","sodium ion homeostasis",24,1,0.01,53,0.00769,0.00769,0.0416666666666667
"58","BP","GO:0035640","exploration behavior",24,1,0.01,54,0.00769,0.00769,0.0416666666666667
"59","BP","GO:0051150","regulation of smooth muscle cell differe...",25,1,0.01,58,0.008,0.008,0.04
"60","BP","GO:0010543","regulation of platelet activation",25,1,0.01,59,0.008,0.008,0.04
"61","CC","GO:0005615","extracellular space",678,4,0.27,1,4e-05,4e-05,0.00589970501474926
"62","CC","GO:0005770","late endosome",172,2,0.07,4,0.0018,0.0018,0.0116279069767442
"63","CC","GO:0031012","extracellular matrix",282,2,0.11,5,0.0048,0.0048,0.00709219858156028
"64","CC","GO:0005764","lysosome",329,2,0.13,6,0.0064,0.0064,0.0060790273556231
"65","CC","GO:0005635","nuclear envelope",332,2,0.13,8,0.0065,0.0065,0.00602409638554217
"66","CC","GO:0005771","multivesicular body",31,1,0.01,10,0.0122,0.0122,0.032258064516129
"67","CC","GO:0043025","neuronal cell body",586,2,0.23,11,0.0196,0.0196,0.00341296928327645
"68","CC","GO:0014704","intercalated disc",51,1,0.02,12,0.02,0.02,0.0196078431372549
"69","CC","GO:0099512","supramolecular fiber",636,2,0.25,13,0.0229,0.0229,0.00314465408805031
"70","CC","GO:0099080","supramolecular complex",640,2,0.25,14,0.0232,0.0232,0.003125
"71","CC","GO:0099081","supramolecular polymer",640,2,0.25,15,0.0232,0.0232,0.003125
"72","CC","GO:0044297","cell body",657,2,0.26,16,0.0244,0.0244,0.0030441400304414
"73","CC","GO:0044291","cell-cell contact zone",69,1,0.03,18,0.027,0.027,0.0144927536231884
"74","CC","GO:0005604","basement membrane",75,1,0.03,19,0.0294,0.0294,0.0133333333333333
"75","CC","GO:0005901","caveola",76,1,0.03,20,0.0298,0.0298,0.0131578947368421
"76","CC","GO:1904949","ATPase complex",82,1,0.03,21,0.0321,0.0321,0.0121951219512195
"77","CC","GO:0044853","plasma membrane raft",95,1,0.04,22,0.0371,0.0371,0.0105263157894737
"78","CC","GO:0036477","somatodendritic compartment",859,2,0.34,25,0.0403,0.0403,0.00232828870779977
"79","CC","GO:0042383","sarcolemma",118,1,0.05,26,0.0459,0.0459,0.00847457627118644
"80","CC","GO:0019897","extrinsic component of plasma membrane",136,1,0.05,27,0.0527,0.0527,0.00735294117647059
"81","CC","GO:0016323","basolateral plasma membrane",153,1,0.06,28,0.0592,0.0592,0.0065359477124183
"82","CC","GO:0043292","contractile fiber",154,1,0.06,29,0.0595,0.0595,0.00649350649350649
"83","CC","GO:0005794","Golgi apparatus",1110,2,0.44,30,0.0646,0.0646,0.0018018018018018
"84","CC","GO:0009897","external side of plasma membrane",183,1,0.07,31,0.0704,0.0704,0.00546448087431694
"85","CC","GO:0031965","nuclear membrane",189,1,0.07,32,0.0727,0.0727,0.00529100529100529
"86","CC","GO:0043005","neuron projection",1199,2,0.48,33,0.0743,0.0743,0.00166805671392827
"87","CC","GO:0016324","apical plasma membrane",195,1,0.08,34,0.0749,0.0749,0.00512820512820513
"88","CC","GO:0043209","myelin sheath",196,1,0.08,35,0.0753,0.0753,0.00510204081632653
"89","CC","GO:0005783","endoplasmic reticulum",1263,2,0.5,36,0.0815,0.0815,0.00158353127474268
"90","CC","GO:0062023","collagen-containing extracellular matrix",219,1,0.09,37,0.0838,0.0838,0.0045662100456621
