"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"31","BP","GO:0060219","camera-type eye photoreceptor cell diffe...",20,1,0,1,0.0025,0.0025,0.05
"32","BP","GO:0050858","negative regulation of antigen receptor-...",22,1,0,2,0.0028,0.0028,0.0454545454545455
"33","BP","GO:0061099","negative regulation of protein tyrosine ...",24,1,0,3,0.003,0.003,0.0416666666666667
"34","BP","GO:0051894","positive regulation of focal adhesion as...",25,1,0,4,0.0032,0.0032,0.04
"35","BP","GO:0010737","protein kinase A signaling",26,1,0,5,0.0033,0.0033,0.0384615384615385
"36","BP","GO:0043951","negative regulation of cAMP-mediated sig...",26,1,0,6,0.0033,0.0033,0.0384615384615385
"37","BP","GO:0002691","regulation of cellular extravasation",27,1,0,7,0.0034,0.0034,0.037037037037037
"38","BP","GO:0042462","eye photoreceptor cell development",30,1,0,8,0.0038,0.0038,0.0333333333333333
"39","BP","GO:0019934","cGMP-mediated signaling",31,1,0,9,0.0039,0.0039,0.032258064516129
"40","BP","GO:0051281","positive regulation of release of seques...",33,1,0,13,0.0042,0.0042,0.0303030303030303
"41","BP","GO:0070570","regulation of neuron projection regenera...",34,1,0,14,0.0043,0.0043,0.0294117647058824
"42","BP","GO:0050856","regulation of T cell receptor signaling ...",36,1,0,15,0.0045,0.0045,0.0277777777777778
"43","BP","GO:0034113","heterotypic cell-cell adhesion",38,1,0,16,0.0048,0.0048,0.0263157894736842
"44","BP","GO:0043113","receptor clustering",63,1,0.01,35,0.0079,0.0079,0.0158730158730159
"45","BP","GO:0050771","negative regulation of axonogenesis",66,1,0.01,37,0.0083,0.0083,0.0151515151515152
"46","BP","GO:0007229","integrin-mediated signaling pathway",82,1,0.01,43,0.0103,0.0103,0.0121951219512195
"47","BP","GO:0002687","positive regulation of leukocyte migrati...",104,1,0.01,52,0.0131,0.0131,0.00961538461538462
"48","BP","GO:0050870","positive regulation of T cell activation",147,1,0.02,69,0.0185,0.0185,0.00680272108843537
"49","BP","GO:1903039","positive regulation of leukocyte cell-ce...",159,1,0.02,72,0.02,0.02,0.00628930817610063
"50","BP","GO:0022409","positive regulation of cell-cell adhesio...",189,1,0.02,82,0.0237,0.0237,0.00529100529100529
"51","BP","GO:0043547","positive regulation of GTPase activity",191,1,0.02,84,0.024,0.024,0.00523560209424084
"52","BP","GO:0051251","positive regulation of lymphocyte activa...",213,1,0.03,89,0.0267,0.0267,0.00469483568075117
"53","BP","GO:1903037","regulation of leukocyte cell-cell adhesi...",229,1,0.03,93,0.0287,0.0287,0.00436681222707424
"54","BP","GO:0046777","protein autophosphorylation",229,1,0.03,94,0.0287,0.0287,0.00436681222707424
"55","BP","GO:0030336","negative regulation of cell migration",233,1,0.03,96,0.0292,0.0292,0.00429184549356223
"56","BP","GO:0050863","regulation of T cell activation",239,1,0.03,101,0.0299,0.0299,0.00418410041841004
"57","BP","GO:2000146","negative regulation of cell motility",242,1,0.03,102,0.0303,0.0303,0.00413223140495868
"58","BP","GO:0007159","leukocyte cell-cell adhesion",250,1,0.03,105,0.0313,0.0313,0.004
"59","BP","GO:0002696","positive regulation of leukocyte activat...",251,1,0.03,106,0.0314,0.0314,0.00398406374501992
"60","BP","GO:0050867","positive regulation of cell activation",263,1,0.03,109,0.0329,0.0329,0.00380228136882129
