"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0005178","integrin binding",102,1,0.01,1,0.0071,0.0071,0.00980392156862745
"2","MF","GO:0005096","GTPase activator activity",215,1,0.01,3,0.0149,0.0149,0.00465116279069767
"3","MF","GO:0035091","phosphatidylinositol binding",223,1,0.02,4,0.0155,0.0155,0.00448430493273543
"4","MF","GO:0030695","GTPase regulator activity",231,1,0.02,5,0.016,0.016,0.00432900432900433
"5","MF","GO:0060589","nucleoside-triphosphatase regulator acti...",267,1,0.02,6,0.0185,0.0185,0.00374531835205993
"6","MF","GO:0005543","phospholipid binding",349,1,0.02,7,0.0242,0.0242,0.00286532951289398
"7","MF","GO:0008047","enzyme activator activity",386,1,0.03,8,0.0268,0.0268,0.00259067357512953
"8","MF","GO:0008289","lipid binding",553,1,0.04,9,0.0384,0.0384,0.00180831826401447
"9","MF","GO:0019901","protein kinase binding",641,1,0.04,10,0.0445,0.0445,0.0015600624024961
"10","MF","GO:0019900","kinase binding",708,1,0.05,11,0.0491,0.0491,0.00141242937853107
"11","MF","GO:0030234","enzyme regulator activity",731,1,0.05,12,0.0507,0.0507,0.00136798905608755
"12","MF","GO:0098772","molecular function regulator",1212,1,0.08,15,0.0841,0.0841,0.000825082508250825
"13","MF","GO:0097367","carbohydrate derivative binding",1785,1,0.12,16,0.1238,0.1238,0.000560224089635854
"14","MF","GO:0019899","enzyme binding",2003,1,0.14,17,0.139,0.139,0.000499251123315027
"15","MF","GO:0043168","anion binding",2266,1,0.16,18,0.1572,0.1572,0.000441306266548985
"16","MF","GO:0043167","ion binding",4500,1,0.31,19,0.3122,0.3122,0.000222222222222222
"17","MF","GO:0003674","molecular_function",14415,1,1,22,1,1,6.93721817551162e-05
"18","MF","GO:0005488","binding",9829,1,0.68,21,1,0.6819,0.000101739749720216
"19","MF","GO:0005102","signaling receptor binding",1139,1,0.08,14,1,0.079,0.000877963125548727
"20","MF","GO:0044877","protein-containing complex binding",1018,1,0.07,13,1,0.0706,0.000982318271119843
"21","MF","GO:0050839","cell adhesion molecule binding",193,1,0.01,2,1,0.0134,0.00518134715025907
"22","MF","GO:0005515","protein binding",6983,1,0.48,20,1,0.4844,0.000143204926249463
"23","MF","GO:0000030","mannosyltransferase activity",25,0,0,23,1,1,0
"24","MF","GO:0000049","tRNA binding",52,0,0,24,1,1,0
"25","MF","GO:0000062","fatty-acyl-CoA binding",21,0,0,25,1,1,0
"26","MF","GO:0000149","SNARE binding",106,0,0.01,26,1,1,0
"27","MF","GO:0000166","nucleotide binding",1758,0,0.12,27,1,1,0
"28","MF","GO:0000175","3'-5'-exoribonuclease activity",27,0,0,28,1,1,0
"29","MF","GO:0000217","DNA secondary structure binding",21,0,0,29,1,1,0
"30","MF","GO:0000287","magnesium ion binding",168,0,0.01,30,1,1,0
"31","BP","GO:0002691","regulation of cellular extravasation",21,1,0,1,0.0015,0.0015,0.0476190476190476
"32","BP","GO:0061099","negative regulation of protein tyrosine ...",22,1,0,2,0.0015,0.0015,0.0454545454545455
"33","BP","GO:0051894","positive regulation of focal adhesion as...",24,1,0,3,0.0017,0.0017,0.0416666666666667
"34","BP","GO:0042462","eye photoreceptor cell development",24,1,0,4,0.0017,0.0017,0.0416666666666667
"35","BP","GO:0051281","positive regulation of release of seques...",31,1,0,7,0.0021,0.0021,0.032258064516129
"36","BP","GO:0050856","regulation of T cell receptor signaling ...",32,1,0,8,0.0022,0.0022,0.03125
"37","BP","GO:0034113","heterotypic cell-cell adhesion",32,1,0,9,0.0022,0.0022,0.03125
"38","BP","GO:0070570","regulation of neuron projection regenera...",34,1,0,10,0.0023,0.0023,0.0294117647058824
"39","BP","GO:0003407","neural retina development",47,1,0,17,0.0032,0.0032,0.0212765957446809
"40","BP","GO:0060042","retina morphogenesis in camera-type eye",48,1,0,18,0.0033,0.0033,0.0208333333333333
"41","BP","GO:0043113","receptor clustering",60,1,0,24,0.0041,0.0041,0.0166666666666667
