"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0005102","signaling receptor binding",1312,5,0.96,1,0.0016,0.0016,0.0038109756097561
"2","MF","GO:0042802","identical protein binding",1679,5,1.23,2,0.0047,0.0047,0.00297796307325789
"3","MF","GO:0046983","protein dimerization activity",1215,4,0.89,3,0.0091,0.0091,0.00329218106995885
"4","MF","GO:0050839","cell adhesion molecule binding",216,2,0.16,4,0.0104,0.0104,0.00925925925925926
"5","MF","GO:0046625","sphingolipid binding",22,1,0.02,5,0.0159,0.0159,0.0454545454545455
"6","MF","GO:0015248","sterol transporter activity",28,1,0.02,6,0.0202,0.0202,0.0357142857142857
"7","MF","GO:0098918","structural constituent of synapse",29,1,0.02,7,0.021,0.021,0.0344827586206897
"8","MF","GO:0005246","calcium channel regulator activity",38,1,0.03,8,0.0274,0.0274,0.0263157894736842
"9","MF","GO:0015485","cholesterol binding",40,1,0.03,9,0.0288,0.0288,0.025
"10","MF","GO:0032934","sterol binding",45,1,0.03,10,0.0324,0.0324,0.0222222222222222
"11","MF","GO:0005245","voltage-gated calcium channel activity",47,1,0.03,11,0.0338,0.0338,0.0212765957446809
"12","MF","GO:0004714","transmembrane receptor protein tyrosine ...",53,1,0.04,12,0.038,0.038,0.0188679245283019
"13","MF","GO:0044877","protein-containing complex binding",1114,3,0.81,13,0.043,0.043,0.00269299820466786
"14","MF","GO:0035254","glutamate receptor binding",61,1,0.04,14,0.0436,0.0436,0.0163934426229508
"15","MF","GO:0097110","scaffold protein binding",66,1,0.05,15,0.0471,0.0471,0.0151515151515152
"16","MF","GO:0046982","protein heterodimerization activity",488,2,0.36,16,0.0476,0.0476,0.00409836065573771
"17","MF","GO:0030971","receptor tyrosine kinase binding",68,1,0.05,18,0.0485,0.0485,0.0147058823529412
"18","MF","GO:0019199","transmembrane receptor protein kinase ac...",69,1,0.05,19,0.0492,0.0492,0.0144927536231884
"19","MF","GO:0005179","hormone activity",71,1,0.05,20,0.0506,0.0506,0.0140845070422535
"20","MF","GO:0043178","alcohol binding",72,1,0.05,21,0.0513,0.0513,0.0138888888888889
"21","MF","GO:0005496","steroid binding",80,1,0.06,23,0.0569,0.0569,0.0125
"22","MF","GO:0004672","protein kinase activity",565,2,0.41,24,0.0619,0.0619,0.00353982300884956
"23","MF","GO:0042562","hormone binding",91,1,0.07,25,0.0644,0.0644,0.010989010989011
"24","MF","GO:1990782","protein tyrosine kinase binding",92,1,0.07,26,0.0651,0.0651,0.0108695652173913
"25","MF","GO:0051219","phosphoprotein binding",96,1,0.07,27,0.0679,0.0679,0.0104166666666667
"26","MF","GO:0099106","ion channel regulator activity",101,1,0.07,28,0.0713,0.0713,0.0099009900990099
"27","MF","GO:0008289","lipid binding",629,2,0.46,29,0.0748,0.0748,0.00317965023847377
"28","MF","GO:0030165","PDZ domain binding",113,1,0.08,30,0.0794,0.0794,0.00884955752212389
"29","MF","GO:0005262","calcium channel activity",113,1,0.08,31,0.0794,0.0794,0.00884955752212389
"30","MF","GO:0016773","phosphotransferase activity, alcohol gro...",658,2,0.48,32,0.0809,0.0809,0.00303951367781155
"31","BP","GO:0007528","neuromuscular junction development",50,3,0.04,4,5.7e-06,5.7e-06,0.06
"32","BP","GO:0051968","positive regulation of synaptic transmis...",33,2,0.02,12,0.00025,0.00025,0.0606060606060606
"33","BP","GO:0099173","postsynapse organization",186,3,0.14,13,0.00029,0.00029,0.0161290322580645
"34","BP","GO:0007626","locomotory behavior",222,3,0.16,14,0.00048,0.00048,0.0135135135135135
"35","BP","GO:0043954","cellular component maintenance",54,2,0.04,16,0.00068,0.00068,0.037037037037037
"36","BP","GO:0050807","regulation of synapse organization",253,3,0.18,17,0.00071,0.00071,0.0118577075098814
"37","BP","GO:0050885","neuromuscular process controlling balanc...",60,2,0.04,19,0.00084,0.00084,0.0333333333333333
"38","BP","GO:0042490","mechanoreceptor differentiation",77,2,0.06,22,0.00138,0.00138,0.025974025974026
"39","BP","GO:0070509","calcium ion import",78,2,0.06,23,0.00141,0.00141,0.0256410256410256
"40","BP","GO:0019226","transmission of nerve impulse",85,2,0.06,24,0.00167,0.00167,0.0235294117647059
"41","BP","GO:0007156","homophilic cell adhesion via plasma memb...",95,2,0.07,25,0.00209,0.00209,0.0210526315789474
"42","BP","GO:0060291","long-term synaptic potentiation",100,2,0.07,26,0.00231,0.00231,0.02
"43","BP","GO:0009887","animal organ morphogenesis",872,4,0.63,28,0.00273,0.00273,0.00458715596330275
"44","BP","GO:0051592","response to calcium ion",115,2,0.08,29,0.00304,0.00304,0.0173913043478261
"45","BP","GO:0051928","positive regulation of calcium ion trans...",120,2,0.09,31,0.0033,0.0033,0.0166666666666667
"46","BP","GO:0007601","visual perception",120,2,0.09,32,0.0033,0.0033,0.0166666666666667
"47","BP","GO:0007268","chemical synaptic transmission",658,5,0.48,8,0.00352,6.2e-05,0.00759878419452888
"48","BP","GO:0001508","action potential",127,2,0.09,36,0.00369,0.00369,0.015748031496063
"49","BP","GO:0099537","trans-synaptic signaling",667,6,0.49,2,0.00397,3.2e-06,0.00899550224887556
"50","BP","GO:0006941","striated muscle contraction",146,2,0.11,41,0.00484,0.00484,0.0136986301369863
"51","BP","GO:0051606","detection of stimulus",153,2,0.11,43,0.0053,0.0053,0.0130718954248366
"52","BP","GO:2001257","regulation of cation channel activity",156,2,0.11,44,0.00551,0.00551,0.0128205128205128
"53","BP","GO:0007612","learning",157,2,0.11,45,0.00558,0.00558,0.0127388535031847
"54","BP","GO:0031644","regulation of neurological system proces...",163,2,0.12,47,0.006,0.006,0.0122699386503067
"55","BP","GO:0030534","adult behavior",163,2,0.12,48,0.006,0.006,0.0122699386503067
"56","BP","GO:0007416","synapse assembly",165,2,0.12,50,0.00614,0.00614,0.0121212121212121
"57","BP","GO:0033036","macromolecule localization",2668,6,1.94,54,0.00678,0.00678,0.00224887556221889
"58","BP","GO:0035264","multicellular organism growth",180,2,0.13,56,0.00727,0.00727,0.0111111111111111
"59","BP","GO:0050770","regulation of axonogenesis",190,2,0.14,58,0.00807,0.00807,0.0105263157894737
"60","BP","GO:0001894","tissue homeostasis",195,2,0.14,59,0.00848,0.00848,0.0102564102564103
"61","CC","GO:0098978","glutamatergic synapse",496,4,0.35,3,0.00031,0.00031,0.00806451612903226
"62","CC","GO:0030424","axon",662,4,0.47,4,0.00092,0.00092,0.00604229607250755
"63","CC","GO:0060076","excitatory synapse",75,2,0.05,5,0.00126,0.00126,0.0266666666666667
"64","CC","GO:0045202","synapse",1321,7,0.94,1,0.00172,1e-05,0.00529901589704769
"65","CC","GO:0045211","postsynaptic membrane",352,3,0.25,6,0.00175,0.00175,0.00852272727272727
"66","CC","GO:0014069","postsynaptic density",376,3,0.27,8,0.00211,0.00211,0.00797872340425532
"67","CC","GO:0098685","Schaffer collateral - CA1 synapse",113,2,0.08,12,0.00284,0.00284,0.0176991150442478
"68","CC","GO:0036477","somatodendritic compartment",964,4,0.69,14,0.0037,0.0037,0.004149377593361
"69","CC","GO:0044309","neuron spine",190,2,0.14,17,0.00781,0.00781,0.0105263157894737
"70","CC","GO:0043025","neuronal cell body",660,3,0.47,18,0.01022,0.01022,0.00454545454545455
"71","CC","GO:0030425","dendrite",677,3,0.48,20,0.01095,0.01095,0.00443131462333826
"72","CC","GO:0097447","dendritic tree",680,3,0.49,21,0.01109,0.01109,0.00441176470588235
"73","CC","GO:0044297","cell body",742,3,0.53,25,0.01405,0.01405,0.00404312668463612
"74","CC","GO:0098984","neuron to neuron synapse",403,4,0.29,2,0.01472,0.00014,0.00992555831265509
"75","CC","GO:0044463","cell projection part",1435,4,1.03,26,0.01509,0.01509,0.00278745644599303
"76","CC","GO:0120038","plasma membrane bounded cell projection ...",1435,4,1.03,27,0.01509,0.01509,0.00278745644599303
"77","CC","GO:0097470","ribbon synapse",22,1,0.02,28,0.01563,0.01563,0.0454545454545455
"78","CC","GO:0097038","perinuclear endoplasmic reticulum",26,1,0.02,29,0.01845,0.01845,0.0384615384615385
"79","CC","GO:0099524","postsynaptic cytosol",26,1,0.02,30,0.01845,0.01845,0.0384615384615385
"80","CC","GO:0032809","neuronal cell body membrane",31,1,0.02,31,0.02196,0.02196,0.032258064516129
"81","CC","GO:0044298","cell body membrane",33,1,0.02,32,0.02336,0.02336,0.0303030303030303
"82","CC","GO:0005891","voltage-gated calcium channel complex",39,1,0.03,33,0.02755,0.02755,0.0256410256410256
"83","CC","GO:0099522","region of cytosol",40,1,0.03,34,0.02825,0.02825,0.025
"84","CC","GO:0044420","extracellular matrix component",47,1,0.03,35,0.03311,0.03311,0.0212765957446809
"85","CC","GO:0098686","hippocampal mossy fiber to CA3 synapse",48,1,0.03,37,0.03381,0.03381,0.0208333333333333
"86","CC","GO:0030054","cell junction",1041,3,0.74,38,0.03437,0.03437,0.00288184438040346
"87","CC","GO:0033267","axon part",428,2,0.31,39,0.03619,0.03619,0.00467289719626168
"88","CC","GO:0032420","stereocilium",52,1,0.04,40,0.03658,0.03658,0.0192307692307692
"89","CC","GO:0034704","calcium channel complex",58,1,0.04,42,0.04072,0.04072,0.0172413793103448
"90","CC","GO:0032421","stereocilium bundle",61,1,0.04,43,0.04278,0.04278,0.0163934426229508
