"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"31","BP","GO:0007156","homophilic cell adhesion via plasma memb...",96,2,0.03,1,0.00034,0.00034,0.0208333333333333
"32","BP","GO:0051592","response to calcium ion",115,2,0.04,2,0.00048,0.00048,0.0173913043478261
"33","BP","GO:0030534","adult behavior",163,2,0.05,4,0.00097,0.00097,0.0122699386503067
"34","BP","GO:0001894","tissue homeostasis",196,2,0.06,6,0.00139,0.00139,0.0102040816326531
"35","BP","GO:1904062","regulation of cation transmembrane trans...",311,2,0.09,8,0.00346,0.00346,0.00643086816720257
"36","BP","GO:0010959","regulation of metal ion transport",373,2,0.11,10,0.00495,0.00495,0.00536193029490617
"37","BP","GO:0002115","store-operated calcium entry",20,1,0.01,15,0.00609,0.00609,0.05
"38","BP","GO:0006144","purine nucleobase metabolic process",22,1,0.01,18,0.0067,0.0067,0.0454545454545455
"39","BP","GO:0002093","auditory receptor cell morphogenesis",22,1,0.01,19,0.0067,0.0067,0.0454545454545455
"40","BP","GO:0097062","dendritic spine maintenance",22,1,0.01,20,0.0067,0.0067,0.0454545454545455
"41","BP","GO:0060004","reflex",25,1,0.01,21,0.00761,0.00761,0.04
"42","BP","GO:0048741","skeletal muscle fiber development",30,1,0.01,24,0.00913,0.00913,0.0333333333333333
"43","BP","GO:0001964","startle response",31,1,0.01,25,0.00943,0.00943,0.032258064516129
"44","BP","GO:0003009","skeletal muscle contraction",33,1,0.01,26,0.01004,0.01004,0.0303030303030303
"45","BP","GO:0001523","retinoid metabolic process",34,1,0.01,27,0.01034,0.01034,0.0294117647058824
"46","BP","GO:0042220","response to cocaine",35,1,0.01,29,0.01065,0.01065,0.0285714285714286
"47","BP","GO:0016101","diterpenoid metabolic process",36,1,0.01,31,0.01095,0.01095,0.0277777777777778
"48","BP","GO:0045494","photoreceptor cell maintenance",37,1,0.01,32,0.01125,0.01125,0.027027027027027
"49","BP","GO:0090279","regulation of calcium ion import",39,1,0.01,33,0.01186,0.01186,0.0256410256410256
"50","BP","GO:0006721","terpenoid metabolic process",40,1,0.01,34,0.01216,0.01216,0.025
"51","BP","GO:0060122","inner ear receptor cell stereocilium org...",40,1,0.01,35,0.01216,0.01216,0.025
"52","BP","GO:0050974","detection of mechanical stimulus involve...",42,1,0.01,36,0.01276,0.01276,0.0238095238095238
"53","BP","GO:0007628","adult walking behavior",44,1,0.01,38,0.01337,0.01337,0.0227272727272727
"54","BP","GO:0090659","walking behavior",46,1,0.01,41,0.01397,0.01397,0.0217391304347826
"55","BP","GO:0001895","retina homeostasis",46,1,0.01,42,0.01397,0.01397,0.0217391304347826
"56","BP","GO:0034308","primary alcohol metabolic process",48,1,0.01,44,0.01458,0.01458,0.0208333333333333
"57","BP","GO:0072347","response to anesthetic",49,1,0.01,45,0.01488,0.01488,0.0204081632653061
"58","BP","GO:0050881","musculoskeletal movement",50,1,0.02,46,0.01518,0.01518,0.02
"59","BP","GO:0050879","multicellular organismal movement",50,1,0.02,47,0.01518,0.01518,0.02
"60","BP","GO:0032835","glomerulus development",53,1,0.02,49,0.01608,0.01608,0.0188679245283019
