"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"31","BP","GO:0060219","camera-type eye photoreceptor cell diffe...",20,1,0.01,5,0.0064,0.0064,0.05
"32","BP","GO:0022010","central nervous system myelination",20,1,0.01,6,0.0064,0.0064,0.05
"33","BP","GO:0006144","purine nucleobase metabolic process",20,1,0.01,7,0.0064,0.0064,0.05
"34","BP","GO:0050858","negative regulation of antigen receptor-...",21,1,0.01,9,0.0068,0.0068,0.0476190476190476
"35","BP","GO:0001525","angiogenesis",423,2,0.14,10,0.007,0.007,0.00472813238770686
"36","BP","GO:0048714","positive regulation of oligodendrocyte d...",23,1,0.01,11,0.0074,0.0074,0.0434782608695652
"37","BP","GO:0061099","negative regulation of protein tyrosine ...",24,1,0.01,12,0.0077,0.0077,0.0416666666666667
"38","BP","GO:0051894","positive regulation of focal adhesion as...",25,1,0.01,13,0.008,0.008,0.04
"39","BP","GO:0015012","heparan sulfate proteoglycan biosyntheti...",25,1,0.01,14,0.008,0.008,0.04
"40","BP","GO:0010470","regulation of gastrulation",25,1,0.01,15,0.008,0.008,0.04
"41","BP","GO:0001523","retinoid metabolic process",27,1,0.01,16,0.0087,0.0087,0.037037037037037
"42","BP","GO:0002691","regulation of cellular extravasation",27,1,0.01,17,0.0087,0.0087,0.037037037037037
"43","BP","GO:0001702","gastrulation with mouth forming second",28,1,0.01,18,0.009,0.009,0.0357142857142857
"44","BP","GO:0040019","positive regulation of embryonic develop...",30,1,0.01,20,0.0096,0.0096,0.0333333333333333
"45","BP","GO:0051281","positive regulation of release of seques...",30,1,0.01,21,0.0096,0.0096,0.0333333333333333
"46","BP","GO:0042462","eye photoreceptor cell development",30,1,0.01,22,0.0096,0.0096,0.0333333333333333
"47","BP","GO:0070570","regulation of neuron projection regenera...",34,1,0.01,29,0.0109,0.0109,0.0294117647058824
"48","BP","GO:0050856","regulation of T cell receptor signaling ...",35,1,0.01,30,0.0112,0.0112,0.0285714285714286
"49","BP","GO:0034113","heterotypic cell-cell adhesion",38,1,0.01,32,0.0122,0.0122,0.0263157894736842
"51","BP","GO:0007157","heterophilic cell-cell adhesion via plas...",42,1,0.01,34,0.0135,0.0135,0.0238095238095238
"52","BP","GO:0001708","cell fate specification",46,1,0.01,39,0.0148,0.0148,0.0217391304347826
"53","BP","GO:0034308","primary alcohol metabolic process",46,1,0.01,40,0.0148,0.0148,0.0217391304347826
"54","BP","GO:0031641","regulation of myelination",49,1,0.02,50,0.0157,0.0157,0.0204081632653061
"55","BP","GO:0060038","cardiac muscle cell proliferation",51,1,0.02,53,0.0164,0.0164,0.0196078431372549
"56","BP","GO:0031102","neuron projection regeneration",55,1,0.02,56,0.0176,0.0176,0.0181818181818182
"57","BP","GO:0043113","receptor clustering",63,1,0.02,60,0.0202,0.0202,0.0158730158730159
"58","BP","GO:0014855","striated muscle cell proliferation",63,1,0.02,61,0.0202,0.0202,0.0158730158730159
"59","BP","GO:0050771","negative regulation of axonogenesis",66,1,0.02,66,0.0211,0.0211,0.0151515151515152
"60","BP","GO:0034754","cellular hormone metabolic process",67,1,0.02,67,0.0214,0.0214,0.0149253731343284
