"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0044325","ion channel binding",124,9,1.02,12,8.4e-07,8.4e-07,0.0725806451612903
"2","MF","GO:0008066","glutamate receptor activity",26,5,0.21,13,2e-06,2e-06,0.192307692307692
"3","MF","GO:0005509","calcium ion binding",474,15,3.91,17,8.2e-06,8.2e-06,0.0316455696202532
"4","MF","GO:0030165","PDZ domain binding",110,7,0.91,23,3.4e-05,3.4e-05,0.0636363636363636
"5","MF","GO:0045499","chemorepellent activity",26,4,0.21,26,5.7e-05,5.7e-05,0.153846153846154
"6","MF","GO:0005516","calmodulin binding",167,8,1.38,30,7.2e-05,7.2e-05,0.0479041916167665
"7","MF","GO:0005231","excitatory extracellular ligand-gated io...",29,4,0.24,33,8.9e-05,8.9e-05,0.137931034482759
"8","MF","GO:0005267","potassium channel activity",104,8,0.86,15,0.00012,2.3e-06,0.0769230769230769
"9","MF","GO:0046872","metal ion binding",2927,49,24.14,11,0.00015,1.7e-07,0.0167406901264093
"10","MF","GO:0005272","sodium channel activity",36,4,0.3,37,0.00021,0.00021,0.111111111111111
"11","MF","GO:0099094","ligand-gated cation channel activity",79,5,0.65,40,0.00049,0.00049,0.0632911392405063
"12","MF","GO:1904315","transmitter-gated ion channel activity i...",46,4,0.38,41,0.00055,0.00055,0.0869565217391304
"13","MF","GO:0008081","phosphoric diester hydrolase activity",82,5,0.68,42,0.00058,0.00058,0.0609756097560976
"14","MF","GO:0005244","voltage-gated ion channel activity",167,11,1.38,8,0.00067,1.3e-07,0.0658682634730539
"15","MF","GO:0045296","cadherin binding",50,4,0.41,45,0.00076,0.00076,0.08
"16","MF","GO:0008266","poly(U) RNA binding",25,3,0.21,47,0.0011,0.0011,0.12
"17","MF","GO:0050839","cell adhesion molecule binding",198,10,1.63,16,0.00121,5.5e-06,0.0505050505050505
"18","MF","GO:0017080","sodium channel regulator activity",26,3,0.21,50,0.00124,0.00124,0.115384615384615
"19","MF","GO:0098632","cell-cell adhesion mediator activity",26,3,0.21,51,0.00124,0.00124,0.115384615384615
"20","MF","GO:0042803","protein homodimerization activity",773,15,6.38,53,0.00173,0.00173,0.019404915912031
"21","MF","GO:0043394","proteoglycan binding",30,3,0.25,55,0.00189,0.00189,0.1
"22","MF","GO:0008201","heparin binding",116,5,0.96,58,0.00272,0.00272,0.0431034482758621
"23","MF","GO:0005249","voltage-gated potassium channel activity",72,4,0.59,59,0.00294,0.00294,0.0555555555555556
"24","MF","GO:0008146","sulfotransferase activity",41,3,0.34,61,0.00464,0.00464,0.0731707317073171
