"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0048018","receptor ligand activity",270,2,0.12,2,0.0062,0.0062,0.00740740740740741
"2","MF","GO:0034593","phosphatidylinositol bisphosphate phosph...",20,1,0.01,5,0.0092,0.0092,0.05
"3","MF","GO:0019239","deaminase activity",21,1,0.01,6,0.0096,0.0096,0.0476190476190476
"4","MF","GO:0016814","hydrolase activity, acting on carbon-nit...",23,1,0.01,7,0.0105,0.0105,0.0434782608695652
"5","MF","GO:0046983","protein dimerization activity",1156,3,0.53,9,0.0121,0.0121,0.00259515570934256
"6","MF","GO:0046982","protein heterodimerization activity",464,2,0.21,10,0.0176,0.0176,0.00431034482758621
"7","MF","GO:0015459","potassium channel regulator activity",41,1,0.02,11,0.0187,0.0187,0.024390243902439
"8","MF","GO:0005179","hormone activity",59,1,0.03,12,0.0268,0.0268,0.0169491525423729
"9","MF","GO:0046872","metal ion binding",2974,4,1.37,14,0.0308,0.0308,0.00134498991257566
"10","MF","GO:0043169","cation binding",3047,4,1.4,15,0.0334,0.0334,0.00131276665572694
"11","MF","GO:0004620","phospholipase activity",74,1,0.03,16,0.0336,0.0336,0.0135135135135135
"12","MF","GO:0003725","double-stranded RNA binding",76,1,0.03,17,0.0344,0.0344,0.0131578947368421
"13","MF","GO:0042562","hormone binding",77,1,0.04,18,0.0349,0.0349,0.012987012987013
"14","MF","GO:0008081","phosphoric diester hydrolase activity",82,1,0.04,19,0.0371,0.0371,0.0121951219512195
"15","MF","GO:0016298","lipase activity",91,1,0.04,20,0.0411,0.0411,0.010989010989011
"16","MF","GO:0098772","molecular function regulator",1301,4,0.6,1,0.0413,0.0015,0.00307455803228286
"17","MF","GO:0099106","ion channel regulator activity",95,1,0.04,21,0.0429,0.0429,0.0105263157894737
"18","MF","GO:0016810","hydrolase activity, acting on carbon-nit...",99,1,0.05,22,0.0447,0.0447,0.0101010101010101
"19","MF","GO:0005267","potassium channel activity",102,1,0.05,23,0.046,0.046,0.00980392156862745
"20","MF","GO:0016247","channel regulator activity",120,1,0.06,24,0.0539,0.0539,0.00833333333333333
"21","MF","GO:0047485","protein N-terminus binding",125,1,0.06,25,0.0561,0.0561,0.008
"22","MF","GO:0044325","ion channel binding",129,1,0.06,26,0.0579,0.0579,0.00775193798449612
"23","MF","GO:0015079","potassium ion transmembrane transporter ...",135,1,0.06,28,0.0605,0.0605,0.00740740740740741
"24","MF","GO:0005244","voltage-gated ion channel activity",163,1,0.07,30,0.0726,0.0726,0.00613496932515337
"25","MF","GO:0022832","voltage-gated channel activity",163,1,0.07,31,0.0726,0.0726,0.00613496932515337
"26","MF","GO:0005085","guanyl-nucleotide exchange factor activi...",190,1,0.09,32,0.0842,0.0842,0.00526315789473684
"27","MF","GO:0042578","phosphoric ester hydrolase activity",323,2,0.15,4,0.1138,0.0088,0.00619195046439629
"28","MF","GO:0005261","cation channel activity",261,1,0.12,35,0.1141,0.1141,0.00383141762452107
"29","MF","GO:0022839","ion gated channel activity",263,1,0.12,36,0.1149,0.1149,0.00380228136882129
"30","MF","GO:0022836","gated channel activity",275,1,0.13,37,0.1199,0.1199,0.00363636363636364
"31","BP","GO:0006629","lipid metabolic process",986,3,0.45,5,0.0077,0.00768,0.00304259634888438
"32","BP","GO:0046174","polyol catabolic process",20,1,0.01,6,0.0091,0.00912,0.05
"33","BP","GO:0032959","inositol trisphosphate biosynthetic proc...",21,1,0.01,7,0.0096,0.00957,0.0476190476190476
"34","BP","GO:0045671","negative regulation of osteoclast differ...",22,1,0.01,8,0.01,0.01003,0.0454545454545455
"35","BP","GO:0046856","phosphatidylinositol dephosphorylation",24,1,0.01,9,0.0109,0.01094,0.0416666666666667
"36","BP","GO:0006874","cellular calcium ion homeostasis",368,2,0.17,10,0.0112,0.01119,0.00543478260869565
"37","BP","GO:0001523","retinoid metabolic process",26,1,0.01,12,0.0118,0.01184,0.0384615384615385
"38","BP","GO:0055074","calcium ion homeostasis",379,2,0.17,13,0.0118,0.01184,0.00527704485488127
"39","BP","GO:0072503","cellular divalent inorganic cation homeo...",388,2,0.18,14,0.0124,0.01239,0.00515463917525773
