"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"31","BP","GO:0010771","negative regulation of cell morphogenesi...",92,2,0.03,1,0.00035,0.00035,0.0217391304347826
"32","BP","GO:0010977","negative regulation of neuron projection...",164,2,0.05,2,0.0011,0.0011,0.0121951219512195
"33","BP","GO:1905809","negative regulation of synapse organizat...",21,1,0.01,9,0.0068,0.0068,0.0476190476190476
"34","BP","GO:0006144","purine nucleobase metabolic process",21,1,0.01,10,0.0068,0.0068,0.0476190476190476
"35","BP","GO:0051894","positive regulation of focal adhesion as...",24,1,0.01,11,0.00777,0.00777,0.0416666666666667
"36","BP","GO:0061099","negative regulation of protein tyrosine ...",25,1,0.01,12,0.00809,0.00809,0.04
"37","BP","GO:0002691","regulation of cellular extravasation",28,1,0.01,14,0.00906,0.00906,0.0357142857142857
"38","BP","GO:0001523","retinoid metabolic process",29,1,0.01,15,0.00939,0.00939,0.0344827586206897
"39","BP","GO:0042462","eye photoreceptor cell development",30,1,0.01,16,0.00971,0.00971,0.0333333333333333
"40","BP","GO:2000171","negative regulation of dendrite developm...",32,1,0.01,20,0.01035,0.01035,0.03125
"41","BP","GO:0050856","regulation of T cell receptor signaling ...",33,1,0.01,21,0.01067,0.01067,0.0303030303030303
"42","BP","GO:0051281","positive regulation of release of seques...",33,1,0.01,22,0.01067,0.01067,0.0303030303030303
"43","BP","GO:0030521","androgen receptor signaling pathway",34,1,0.01,24,0.011,0.011,0.0294117647058824
"44","BP","GO:0070570","regulation of neuron projection regenera...",35,1,0.01,25,0.01132,0.01132,0.0285714285714286
"46","BP","GO:0030850","prostate gland development",40,1,0.01,29,0.01293,0.01293,0.025
"47","BP","GO:0034113","heterotypic cell-cell adhesion",42,1,0.01,31,0.01357,0.01357,0.0238095238095238
"50","BP","GO:0034308","primary alcohol metabolic process",45,1,0.01,34,0.01453,0.01453,0.0222222222222222
"52","BP","GO:0050854","regulation of antigen receptor-mediated ...",47,1,0.02,37,0.01517,0.01517,0.0212765957446809
"53","BP","GO:0003407","neural retina development",47,1,0.02,38,0.01517,0.01517,0.0212765957446809
"54","BP","GO:0010524","positive regulation of calcium ion trans...",48,1,0.02,40,0.0155,0.0155,0.0208333333333333
"55","BP","GO:0060042","retina morphogenesis in camera-type eye",48,1,0.02,41,0.0155,0.0155,0.0208333333333333
"57","BP","GO:0061001","regulation of dendritic spine morphogene...",50,1,0.02,45,0.01614,0.01614,0.02
"58","BP","GO:0001541","ovarian follicle development",51,1,0.02,46,0.01646,0.01646,0.0196078431372549
"59","BP","GO:0070936","protein K48-linked ubiquitination",52,1,0.02,48,0.01678,0.01678,0.0192307692307692
"60","BP","GO:0031102","neuron projection regeneration",55,1,0.02,52,0.01774,0.01774,0.0181818181818182
