"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"31","BP","GO:0002693","positive regulation of cellular extravas...",20,1,0,1,0.0012,0.0012,0.05
"32","BP","GO:0050858","negative regulation of antigen receptor-...",21,1,0,2,0.0013,0.0013,0.0476190476190476
"33","BP","GO:0060219","camera-type eye photoreceptor cell diffe...",21,1,0,3,0.0013,0.0013,0.0476190476190476
"34","BP","GO:0061099","negative regulation of protein tyrosine ...",25,1,0,4,0.0015,0.0015,0.04
"35","BP","GO:0051894","positive regulation of focal adhesion as...",25,1,0,5,0.0015,0.0015,0.04
"36","BP","GO:0051281","positive regulation of release of seques...",33,1,0,9,0.002,0.002,0.0303030303030303
"37","BP","GO:0042462","eye photoreceptor cell development",34,1,0,10,0.0021,0.0021,0.0294117647058824
"38","BP","GO:0070570","regulation of neuron projection regenera...",36,1,0,11,0.0022,0.0022,0.0277777777777778
"39","BP","GO:0050856","regulation of T cell receptor signaling ...",36,1,0,12,0.0022,0.0022,0.0277777777777778
"40","BP","GO:0034113","heterotypic cell-cell adhesion",42,1,0,13,0.0025,0.0025,0.0238095238095238
"41","BP","GO:0043113","receptor clustering",63,1,0,26,0.0038,0.0038,0.0158730158730159
"42","BP","GO:0050771","negative regulation of axonogenesis",66,1,0,28,0.004,0.004,0.0151515151515152
"43","BP","GO:0007229","integrin-mediated signaling pathway",84,1,0.01,36,0.0051,0.0051,0.0119047619047619
"44","BP","GO:0050870","positive regulation of T cell activation",159,1,0.01,62,0.0096,0.0096,0.00628930817610063
"45","BP","GO:0043547","positive regulation of GTPase activity",187,1,0.01,70,0.0113,0.0113,0.0053475935828877
"46","BP","GO:0046777","protein autophosphorylation",229,1,0.01,81,0.0139,0.0139,0.00436681222707424
"47","BP","GO:0030336","negative regulation of cell migration",240,1,0.01,85,0.0145,0.0145,0.00416666666666667
"48","BP","GO:2000146","negative regulation of cell motility",251,1,0.02,89,0.0152,0.0152,0.00398406374501992
"49","BP","GO:0043087","regulation of GTPase activity",264,1,0.02,94,0.016,0.016,0.00378787878787879
"50","BP","GO:0051271","negative regulation of cellular componen...",284,1,0.02,103,0.0172,0.0172,0.00352112676056338
"51","BP","GO:0040013","negative regulation of locomotion",298,1,0.02,106,0.018,0.018,0.00335570469798658
"52","BP","GO:0071900","regulation of protein serine/threonine k...",391,1,0.02,124,0.0237,0.0237,0.00255754475703325
"53","BP","GO:0051345","positive regulation of hydrolase activit...",447,1,0.03,136,0.027,0.027,0.00223713646532438
"54","BP","GO:0001525","angiogenesis",449,1,0.03,137,0.0272,0.0272,0.0022271714922049
