"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0050839","cell adhesion molecule binding",217,2,0.05,1,0.0011,0.0011,0.00921658986175115
"2","MF","GO:0098632","cell-cell adhesion mediator activity",27,1,0.01,2,0.0067,0.0067,0.037037037037037
"3","MF","GO:0005179","hormone activity",70,1,0.02,4,0.0172,0.0172,0.0142857142857143
"4","MF","GO:0042562","hormone binding",89,1,0.02,5,0.0218,0.0218,0.0112359550561798
"5","MF","GO:0005178","integrin binding",117,1,0.03,6,0.0286,0.0286,0.00854700854700855
"6","MF","GO:0005102","signaling receptor binding",1296,2,0.32,7,0.0344,0.0344,0.00154320987654321
"7","MF","GO:0098772","molecular function regulator",1371,2,0.34,8,0.0383,0.0383,0.00145878920495988
"8","MF","GO:0005096","GTPase activator activity",226,1,0.06,10,0.0547,0.0547,0.00442477876106195
"9","MF","GO:0035091","phosphatidylinositol binding",234,1,0.06,11,0.0566,0.0566,0.00427350427350427
"10","MF","GO:0030695","GTPase regulator activity",243,1,0.06,12,0.0587,0.0587,0.00411522633744856
"11","MF","GO:0060589","nucleoside-triphosphatase regulator acti...",280,1,0.07,13,0.0674,0.0674,0.00357142857142857
"12","MF","GO:0048018","receptor ligand activity",289,1,0.07,14,0.0695,0.0695,0.00346020761245675
"13","MF","GO:0030545","receptor regulator activity",315,1,0.08,15,0.0756,0.0756,0.00317460317460317
"14","MF","GO:0005543","phospholipid binding",383,1,0.09,16,0.0913,0.0913,0.00261096605744125
"15","MF","GO:0008047","enzyme activator activity",416,1,0.1,17,0.0989,0.0989,0.00240384615384615
"16","MF","GO:0046982","protein heterodimerization activity",485,1,0.12,18,0.1145,0.1145,0.00206185567010309
"17","MF","GO:0008289","lipid binding",631,1,0.16,19,0.147,0.147,0.00158478605388273
"18","MF","GO:0019901","protein kinase binding",693,1,0.17,20,0.1605,0.1605,0.00144300144300144
"19","MF","GO:0019900","kinase binding",764,1,0.19,21,0.1758,0.1758,0.00130890052356021
"20","MF","GO:0030234","enzyme regulator activity",817,1,0.2,22,0.1871,0.1871,0.00122399020807834
"21","MF","GO:0005515","protein binding",7647,4,1.89,9,0.2156,0.0497,0.000523080946776514
"22","MF","GO:0044877","protein-containing complex binding",1114,1,0.28,24,0.2481,0.2481,0.000897666068222621
"23","MF","GO:0046983","protein dimerization activity",1204,1,0.3,25,0.2659,0.2659,0.000830564784053156
"24","MF","GO:0042802","identical protein binding",1678,1,0.41,26,0.3544,0.3544,0.000595947556615018
"25","MF","GO:0097367","carbohydrate derivative binding",1919,1,0.47,27,0.3962,0.3962,0.000521104742053153
"26","MF","GO:0019899","enzyme binding",2141,1,0.53,28,0.4329,0.4329,0.000467071461933676
"27","MF","GO:0005488","binding",10806,4,2.67,23,0.4387,0.1982,0.000370164723301869
"28","MF","GO:0043168","anion binding",2434,1,0.6,29,0.4788,0.4788,0.000410846343467543
"29","MF","GO:0043167","ion binding",4872,1,1.2,30,0.7611,0.7611,0.000205254515599343
"30","MF","GO:0098631","cell adhesion mediator activity",35,1,0.01,3,1,0.0086,0.0285714285714286
"31","BP","GO:0099560","synaptic membrane adhesion",31,2,0.01,1,2.1e-05,2.1e-05,0.0645161290322581
"32","BP","GO:0050770","regulation of axonogenesis",190,2,0.05,4,8e-04,8e-04,0.0105263157894737
"33","BP","GO:0002693","positive regulation of cellular extravas...",20,1,0,12,0.0049,0.0049,0.05
"34","BP","GO:0006144","purine nucleobase metabolic process",21,1,0.01,13,0.0052,0.0052,0.0476190476190476
"35","BP","GO:0050804","modulation of chemical synaptic transmis...",487,2,0.12,14,0.0052,0.0052,0.00410677618069815
"36","BP","GO:0050858","negative regulation of antigen receptor-...",22,1,0.01,17,0.0054,0.0054,0.0454545454545455
"37","BP","GO:0072657","protein localization to membrane",513,2,0.13,18,0.0057,0.0057,0.00389863547758285
"38","BP","GO:0051894","positive regulation of focal adhesion as...",25,1,0.01,19,0.0061,0.0061,0.04
"39","BP","GO:0061099","negative regulation of protein tyrosine ...",26,1,0.01,20,0.0064,0.0064,0.0384615384615385
"40","BP","GO:1904861","excitatory synapse assembly",28,1,0.01,22,0.0069,0.0069,0.0357142857142857
"41","BP","GO:0042462","eye photoreceptor cell development",31,1,0.01,26,0.0076,0.0076,0.032258064516129
"42","BP","GO:0051281","positive regulation of release of seques...",35,1,0.01,33,0.0086,0.0086,0.0285714285714286
"43","BP","GO:0097106","postsynaptic density organization",35,1,0.01,34,0.0086,0.0086,0.0285714285714286
"44","BP","GO:0001523","retinoid metabolic process",35,1,0.01,35,0.0086,0.0086,0.0285714285714286
"45","BP","GO:0070570","regulation of neuron projection regenera...",35,1,0.01,36,0.0086,0.0086,0.0285714285714286
"46","BP","GO:0050856","regulation of T cell receptor signaling ...",37,1,0.01,37,0.0091,0.0091,0.027027027027027
"47","BP","GO:0034113","heterotypic cell-cell adhesion",40,1,0.01,44,0.0098,0.0098,0.025
"48","BP","GO:0001941","postsynaptic membrane organization",44,1,0.01,48,0.0108,0.0108,0.0227272727272727
"49","BP","GO:0003407","neural retina development",48,1,0.01,54,0.0118,0.0118,0.0208333333333333
"50","BP","GO:0034308","primary alcohol metabolic process",49,1,0.01,55,0.012,0.012,0.0204081632653061
"51","BP","GO:0060042","retina morphogenesis in camera-type eye",49,1,0.01,56,0.012,0.012,0.0204081632653061
"52","BP","GO:0043113","receptor clustering",63,1,0.02,67,0.0154,0.0154,0.0158730158730159
"53","BP","GO:0050771","negative regulation of axonogenesis",66,1,0.02,70,0.0161,0.0161,0.0151515151515152
"54","BP","GO:0034754","cellular hormone metabolic process",75,1,0.02,76,0.0183,0.0183,0.0133333333333333
"55","BP","GO:0007229","integrin-mediated signaling pathway",84,1,0.02,83,0.0205,0.0205,0.0119047619047619
"56","BP","GO:0010771","negative regulation of cell morphogenesi...",95,1,0.02,89,0.0232,0.0232,0.0105263157894737
"57","BP","GO:0048593","camera-type eye morphogenesis",104,1,0.03,93,0.0253,0.0253,0.00961538461538462
"58","BP","GO:0060041","retina development in camera-type eye",127,1,0.03,105,0.0309,0.0309,0.0078740157480315
"59","BP","GO:0050870","positive regulation of T cell activation",159,1,0.04,114,0.0386,0.0386,0.00628930817610063
"60","BP","GO:0010977","negative regulation of neuron projection...",166,1,0.04,118,0.0402,0.0402,0.00602409638554217
"61","CC","GO:0099061","integral component of postsynaptic densi...",71,2,0.02,1,0.00011,0.00011,0.028169014084507
"62","CC","GO:0098685","Schaffer collateral - CA1 synapse",112,2,0.03,6,0.00027,0.00027,0.0178571428571429
"63","CC","GO:0030673","axolemma",21,1,0.01,21,0.00507,0.00507,0.0476190476190476
"64","CC","GO:0098978","glutamatergic synapse",495,2,0.12,22,0.00516,0.00516,0.00404040404040404
"65","CC","GO:0032809","neuronal cell body membrane",31,1,0.01,23,0.00748,0.00748,0.032258064516129
"66","CC","GO:0030425","dendrite",676,2,0.16,26,0.00949,0.00949,0.0029585798816568
"67","CC","GO:0032590","dendrite membrane",43,1,0.01,29,0.01037,0.01037,0.0232558139534884
"68","CC","GO:0046658","anchored component of plasma membrane",54,1,0.01,30,0.01301,0.01301,0.0185185185185185
"69","CC","GO:0060076","excitatory synapse",76,1,0.02,32,0.01827,0.01827,0.0131578947368421
"70","CC","GO:0030054","cell junction",1029,2,0.25,36,0.02135,0.02135,0.00194363459669582
"71","CC","GO:0031225","anchored component of membrane",139,1,0.03,38,0.03322,0.03322,0.00719424460431655
"72","CC","GO:0043197","dendritic spine",185,1,0.04,44,0.04403,0.04403,0.00540540540540541
"73","CC","GO:0044309","neuron spine",190,1,0.05,45,0.0452,0.0452,0.00526315789473684
"74","CC","GO:0030426","growth cone",197,1,0.05,47,0.04684,0.04684,0.0050761421319797
"75","CC","GO:0030427","site of polarized growth",199,1,0.05,48,0.0473,0.0473,0.0050251256281407
"76","CC","GO:0043209","myelin sheath",206,1,0.05,49,0.04893,0.04893,0.00485436893203883
"77","CC","GO:0016324","apical plasma membrane",259,1,0.06,52,0.06123,0.06123,0.00386100386100386
"78","CC","GO:0009897","external side of plasma membrane",305,1,0.07,54,0.0718,0.0718,0.00327868852459016
"79","CC","GO:0045121","membrane raft",336,1,0.08,56,0.07888,0.07888,0.00297619047619048
"80","CC","GO:0098857","membrane microdomain",337,1,0.08,57,0.0791,0.0791,0.0029673590504451
"81","CC","GO:0150034","distal axon",345,1,0.08,58,0.08092,0.08092,0.00289855072463768
"82","CC","GO:0098589","membrane region",346,1,0.08,59,0.08115,0.08115,0.00289017341040462
"83","CC","GO:0045177","apical part of cell",347,1,0.08,60,0.08138,0.08138,0.00288184438040346
"84","CC","GO:0098552","side of membrane",470,1,0.11,65,0.109,0.109,0.00212765957446809
"85","CC","GO:0031226","intrinsic component of plasma membrane",1205,3,0.29,13,0.13307,0.00146,0.0024896265560166
"86","CC","GO:0009986","cell surface",737,1,0.18,68,0.1668,0.1668,0.00135685210312076
"87","CC","GO:0098805","whole membrane",1005,1,0.24,71,0.22194,0.22194,0.00099502487562189
"88","CC","GO:0005615","extracellular space",1059,1,0.26,72,0.23271,0.23271,0.000944287063267233
"89","CC","GO:0044421","extracellular region part",1257,1,0.3,74,0.27125,0.27125,0.000795544948289578
"90","CC","GO:0005783","endoplasmic reticulum",1486,1,0.36,75,0.314,0.314,0.000672947510094213
