"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0050780","dopamine receptor binding",24,1,0.01,1,0.011,0.011,0.0416666666666667
"2","MF","GO:0046983","protein dimerization activity",1159,3,0.54,2,0.012,0.012,0.00258843830888697
"3","MF","GO:0005102","signaling receptor binding",1199,3,0.55,3,0.014,0.014,0.00250208507089241
"4","MF","GO:0046982","protein heterodimerization activity",465,2,0.22,4,0.018,0.018,0.0043010752688172
"5","MF","GO:0005179","hormone activity",58,1,0.03,5,0.027,0.027,0.0172413793103448
"6","MF","GO:0000980","RNA polymerase II distal enhancer sequen...",66,1,0.03,6,0.03,0.03,0.0151515151515152
"7","MF","GO:0042562","hormone binding",84,1,0.04,7,0.038,0.038,0.0119047619047619
"8","MF","GO:0001158","enhancer sequence-specific DNA binding",84,1,0.04,8,0.038,0.038,0.0119047619047619
"9","MF","GO:0035326","enhancer binding",94,1,0.04,9,0.043,0.043,0.0106382978723404
"10","MF","GO:0005178","integrin binding",104,1,0.05,10,0.047,0.047,0.00961538461538462
"11","MF","GO:0005515","protein binding",7337,6,3.39,11,0.053,0.053,0.00081777293171596
"12","MF","GO:0001227","DNA-binding transcription repressor acti...",181,1,0.08,12,0.081,0.081,0.00552486187845304
"13","MF","GO:0050839","cell adhesion molecule binding",199,1,0.09,13,0.088,0.088,0.0050251256281407
"14","MF","GO:0001664","G protein-coupled receptor binding",199,1,0.09,14,0.088,0.088,0.0050251256281407
"15","MF","GO:0005096","GTPase activator activity",221,1,0.1,15,0.098,0.098,0.00452488687782805
"16","MF","GO:0008022","protein C-terminus binding",225,1,0.1,16,0.1,0.1,0.00444444444444444
"17","MF","GO:0035091","phosphatidylinositol binding",227,1,0.1,17,0.1,0.1,0.00440528634361234
"18","MF","GO:0030695","GTPase regulator activity",238,1,0.11,18,0.105,0.105,0.00420168067226891
"19","MF","GO:0048018","receptor ligand activity",250,1,0.12,19,0.11,0.11,0.004
"20","MF","GO:0098772","molecular function regulator",1275,2,0.59,20,0.112,0.112,0.00156862745098039
"21","MF","GO:0060589","nucleoside-triphosphatase regulator acti...",275,1,0.13,21,0.12,0.12,0.00363636363636364
"22","MF","GO:0030545","receptor regulator activity",276,1,0.13,22,0.121,0.121,0.0036231884057971
"23","MF","GO:0005543","phospholipid binding",366,1,0.17,23,0.157,0.157,0.00273224043715847
"24","MF","GO:0042802","identical protein binding",1612,2,0.75,24,0.166,0.166,0.00124069478908189
"25","MF","GO:0003677","DNA binding",1641,2,0.76,25,0.171,0.171,0.0012187690432663
"26","MF","GO:0008047","enzyme activator activity",403,1,0.19,26,0.172,0.172,0.00248138957816377
"27","MF","GO:0004674","protein serine/threonine kinase activity",411,1,0.19,27,0.175,0.175,0.0024330900243309
"28","MF","GO:0097367","carbohydrate derivative binding",1858,2,0.86,28,0.209,0.209,0.00107642626480086
"29","MF","GO:0000981","DNA-binding transcription factor activit...",540,1,0.25,29,0.225,0.225,0.00185185185185185
"30","MF","GO:0004672","protein kinase activity",540,1,0.25,30,0.225,0.225,0.00185185185185185
"31","BP","GO:0050870","positive regulation of T cell activation",136,2,0.06,1,0.0016,0.0016,0.0147058823529412
