"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0050839","cell adhesion molecule binding",203,2,0.18,1,0.014,0.014,0.00985221674876847
"2","MF","GO:0008270","zinc ion binding",590,3,0.53,2,0.014,0.014,0.00508474576271186
"3","MF","GO:1901618","organic hydroxy compound transmembrane t...",26,1,0.02,3,0.023,0.023,0.0384615384615385
"4","MF","GO:0098632","cell-cell adhesion mediator activity",27,1,0.02,4,0.024,0.024,0.037037037037037
"5","MF","GO:0098918","structural constituent of synapse",29,1,0.03,5,0.026,0.026,0.0344827586206897
"6","MF","GO:0005488","binding",10500,13,9.4,6,0.03,0.03,0.00123809523809524
"7","MF","GO:0098631","cell adhesion mediator activity",34,1,0.03,7,0.03,0.03,0.0294117647058824
"8","MF","GO:0004180","carboxypeptidase activity",34,1,0.03,8,0.03,0.03,0.0294117647058824
"9","MF","GO:0046914","transition metal ion binding",788,3,0.71,9,0.031,0.031,0.00380710659898477
"10","MF","GO:0008376","acetylgalactosaminyltransferase activity",38,1,0.03,10,0.033,0.033,0.0263157894736842
"11","MF","GO:0008235","metalloexopeptidase activity",42,1,0.04,11,0.037,0.037,0.0238095238095238
"12","MF","GO:0016836","hydro-lyase activity",46,1,0.04,12,0.04,0.04,0.0217391304347826
"13","MF","GO:0004714","transmembrane receptor protein tyrosine ...",53,1,0.05,13,0.046,0.046,0.0188679245283019
"14","MF","GO:0016835","carbon-oxygen lyase activity",58,1,0.05,14,0.051,0.051,0.0172413793103448
"15","MF","GO:0005179","hormone activity",66,1,0.06,15,0.057,0.057,0.0151515151515152
"16","MF","GO:0019199","transmembrane receptor protein kinase ac...",68,1,0.06,16,0.059,0.059,0.0147058823529412
"17","MF","GO:0030971","receptor tyrosine kinase binding",70,1,0.06,17,0.061,0.061,0.0142857142857143
"18","MF","GO:0046982","protein heterodimerization activity",476,2,0.43,18,0.066,0.066,0.00420168067226891
"19","MF","GO:0015294","solute:cation symporter activity",78,1,0.07,19,0.068,0.068,0.0128205128205128
"20","MF","GO:0008238","exopeptidase activity",86,1,0.08,20,0.074,0.074,0.0116279069767442
"21","MF","GO:0042562","hormone binding",88,1,0.08,21,0.076,0.076,0.0113636363636364
"22","MF","GO:1990782","protein tyrosine kinase binding",92,1,0.08,22,0.079,0.079,0.0108695652173913
"23","MF","GO:0046983","protein dimerization activity",1184,3,1.06,23,0.084,0.084,0.00253378378378378
"24","MF","GO:0015078","proton transmembrane transporter activit...",104,1,0.09,24,0.089,0.089,0.00961538461538462
"25","MF","GO:0005102","signaling receptor binding",1252,3,1.12,25,0.096,0.096,0.0023961661341853
"26","MF","GO:0030165","PDZ domain binding",113,1,0.1,26,0.097,0.097,0.00884955752212389
"27","MF","GO:0004713","protein tyrosine kinase activity",115,1,0.1,27,0.098,0.098,0.00869565217391304
"28","MF","GO:0015293","symporter activity",116,1,0.1,28,0.099,0.099,0.00862068965517241
"29","MF","GO:0008194","UDP-glycosyltransferase activity",117,1,0.1,29,0.1,0.1,0.00854700854700855
"30","MF","GO:0008134","transcription factor binding",611,2,0.55,30,0.102,0.102,0.00327332242225859
"31","BP","GO:0007411","axon guidance",200,3,0.18,3,0.00067,0.00067,0.015
"32","BP","GO:0060976","coronary vasculature development",68,2,0.06,7,0.00162,0.00162,0.0294117647058824
"33","BP","GO:0099537","trans-synaptic signaling",644,4,0.57,12,0.00201,0.00201,0.0062111801242236
"34","BP","GO:0001570","vasculogenesis",79,2,0.07,14,0.00218,0.00218,0.0253164556962025
"35","BP","GO:0009887","animal organ morphogenesis",840,4,0.75,17,0.00527,0.00527,0.00476190476190476
"36","BP","GO:0009888","tissue development",1524,5,1.36,20,0.00807,0.00807,0.00328083989501312
"37","BP","GO:0019722","calcium-mediated signaling",161,2,0.14,21,0.00875,0.00875,0.0124223602484472
"38","BP","GO:0098742","cell-cell adhesion via plasma-membrane a...",163,2,0.15,24,0.00896,0.00896,0.0122699386503067
"39","BP","GO:0007269","neurotransmitter secretion",175,2,0.16,25,0.01027,0.01027,0.0114285714285714
"40","BP","GO:0099643","signal release from synapse",176,2,0.16,26,0.01038,0.01038,0.0113636363636364
"41","BP","GO:0098916","anterograde trans-synaptic signaling",635,3,0.57,33,0.01712,0.01712,0.0047244094488189
"42","BP","GO:0007268","chemical synaptic transmission",635,3,0.57,34,0.01712,0.01712,0.0047244094488189
"43","BP","GO:1905939","regulation of gonad development",20,1,0.02,35,0.01767,0.01767,0.05
"44","BP","GO:2000209","regulation of anoikis",20,1,0.02,36,0.01767,0.01767,0.05
"45","BP","GO:0006144","purine nucleobase metabolic process",20,1,0.02,37,0.01767,0.01767,0.05
"46","BP","GO:0003181","atrioventricular valve morphogenesis",21,1,0.02,38,0.01855,0.01855,0.0476190476190476
"47","BP","GO:2000737","negative regulation of stem cell differe...",22,1,0.02,39,0.01943,0.01943,0.0454545454545455
"48","BP","GO:0045662","negative regulation of myoblast differen...",22,1,0.02,40,0.01943,0.01943,0.0454545454545455
"49","BP","GO:1905208","negative regulation of cardiocyte differ...",22,1,0.02,41,0.01943,0.01943,0.0454545454545455
"50","BP","GO:0003171","atrioventricular valve development",23,1,0.02,42,0.0203,0.0203,0.0434782608695652
"51","BP","GO:0060045","positive regulation of cardiac muscle ce...",23,1,0.02,43,0.0203,0.0203,0.0434782608695652
"52","BP","GO:0003148","outflow tract septum morphogenesis",24,1,0.02,44,0.02117,0.02117,0.0416666666666667
"53","BP","GO:0006836","neurotransmitter transport",265,2,0.24,46,0.02255,0.02255,0.00754716981132075
"54","BP","GO:0036075","replacement ossification",26,1,0.02,47,0.02292,0.02292,0.0384615384615385
"55","BP","GO:0050654","chondroitin sulfate proteoglycan metabol...",26,1,0.02,48,0.02292,0.02292,0.0384615384615385
"56","BP","GO:0001958","endochondral ossification",26,1,0.02,49,0.02292,0.02292,0.0384615384615385
"57","BP","GO:0016082","synaptic vesicle priming",26,1,0.02,50,0.02292,0.02292,0.0384615384615385
"58","BP","GO:0008045","motor neuron axon guidance",27,1,0.02,52,0.02379,0.02379,0.037037037037037
"59","BP","GO:0009225","nucleotide-sugar metabolic process",28,1,0.02,54,0.02466,0.02466,0.0357142857142857
"60","BP","GO:0032292","peripheral nervous system axon ensheathm...",29,1,0.03,55,0.02553,0.02553,0.0344827586206897
"61","CC","GO:0048786","presynaptic active zone",86,3,0.08,1,5.3e-05,5.3e-05,0.0348837209302326
"62","CC","GO:0030426","growth cone",194,3,0.17,3,0.00058,0.00058,0.0154639175257732
"63","CC","GO:0097060","synaptic membrane",475,4,0.42,5,0.00061,0.00061,0.00842105263157895
"64","CC","GO:0098978","glutamatergic synapse",492,4,0.43,6,7e-04,7e-04,0.00813008130081301
"65","CC","GO:0043195","terminal bouton",73,2,0.06,8,0.00181,0.00181,0.0273972602739726
"66","CC","GO:0043025","neuronal cell body",648,4,0.57,10,0.00194,0.00194,0.00617283950617284
"67","CC","GO:0030054","cell junction",1011,4,0.89,20,0.00959,0.00959,0.0039564787339268
"68","CC","GO:0043197","dendritic spine",184,2,0.16,21,0.01098,0.01098,0.0108695652173913
"69","CC","GO:0042734","presynaptic membrane",185,2,0.16,23,0.01109,0.01109,0.0108108108108108
"70","CC","GO:0044309","neuron spine",189,2,0.17,25,0.01155,0.01155,0.0105820105820106
"71","CC","GO:0031226","intrinsic component of plasma membrane",1142,4,1,26,0.0146,0.0146,0.00350262697022767
"72","CC","GO:0030425","dendrite",656,3,0.58,27,0.01791,0.01791,0.00457317073170732
"73","CC","GO:0097447","dendritic tree",659,3,0.58,28,0.01813,0.01813,0.00455235204855842
"74","CC","GO:0098831","presynaptic active zone cytoplasmic comp...",21,1,0.02,29,0.01827,0.01827,0.0476190476190476
"75","CC","GO:0099243","extrinsic component of synaptic membrane",23,1,0.02,30,0.01999,0.01999,0.0434782608695652
"76","CC","GO:0098794","postsynapse",690,3,0.61,31,0.02048,0.02048,0.00434782608695652
"77","CC","GO:0098945","intrinsic component of presynaptic activ...",27,1,0.02,32,0.02343,0.02343,0.037037037037037
"78","CC","GO:0032809","neuronal cell body membrane",30,1,0.03,34,0.026,0.026,0.0333333333333333
