"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"31","BP","GO:0007411","axon guidance",200,3,0.18,3,0.00067,0.00067,0.015
"32","BP","GO:0060976","coronary vasculature development",68,2,0.06,7,0.00162,0.00162,0.0294117647058824
"34","BP","GO:0001570","vasculogenesis",79,2,0.07,14,0.00218,0.00218,0.0253164556962025
"37","BP","GO:0019722","calcium-mediated signaling",161,2,0.14,21,0.00875,0.00875,0.0124223602484472
"38","BP","GO:0098742","cell-cell adhesion via plasma-membrane a...",163,2,0.15,24,0.00896,0.00896,0.0122699386503067
"39","BP","GO:0007269","neurotransmitter secretion",175,2,0.16,25,0.01027,0.01027,0.0114285714285714
"40","BP","GO:0099643","signal release from synapse",176,2,0.16,26,0.01038,0.01038,0.0113636363636364
"43","BP","GO:1905939","regulation of gonad development",20,1,0.02,35,0.01767,0.01767,0.05
"44","BP","GO:2000209","regulation of anoikis",20,1,0.02,36,0.01767,0.01767,0.05
"45","BP","GO:0006144","purine nucleobase metabolic process",20,1,0.02,37,0.01767,0.01767,0.05
"46","BP","GO:0003181","atrioventricular valve morphogenesis",21,1,0.02,38,0.01855,0.01855,0.0476190476190476
"47","BP","GO:2000737","negative regulation of stem cell differe...",22,1,0.02,39,0.01943,0.01943,0.0454545454545455
"48","BP","GO:0045662","negative regulation of myoblast differen...",22,1,0.02,40,0.01943,0.01943,0.0454545454545455
"49","BP","GO:1905208","negative regulation of cardiocyte differ...",22,1,0.02,41,0.01943,0.01943,0.0454545454545455
"50","BP","GO:0003171","atrioventricular valve development",23,1,0.02,42,0.0203,0.0203,0.0434782608695652
"51","BP","GO:0060045","positive regulation of cardiac muscle ce...",23,1,0.02,43,0.0203,0.0203,0.0434782608695652
"52","BP","GO:0003148","outflow tract septum morphogenesis",24,1,0.02,44,0.02117,0.02117,0.0416666666666667
"53","BP","GO:0006836","neurotransmitter transport",265,2,0.24,46,0.02255,0.02255,0.00754716981132075
"54","BP","GO:0036075","replacement ossification",26,1,0.02,47,0.02292,0.02292,0.0384615384615385
"55","BP","GO:0050654","chondroitin sulfate proteoglycan metabol...",26,1,0.02,48,0.02292,0.02292,0.0384615384615385
"56","BP","GO:0001958","endochondral ossification",26,1,0.02,49,0.02292,0.02292,0.0384615384615385
"57","BP","GO:0016082","synaptic vesicle priming",26,1,0.02,50,0.02292,0.02292,0.0384615384615385
"58","BP","GO:0008045","motor neuron axon guidance",27,1,0.02,52,0.02379,0.02379,0.037037037037037
"59","BP","GO:0009225","nucleotide-sugar metabolic process",28,1,0.02,54,0.02466,0.02466,0.0357142857142857
"60","BP","GO:0032292","peripheral nervous system axon ensheathm...",29,1,0.03,55,0.02553,0.02553,0.0344827586206897
