"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0005516","calmodulin binding",171,13,1.66,13,1.2e-08,1.2e-08,0.0760233918128655
"2","MF","GO:0005509","calcium ion binding",487,17,4.72,22,5.1e-06,5.1e-06,0.0349075975359343
"3","MF","GO:0045499","chemorepellent activity",27,5,0.26,23,5.5e-06,5.5e-06,0.185185185185185
"4","MF","GO:0046982","protein heterodimerization activity",465,16,4.51,25,1.2e-05,1.2e-05,0.0344086021505376
"5","MF","GO:0005245","voltage-gated calcium channel activity",46,5,0.45,28,8e-05,8e-05,0.108695652173913
"6","MF","GO:0005267","potassium channel activity",105,9,1.02,19,0.00012,8.1e-07,0.0857142857142857
"7","MF","GO:0044325","ion channel binding",126,7,1.22,36,0.00023,0.00023,0.0555555555555556
"8","MF","GO:0035255","ionotropic glutamate receptor binding",39,4,0.38,39,0.00054,0.00054,0.102564102564103
"9","MF","GO:0005244","voltage-gated ion channel activity",171,16,1.66,3,0.00059,9.3e-12,0.0935672514619883
"10","MF","GO:0008201","heparin binding",120,6,1.16,41,0.00111,0.00111,0.05
"11","MF","GO:0017075","syntaxin-1 binding",24,3,0.23,42,0.00156,0.00156,0.125
"12","MF","GO:0005251","delayed rectifier potassium channel acti...",24,3,0.23,43,0.00156,0.00156,0.125
"13","MF","GO:0042803","protein homodimerization activity",791,17,7.67,44,0.00173,0.00173,0.0214917825537295
"14","MF","GO:0008066","glutamate receptor activity",25,3,0.24,45,0.00176,0.00176,0.12
"15","MF","GO:0008266","poly(U) RNA binding",25,3,0.24,46,0.00176,0.00176,0.12
"16","MF","GO:0022843","voltage-gated cation channel activity",128,12,1.24,11,0.002,4e-09,0.09375
"17","MF","GO:0005262","calcium channel activity",106,9,1.03,20,0.00243,8.8e-07,0.0849056603773585
"18","MF","GO:0046875","ephrin receptor binding",30,3,0.29,48,0.003,0.003,0.1
"19","MF","GO:0030165","PDZ domain binding",110,5,1.07,50,0.00435,0.00435,0.0454545454545455
"20","MF","GO:0008081","phosphoric diester hydrolase activity",81,4,0.79,53,0.00795,0.00795,0.0493827160493827
"21","MF","GO:0015085","calcium ion transmembrane transporter ac...",123,11,1.19,14,0.0104,3e-08,0.0894308943089431
"22","MF","GO:0005249","voltage-gated potassium channel activity",74,6,0.72,29,0.01196,8.1e-05,0.0810810810810811
"23","MF","GO:0030594","neurotransmitter receptor activity",93,4,0.9,54,0.01276,0.01276,0.043010752688172
"24","MF","GO:0005254","chloride channel activity",51,3,0.49,55,0.01327,0.01327,0.0588235294117647
"25","MF","GO:0022839","ion gated channel activity",277,20,2.69,1,0.01405,2.6e-12,0.0722021660649819
"26","MF","GO:0004714","transmembrane receptor protein tyrosine ...",54,3,0.52,57,0.01547,0.01547,0.0555555555555556
"27","MF","GO:0030215","semaphorin receptor binding",20,2,0.19,58,0.01584,0.01584,0.1
"28","MF","GO:0042165","neurotransmitter binding",55,3,0.53,59,0.01625,0.01625,0.0545454545454545
"29","MF","GO:0008143","poly(A) binding",22,2,0.21,60,0.01902,0.01902,0.0909090909090909
"30","MF","GO:0015491","cation:cation antiporter activity",22,2,0.21,61,0.01902,0.01902,0.0909090909090909
"31","BP","GO:0007626","locomotory behavior",225,11,2.19,63,1.3e-05,1.3e-05,0.0488888888888889
"32","BP","GO:0007528","neuromuscular junction development",49,5,0.48,91,0.00011,0.00011,0.102040816326531
"33","BP","GO:0007612","learning",155,8,1.51,98,0.00014,0.00014,0.0516129032258065
"34","BP","GO:0070588","calcium ion transmembrane transport",248,10,2.41,101,0.00016,0.00016,0.0403225806451613
"35","BP","GO:0001964","startle response",30,4,0.29,107,0.00019,0.00019,0.133333333333333
"36","BP","GO:0007215","glutamate receptor signaling pathway",83,8,0.81,42,0.00029,1.4e-06,0.0963855421686747
"37","BP","GO:0034765","regulation of ion transmembrane transpor...",412,17,4,36,0.00041,5.4e-07,0.0412621359223301
"38","BP","GO:0099536","synaptic signaling",660,27,6.42,2,0.00045,2e-10,0.0409090909090909
"39","BP","GO:0070509","calcium ion import",74,5,0.72,142,0.00076,0.00076,0.0675675675675676
"40","BP","GO:0009791","post-embryonic development",112,6,1.09,143,0.00078,0.00078,0.0535714285714286
"41","BP","GO:0050919","negative chemotaxis",43,4,0.42,144,0.00079,0.00079,0.0930232558139535
"42","BP","GO:0099175","regulation of postsynapse organization",119,6,1.16,152,0.00107,0.00107,0.0504201680672269
"43","BP","GO:0043010","camera-type eye development",266,9,2.59,154,0.00118,0.00118,0.0338345864661654
"44","BP","GO:0098742","cell-cell adhesion via plasma-membrane a...",168,9,1.63,81,0.00127,3.9e-05,0.0535714285714286
"45","BP","GO:0008038","neuron recognition",49,4,0.48,160,0.00129,0.00129,0.0816326530612245
"46","BP","GO:0045773","positive regulation of axon extension",49,4,0.48,161,0.00129,0.00129,0.0816326530612245
"47","BP","GO:1900449","regulation of glutamate receptor signali...",49,4,0.48,162,0.00129,0.00129,0.0816326530612245
"48","BP","GO:0002028","regulation of sodium ion transport",86,5,0.84,169,0.0015,0.0015,0.0581395348837209
"49","BP","GO:0003148","outflow tract septum morphogenesis",24,3,0.23,170,0.00157,0.00157,0.125
"50","BP","GO:0006813","potassium ion transport",204,10,1.98,77,0.00157,3.1e-05,0.0490196078431373
"51","BP","GO:0007605","sensory perception of sound",129,6,1.25,171,0.00163,0.00163,0.0465116279069767
"52","BP","GO:0098900","regulation of action potential",53,4,0.52,175,0.00173,0.00173,0.0754716981132075
"53","BP","GO:0007613","memory",131,6,1.27,176,0.00176,0.00176,0.0458015267175573
"54","BP","GO:0048843","negative regulation of axon extension in...",25,3,0.24,177,0.00177,0.00177,0.12
"55","BP","GO:0050804","modulation of chemical synaptic transmis...",479,17,4.66,53,0.0019,4.2e-06,0.0354906054279749
"56","BP","GO:0060384","innervation",26,3,0.25,184,0.00199,0.00199,0.115384615384615
"57","BP","GO:0016082","synaptic vesicle priming",26,3,0.25,185,0.00199,0.00199,0.115384615384615
"58","BP","GO:0060341","regulation of cellular localization",871,18,8.47,187,0.00199,0.00199,0.0206659012629162
"59","BP","GO:0007268","chemical synaptic transmission",642,24,6.24,9,0.00201,1.3e-08,0.0373831775700935
"60","BP","GO:0007411","axon guidance",211,10,2.05,83,0.00206,4.1e-05,0.0473933649289099
"61","CC","GO:0098978","glutamatergic synapse",497,26,4.72,11,1.2e-12,1.2e-12,0.0523138832997988
"62","CC","GO:0030054","cell junction",1011,33,9.61,23,2.9e-10,2.9e-10,0.0326409495548961
"63","CC","GO:0043025","neuronal cell body",654,25,6.22,33,2.5e-09,2.5e-09,0.0382262996941896
"64","CC","GO:0030425","dendrite",662,32,6.29,6,2.7e-08,1.7e-14,0.0483383685800604
