"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0004857","enzyme inhibitor activity",244,2,0.1,1,0.004,0.004,0.00819672131147541
"2","MF","GO:0030291","protein serine/threonine kinase inhibito...",27,1,0.01,2,0.011,0.011,0.037037037037037
"3","MF","GO:0004869","cysteine-type endopeptidase inhibitor ac...",34,1,0.01,3,0.014,0.014,0.0294117647058824
"4","MF","GO:0004860","protein kinase inhibitor activity",49,1,0.02,4,0.02,0.02,0.0204081632653061
"5","MF","GO:0019210","kinase inhibitor activity",53,1,0.02,5,0.022,0.022,0.0188679245283019
"6","MF","GO:0043022","ribosome binding",59,1,0.02,6,0.024,0.024,0.0169491525423729
"7","MF","GO:0004866","endopeptidase inhibitor activity",93,1,0.04,8,0.038,0.038,0.010752688172043
"8","MF","GO:0030414","peptidase inhibitor activity",98,1,0.04,9,0.04,0.04,0.0102040816326531
"9","MF","GO:0061135","endopeptidase regulator activity",101,1,0.04,10,0.041,0.041,0.0099009900990099
"10","MF","GO:0017124","SH3 domain binding",115,1,0.05,11,0.046,0.046,0.00869565217391304
"11","MF","GO:0031072","heat shock protein binding",124,1,0.05,12,0.05,0.05,0.00806451612903226
"12","MF","GO:0061134","peptidase regulator activity",127,1,0.05,13,0.051,0.051,0.0078740157480315
"13","MF","GO:0043021","ribonucleoprotein complex binding",137,1,0.06,14,0.055,0.055,0.0072992700729927
"14","MF","GO:0019887","protein kinase regulator activity",137,1,0.06,15,0.055,0.055,0.0072992700729927
"15","MF","GO:0019207","kinase regulator activity",163,1,0.07,16,0.065,0.065,0.00613496932515337
"16","MF","GO:0005126","cytokine receptor binding",174,1,0.07,17,0.069,0.069,0.00574712643678161
"17","MF","GO:0030246","carbohydrate binding",184,1,0.08,18,0.073,0.073,0.00543478260869565
"18","MF","GO:0005102","signaling receptor binding",1172,2,0.48,19,0.078,0.078,0.00170648464163823
"19","MF","GO:0050839","cell adhesion molecule binding",197,1,0.08,20,0.078,0.078,0.0050761421319797
"20","MF","GO:0008017","microtubule binding",214,1,0.09,21,0.085,0.085,0.00467289719626168
"21","MF","GO:0005515","protein binding",7098,5,2.92,23,0.097,0.097,0.000704423781346858
"22","MF","GO:0015631","tubulin binding",303,1,0.12,24,0.118,0.118,0.0033003300330033
"23","MF","GO:0046982","protein heterodimerization activity",457,1,0.19,25,0.174,0.174,0.00218818380743982
