"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0005179","hormone activity",26,1,0,1,0.0021,0.0021,0.0384615384615385
"2","MF","GO:0042562","hormone binding",58,1,0,2,0.0046,0.0046,0.0172413793103448
"3","MF","GO:0046982","protein heterodimerization activity",410,1,0.03,5,0.0329,0.0329,0.0024390243902439
"4","MF","GO:0046983","protein dimerization activity",990,1,0.08,6,0.0793,0.0793,0.00101010101010101
"5","MF","GO:0042802","identical protein binding",1397,1,0.11,9,0.1119,0.1119,0.000715819613457409
"6","MF","GO:0003674","molecular_function",12480,1,1,12,1,1,8.01282051282051e-05
"7","MF","GO:0005488","binding",8809,1,0.71,11,1,0.7058,0.000113520263367011
"8","MF","GO:0005102","signaling receptor binding",992,1,0.08,7,1,0.0795,0.00100806451612903
"9","MF","GO:0098772","molecular function regulator",1087,1,0.09,8,1,0.0871,0.000919963201471941
"10","MF","GO:0030545","receptor regulator activity",189,1,0.02,4,1,0.0151,0.00529100529100529
"11","MF","GO:0048018","receptor ligand activity",171,1,0.01,3,1,0.0137,0.00584795321637427
"12","MF","GO:0005515","protein binding",6331,1,0.51,10,1,0.5073,0.000157952930026852
"13","MF","GO:0000030","mannosyltransferase activity",24,0,0,13,1,1,0
"14","MF","GO:0000049","tRNA binding",53,0,0,14,1,1,0
"15","MF","GO:0000062","fatty-acyl-CoA binding",21,0,0,15,1,1,0
"16","MF","GO:0000149","SNARE binding",99,0,0.01,16,1,1,0
"17","MF","GO:0000166","nucleotide binding",1609,0,0.13,17,1,1,0
"18","MF","GO:0000175","3'-5'-exoribonuclease activity",28,0,0,18,1,1,0
"19","MF","GO:0000217","DNA secondary structure binding",21,0,0,19,1,1,0
"20","MF","GO:0000287","magnesium ion binding",152,0,0.01,20,1,1,0
"21","MF","GO:0000976","transcription regulatory region sequence...",542,0,0.04,21,1,1,0
"22","MF","GO:0000977","RNA polymerase II regulatory region sequ...",509,0,0.04,22,1,1,0
"23","MF","GO:0000978","RNA polymerase II proximal promoter sequ...",356,0,0.03,23,1,1,0
"24","MF","GO:0000979","RNA polymerase II core promoter sequence...",31,0,0,24,1,1,0
"25","MF","GO:0000980","RNA polymerase II distal enhancer sequen...",61,0,0,25,1,1,0
"26","MF","GO:0000981","DNA-binding transcription factor activit...",451,0,0.04,26,1,1,0
"27","MF","GO:0000987","proximal promoter sequence-specific DNA ...",364,0,0.03,27,1,1,0
"28","MF","GO:0000993","RNA polymerase II complex binding",35,0,0,28,1,1,0
"29","MF","GO:0001012","RNA polymerase II regulatory region DNA ...",517,0,0.04,29,1,1,0
"30","MF","GO:0001046","core promoter sequence-specific DNA bind...",42,0,0,30,1,1,0
"31","BP","GO:0016101","diterpenoid metabolic process",21,1,0,1,0.0017,0.0017,0.0476190476190476
"32","BP","GO:0009112","nucleobase metabolic process",28,1,0,3,0.0022,0.0022,0.0357142857142857
"33","BP","GO:0034308","primary alcohol metabolic process",34,1,0,4,0.0027,0.0027,0.0294117647058824
"34","BP","GO:0034754","cellular hormone metabolic process",46,1,0,6,0.0037,0.0037,0.0217391304347826
"35","BP","GO:0009914","hormone transport",225,1,0.02,9,0.0179,0.0179,0.00444444444444444
"36","BP","GO:0072521","purine-containing compound metabolic pro...",365,1,0.03,12,0.029,0.029,0.00273972602739726
"37","BP","GO:0006810","transport",3109,1,0.25,18,0.2471,0.2471,0.000321646831778707
"38","BP","GO:0051234","establishment of localization",3217,1,0.26,19,0.2557,0.2557,0.000310848616723656
