"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"31","BP","GO:1901798","positive regulation of signal transducti...",22,1,0.01,1,0.01,0.01,0.0454545454545455
"32","BP","GO:0008340","determination of adult lifespan",22,1,0.01,2,0.01,0.01,0.0454545454545455
"33","BP","GO:0043516","regulation of DNA damage response, signa...",31,1,0.01,3,0.015,0.015,0.032258064516129
"34","BP","GO:2000816","negative regulation of mitotic sister ch...",32,1,0.02,4,0.015,0.015,0.03125
"35","BP","GO:0071514","genetic imprinting",32,1,0.02,5,0.015,0.015,0.03125
"36","BP","GO:1905819","negative regulation of chromosome separa...",33,1,0.02,6,0.016,0.016,0.0303030303030303
"37","BP","GO:0033048","negative regulation of mitotic sister ch...",34,1,0.02,7,0.016,0.016,0.0294117647058824
"38","BP","GO:0006956","complement activation",35,1,0.02,8,0.017,0.017,0.0285714285714286
"39","BP","GO:0033046","negative regulation of sister chromatid ...",36,1,0.02,9,0.017,0.017,0.0277777777777778
"40","BP","GO:0010259","multicellular organism aging",36,1,0.02,10,0.017,0.017,0.0277777777777778
"41","BP","GO:0051985","negative regulation of chromosome segreg...",38,1,0.02,11,0.018,0.018,0.0263157894736842
"42","BP","GO:0007157","heterophilic cell-cell adhesion via plas...",40,1,0.02,12,0.019,0.019,0.025
"43","BP","GO:0090311","regulation of protein deacetylation",43,1,0.02,13,0.02,0.02,0.0232558139534884
"44","BP","GO:0072376","protein activation cascade",43,1,0.02,14,0.02,0.02,0.0232558139534884
"45","BP","GO:0010799","regulation of peptidyl-threonine phospho...",43,1,0.02,15,0.02,0.02,0.0232558139534884
"46","BP","GO:0045839","negative regulation of mitotic nuclear d...",45,1,0.02,16,0.021,0.021,0.0222222222222222
"47","BP","GO:0045143","homologous chromosome segregation",46,1,0.02,17,0.022,0.022,0.0217391304347826
"48","BP","GO:0007062","sister chromatid cohesion",47,1,0.02,18,0.022,0.022,0.0212765957446809
"49","BP","GO:0010965","regulation of mitotic sister chromatid s...",48,1,0.02,19,0.023,0.023,0.0208333333333333
"50","BP","GO:0048286","lung alveolus development",49,1,0.02,20,0.023,0.023,0.0204081632653061
"51","BP","GO:0051784","negative regulation of nuclear division",50,1,0.02,21,0.024,0.024,0.02
"52","BP","GO:0051306","mitotic sister chromatid separation",52,1,0.02,22,0.025,0.025,0.0192307692307692
"53","BP","GO:1905818","regulation of chromosome separation",53,1,0.03,23,0.025,0.025,0.0188679245283019
"54","BP","GO:0043407","negative regulation of MAP kinase activi...",56,1,0.03,24,0.026,0.026,0.0178571428571429
"55","BP","GO:0030330","DNA damage response, signal transduction...",57,1,0.03,25,0.027,0.027,0.0175438596491228
"56","BP","GO:0033047","regulation of mitotic sister chromatid s...",58,1,0.03,26,0.027,0.027,0.0172413793103448
"57","BP","GO:0006305","DNA alkylation",58,1,0.03,27,0.027,0.027,0.0172413793103448
"58","BP","GO:0006306","DNA methylation",58,1,0.03,28,0.027,0.027,0.0172413793103448
"59","BP","GO:0007405","neuroblast proliferation",59,1,0.03,29,0.028,0.028,0.0169491525423729
