"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"31","BP","GO:0060219","camera-type eye photoreceptor cell diffe...",20,1,0,2,0.0036,0.0036,0.05
"32","BP","GO:0002693","positive regulation of cellular extravas...",20,1,0,3,0.0036,0.0036,0.05
"33","BP","GO:0006144","purine nucleobase metabolic process",21,1,0,4,0.0038,0.0038,0.0476190476190476
"34","BP","GO:1905939","regulation of gonad development",22,1,0,5,0.004,0.004,0.0454545454545455
"35","BP","GO:0050858","negative regulation of antigen receptor-...",23,1,0,6,0.0042,0.0042,0.0434782608695652
"36","BP","GO:0060045","positive regulation of cardiac muscle ce...",23,1,0,7,0.0042,0.0042,0.0434782608695652
"37","BP","GO:0003181","atrioventricular valve morphogenesis",23,1,0,8,0.0042,0.0042,0.0434782608695652
"38","BP","GO:0051894","positive regulation of focal adhesion as...",25,1,0,11,0.0045,0.0045,0.04
"39","BP","GO:0061099","negative regulation of protein tyrosine ...",25,1,0,12,0.0045,0.0045,0.04
"40","BP","GO:0003148","outflow tract septum morphogenesis",25,1,0,13,0.0045,0.0045,0.04
"41","BP","GO:0060977","coronary vasculature morphogenesis",30,1,0.01,18,0.0055,0.0055,0.0333333333333333
"42","BP","GO:0042462","eye photoreceptor cell development",31,1,0.01,19,0.0056,0.0056,0.032258064516129
"43","BP","GO:0070570","regulation of neuron projection regenera...",35,1,0.01,23,0.0064,0.0064,0.0285714285714286
"44","BP","GO:0001523","retinoid metabolic process",35,1,0.01,24,0.0064,0.0064,0.0285714285714286
"45","BP","GO:0051281","positive regulation of release of seques...",35,1,0.01,25,0.0064,0.0064,0.0285714285714286
"46","BP","GO:0050856","regulation of T cell receptor signaling ...",38,1,0.01,28,0.0069,0.0069,0.0263157894736842
"47","BP","GO:0034113","heterotypic cell-cell adhesion",41,1,0.01,30,0.0075,0.0075,0.024390243902439
"48","BP","GO:0060412","ventricular septum morphogenesis",41,1,0.01,31,0.0075,0.0075,0.024390243902439
"49","BP","GO:0055010","ventricular cardiac muscle tissue morpho...",44,1,0.01,35,0.008,0.008,0.0227272727272727
"50","BP","GO:0045599","negative regulation of fat cell differen...",47,1,0.01,39,0.0085,0.0085,0.0212765957446809
"51","BP","GO:0034308","primary alcohol metabolic process",49,1,0.01,41,0.0089,0.0089,0.0204081632653061
"52","BP","GO:2000242","negative regulation of reproductive proc...",52,1,0.01,50,0.0094,0.0094,0.0192307692307692
"54","BP","GO:0043113","receptor clustering",63,1,0.01,64,0.0114,0.0114,0.0158730158730159
"55","BP","GO:0050771","negative regulation of axonogenesis",67,1,0.01,69,0.0122,0.0122,0.0149253731343284
"56","BP","GO:2000243","positive regulation of reproductive proc...",70,1,0.01,73,0.0127,0.0127,0.0142857142857143
"58","BP","GO:0034754","cellular hormone metabolic process",79,1,0.01,89,0.0143,0.0143,0.0126582278481013
"59","BP","GO:0001570","vasculogenesis",79,1,0.01,90,0.0143,0.0143,0.0126582278481013
"60","BP","GO:0007229","integrin-mediated signaling pathway",83,1,0.02,91,0.015,0.015,0.0120481927710843
