"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio"
"1","MF","GO:0005179","hormone activity",57,1,0.01,1,0.015,0.015,0.0175438596491228
"2","MF","GO:0042562","hormone binding",85,1,0.02,2,0.022,0.022,0.0117647058823529
"3","MF","GO:0005178","integrin binding",107,1,0.03,3,0.028,0.028,0.00934579439252336
"4","MF","GO:0005102","signaling receptor binding",1227,2,0.32,4,0.034,0.034,0.00162999185004075
"5","MF","GO:0098772","molecular function regulator",1282,2,0.33,5,0.037,0.037,0.0015600624024961
"6","MF","GO:0050839","cell adhesion molecule binding",201,1,0.05,6,0.051,0.051,0.00497512437810945
"7","MF","GO:0061630","ubiquitin protein ligase activity",212,1,0.06,7,0.054,0.054,0.00471698113207547
"8","MF","GO:0061659","ubiquitin-like protein ligase activity",217,1,0.06,8,0.055,0.055,0.00460829493087558
"9","MF","GO:0005096","GTPase activator activity",220,1,0.06,9,0.056,0.056,0.00454545454545455
"10","MF","GO:0035091","phosphatidylinositol binding",227,1,0.06,10,0.058,0.058,0.00440528634361234
"11","MF","GO:0003713","transcription coactivator activity",229,1,0.06,11,0.058,0.058,0.00436681222707424
"12","MF","GO:0030695","GTPase regulator activity",237,1,0.06,12,0.06,0.06,0.00421940928270042
"13","MF","GO:0048018","receptor ligand activity",263,1,0.07,13,0.067,0.067,0.00380228136882129
"14","MF","GO:0060589","nucleoside-triphosphatase regulator acti...",274,1,0.07,14,0.07,0.07,0.00364963503649635
"15","MF","GO:0030545","receptor regulator activity",290,1,0.08,15,0.074,0.074,0.00344827586206897
"16","MF","GO:0004842","ubiquitin-protein transferase activity",341,1,0.09,16,0.086,0.086,0.00293255131964809
"17","MF","GO:0019787","ubiquitin-like protein transferase activ...",359,1,0.09,17,0.09,0.09,0.00278551532033426
"18","MF","GO:0005543","phospholipid binding",372,1,0.1,18,0.094,0.094,0.00268817204301075
"19","MF","GO:0008047","enzyme activator activity",398,1,0.1,19,0.1,0.1,0.00251256281407035
"20","MF","GO:0003712","transcription coregulator activity",400,1,0.1,20,0.1,0.1,0.0025
"21","MF","GO:0046982","protein heterodimerization activity",466,1,0.12,21,0.116,0.116,0.00214592274678112
"22","MF","GO:0008289","lipid binding",598,1,0.16,22,0.147,0.147,0.00167224080267559
"23","MF","GO:0019901","protein kinase binding",671,1,0.18,23,0.164,0.164,0.0014903129657228
"24","MF","GO:0019900","kinase binding",740,1,0.19,24,0.179,0.179,0.00135135135135135
"25","MF","GO:0030234","enzyme regulator activity",766,1,0.2,25,0.185,0.185,0.00130548302872063
"26","MF","GO:0140110","transcription regulator activity",1042,1,0.27,26,0.245,0.245,0.000959692898272553
"27","MF","GO:0044877","protein-containing complex binding",1070,1,0.28,27,0.251,0.251,0.000934579439252336
"28","MF","GO:0046983","protein dimerization activity",1161,1,0.3,28,0.27,0.27,0.000861326442721792
"29","MF","GO:0005515","protein binding",7366,3,1.92,29,0.283,0.283,0.000407276676622319
"30","MF","GO:0042802","identical protein binding",1598,1,0.42,30,0.356,0.356,0.000625782227784731
"31","BP","GO:0010771","negative regulation of cell morphogenesi...",92,2,0.03,1,0.00035,0.00035,0.0217391304347826
"32","BP","GO:0010977","negative regulation of neuron projection...",164,2,0.05,2,0.0011,0.0011,0.0121951219512195
"33","BP","GO:1905809","negative regulation of synapse organizat...",21,1,0.01,9,0.0068,0.0068,0.0476190476190476
"34","BP","GO:0006144","purine nucleobase metabolic process",21,1,0.01,10,0.0068,0.0068,0.0476190476190476
"35","BP","GO:0051894","positive regulation of focal adhesion as...",24,1,0.01,11,0.00777,0.00777,0.0416666666666667
"36","BP","GO:0061099","negative regulation of protein tyrosine ...",25,1,0.01,12,0.00809,0.00809,0.04
"37","BP","GO:0002691","regulation of cellular extravasation",28,1,0.01,14,0.00906,0.00906,0.0357142857142857
"38","BP","GO:0001523","retinoid metabolic process",29,1,0.01,15,0.00939,0.00939,0.0344827586206897
"39","BP","GO:0042462","eye photoreceptor cell development",30,1,0.01,16,0.00971,0.00971,0.0333333333333333
"40","BP","GO:2000171","negative regulation of dendrite developm...",32,1,0.01,20,0.01035,0.01035,0.03125
"41","BP","GO:0050856","regulation of T cell receptor signaling ...",33,1,0.01,21,0.01067,0.01067,0.0303030303030303
"42","BP","GO:0051281","positive regulation of release of seques...",33,1,0.01,22,0.01067,0.01067,0.0303030303030303
"43","BP","GO:0030521","androgen receptor signaling pathway",34,1,0.01,24,0.011,0.011,0.0294117647058824
"44","BP","GO:0070570","regulation of neuron projection regenera...",35,1,0.01,25,0.01132,0.01132,0.0285714285714286
"45","BP","GO:0048667","cell morphogenesis involved in neuron di...",550,2,0.18,28,0.01186,0.01186,0.00363636363636364
"46","BP","GO:0030850","prostate gland development",40,1,0.01,29,0.01293,0.01293,0.025
"47","BP","GO:0034113","heterotypic cell-cell adhesion",42,1,0.01,31,0.01357,0.01357,0.0238095238095238
"48","BP","GO:0048812","neuron projection morphogenesis",597,2,0.19,32,0.01389,0.01389,0.0033500837520938
"49","BP","GO:0120039","plasma membrane bounded cell projection ...",611,2,0.2,33,0.01452,0.01452,0.00327332242225859
"50","BP","GO:0034308","primary alcohol metabolic process",45,1,0.01,34,0.01453,0.01453,0.0222222222222222
"51","BP","GO:0048858","cell projection morphogenesis",614,2,0.2,35,0.01466,0.01466,0.00325732899022801
"52","BP","GO:0050854","regulation of antigen receptor-mediated ...",47,1,0.02,37,0.01517,0.01517,0.0212765957446809
"53","BP","GO:0003407","neural retina development",47,1,0.02,38,0.01517,0.01517,0.0212765957446809
"54","BP","GO:0010524","positive regulation of calcium ion trans...",48,1,0.02,40,0.0155,0.0155,0.0208333333333333
"55","BP","GO:0060042","retina morphogenesis in camera-type eye",48,1,0.02,41,0.0155,0.0155,0.0208333333333333
"56","BP","GO:0032990","cell part morphogenesis",635,2,0.21,42,0.01563,0.01563,0.0031496062992126
"57","BP","GO:0061001","regulation of dendritic spine morphogene...",50,1,0.02,45,0.01614,0.01614,0.02
"58","BP","GO:0001541","ovarian follicle development",51,1,0.02,46,0.01646,0.01646,0.0196078431372549
"59","BP","GO:0070936","protein K48-linked ubiquitination",52,1,0.02,48,0.01678,0.01678,0.0192307692307692
"60","BP","GO:0031102","neuron projection regeneration",55,1,0.02,52,0.01774,0.01774,0.0181818181818182
"61","CC","GO:0030673","axolemma",20,1,0.01,1,0.0064,0.0064,0.05
"62","CC","GO:0032809","neuronal cell body membrane",31,1,0.01,2,0.0099,0.0099,0.032258064516129
"63","CC","GO:0032590","dendrite membrane",43,1,0.01,4,0.0137,0.0137,0.0232558139534884
"64","CC","GO:0046658","anchored component of plasma membrane",56,1,0.02,5,0.0178,0.0178,0.0178571428571429
"65","CC","GO:0000502","proteasome complex",63,1,0.02,6,0.02,0.02,0.0158730158730159
"66","CC","GO:1905369","endopeptidase complex",64,1,0.02,8,0.0203,0.0203,0.015625
"67","CC","GO:1905368","peptidase complex",84,1,0.03,10,0.0266,0.0266,0.0119047619047619
"68","CC","GO:0031225","anchored component of membrane",134,1,0.04,11,0.0421,0.0421,0.00746268656716418
"69","CC","GO:0030426","growth cone",195,1,0.06,13,0.0608,0.0608,0.00512820512820513
"70","CC","GO:0030427","site of polarized growth",196,1,0.06,14,0.0611,0.0611,0.00510204081632653
"71","CC","GO:0043209","myelin sheath",206,1,0.07,15,0.0642,0.0642,0.00485436893203883
"72","CC","GO:0005576","extracellular region",1469,2,0.47,16,0.0728,0.0728,0.00136147038801906
"73","CC","GO:0016324","apical plasma membrane",240,1,0.08,17,0.0744,0.0744,0.00416666666666667
"74","CC","GO:0009897","external side of plasma membrane",265,1,0.08,19,0.0819,0.0819,0.00377358490566038
