"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Ttr",1.68486669887106e-41,-2.25395922784904,0.016,0.581,5.3561912357111e-37
"Gm13052",6.19755509141915e-07,-0.917914475292218,0.002,0.097,0.0197020276356215
"Chrm2",9.77572189049357e-06,-0.621053478188518,0,0.065,0.310770198898791
"Gm45846",1.00657758159771e-05,-0.369953885763658,0,0.048,0.319991013189911
"Osbpl10",1.67203529458075e-05,-0.656182498400939,0.002,0.081,0.53154002014722
"Grm8",2.56019970168644e-05,-0.573004166333995,0.01,0.113,0.813887485166118
"Gm37459",5.20147034116902e-05,-0.769062636936112,0.248,0.484,1
"Dpp10",5.2029766352738e-05,-0.99483892850313,0.018,0.129,1
"Zbtb16",5.93650208693232e-05,1.04376096548894,0.32,0.097,1
"Spock1",0.000114483911336599,-0.566611074793224,0.404,0.629,1
"Igsf9b",0.000119050574173497,-0.641513610099698,0.012,0.113,1
"Cadm2",0.000126747949986631,0.543322344824003,0.684,0.565,1
"Arhgdig",0.000132829068680747,-0.594603726035857,0.009,0.097,1
"Snhg11",0.00014431332622411,-0.602277830716673,0.439,0.581,1
"Meg3",0.000255500898600334,-0.547721024668627,0.387,0.629,1
"Ube2j2",0.000294620823144621,-0.406682395569221,0.041,0.145,1
"Celf3",0.000362181826821147,-0.675702387898209,0.011,0.097,1
"Gpr88",0.000421741399950199,-0.317923697466523,0,0.032,1
"Rmst",0.00042174139995021,-0.211558793214938,0,0.032,1
"Trappc8",0.000432529391980284,0.804033264034914,0.103,0,1
"Nnat",0.000434513333705833,-0.773098780621562,0.06,0.21,1
"Cldn11",0.000455655688967002,0.727137709652825,0.381,0.226,1
"Dgat1",0.000509060212017318,-0.769502404825187,0.017,0.113,1
"Xylt1",0.00051519624940075,-0.593347569069676,0.011,0.097,1
"Ptgds",0.000564760105556136,-0.439482882503624,0.448,0.694,1
"Rassf2",0.000677572729848243,0.592667289420404,0.138,0.081,1
"Gm20422",0.000801686467047161,-0.681647866371782,0.018,0.113,1
"Kirrel3",0.000946748325282534,0.784874712580579,0.51,0.371,1
"Gspt1",0.00150124733975131,0.719104887369085,0.086,0,1
"Tfeb",0.0015012473397515,0.686328991804916,0.086,0,1
"Sf3b2",0.0015012473397515,0.682758154959016,0.086,0,1
"Epb41l2",0.00155380933118927,0.724687878766878,0.085,0,1
"Plod1",0.00157845288083932,-0.44124136676461,0.061,0.177,1
"Vmn2r84",0.00159124671613764,-0.29760961275181,0,0.032,1
"Gm15091",0.00159124671613815,-0.19557208740959,0,0.032,1
"Gm47086",0.00159124671613817,-0.303934412059435,0,0.032,1
"Ecrg4",0.00159124671613821,-0.415396821198601,0,0.032,1
"Tmem266",0.00159124671613822,-0.281550141219958,0,0.032,1
"Cbln2",0.00159124671613828,-0.254600575112012,0,0.032,1
"Gm30094",0.0015912467161383,-0.244419700384117,0,0.032,1
"Map7d1",0.00184536026972412,0.662424562579635,0.083,0,1
"Kcnab1",0.00185472542692666,-0.48004223700852,0.373,0.597,1
"Grid2",0.00188963524802758,0.268340037480436,0.581,0.645,1
"Ndrg3",0.00191942914201824,-0.56067168788241,0.072,0.21,1
"Adam32",0.00192310740732362,-0.648026991783891,0.015,0.097,1
"Gm26854",0.00205598856840545,-0.615729593087102,0.013,0.081,1
"Cit",0.00212424231025565,-0.742004861104479,0.006,0.065,1
"Snx16",0.00237794476467057,-0.612947855395475,0.021,0.113,1
"Dusp11",0.00252980546499482,-0.537016505810994,0.084,0.226,1
"5730522E02Rik",0.00253112292279887,-0.36557910929317,0.02,0.097,1
"Anln",0.0026898220013208,0.257395395686359,0.273,0.29,1
"Dlc1",0.00284259520538922,-0.447402408584648,0.005,0.065,1
"Clpp",0.00286175233409765,0.0172129074567454,0.063,0.113,1
"Garem1",0.00298439513487228,0.677409773985443,0.076,0,1
"Rabgap1l",0.00316298567359223,0.450954057070919,0.303,0.258,1
"Cox7a2l",0.00327030203623828,-0.651801515089381,0.063,0.194,1
"Gm26542",0.00331639045151829,-0.272150644142509,0.03,0.097,1
"Firre",0.00342319842127199,0.583469003833156,0.074,0,1
"Crim1",0.00346239748546626,-0.054342932046199,0.068,0.032,1
"Tshz2",0.00360476165104862,-0.586916791398638,0.016,0.097,1
"Unc5c",0.00364884551565038,0.421882217230499,0.663,0.532,1
"Mgat4c",0.00369200270373771,-0.49585438743082,0.034,0.129,1
"Me2",0.00369524029851559,-0.671760980118041,0.031,0.113,1
"Ggnbp2",0.00373074520749138,0.250675442815872,0.104,0.032,1
"Atp6v1e1",0.00381705382132028,0.069632616289992,0.09,0.129,1
"Ercc6l2",0.00404382240343534,0.0569231676974565,0.055,0.016,1
