"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Thy1",1.1982664492301e-31,0.477233340045556,0.456,0.203,3.80928904210249e-27
"Ttr",8.36784067115393e-15,-0.314364598286316,0.222,0.401,2.66013654935984e-10
"Gm37459",2.32370373075821e-11,-0.332006588162575,0.197,0.31,7.38705416008036e-07
"Slc15a2",2.49234784460744e-10,-0.226311623019615,0.064,0.154,7.92317379800706e-06
"Tmem181b-ps",3.65020296252398e-10,0.166948687342045,0.24,0.123,1.16039952178637e-05
"Erc2",4.85350213450307e-10,-0.123678834705254,0.994,0.998,1.54292832855853e-05
"Arglu1",2.65637361549916e-09,0.225434159018147,0.73,0.602,8.44461172367184e-05
"Zfp804b",3.50205627652571e-09,0.30086272194681,0.698,0.608,0.000111330369030752
"Fam155a",5.57221585118862e-09,-0.140888317114576,0.993,0.994,0.000177140741909286
"Gm41609",5.65366305600651e-09,-0.228462566661173,0.421,0.506,0.000179729948550447
"Luc7l2",6.54561351411025e-09,0.176259808835408,0.893,0.853,0.000208085053613565
"Ube3a",8.83532892103781e-09,-0.189488194232139,0.901,0.929,0.000280875106399792
"Dgkb",3.058381733819e-08,-0.186843641037205,0.882,0.899,0.00097225955318106
"Gm10848",6.22689252919706e-08,-0.236936290320433,0.325,0.406,0.00197952913503175
"A330015K06Rik",9.35337379970027e-08,-0.239322832259157,0.523,0.619,0.00297343753092471
"Trpm3",1.25643187471556e-07,-0.130997461334571,0.999,0.997,0.00399419692972075
"Prkg1",1.7661127676547e-07,-0.155114506943702,0.962,0.976,0.00561447248837428
"Sorbs2os",3.41681382266958e-07,-0.217563177447868,0.672,0.729,0.0108620511422666
"A830082K12Rik",4.11755150575653e-07,-0.184768151508685,0.417,0.469,0.0130896962368
"Cntn5",4.27012281475446e-07,0.156393487575043,0.941,0.917,0.0135747204281044
"Gm28750",4.60979803160025e-07,-0.214671095907005,0.185,0.281,0.0146545479424572
"Nrg3os",7.38271351530688e-07,-0.158778928664176,0.823,0.848,0.0234696462651606
"Wsb1",1.72063147259509e-06,0.124862797424976,0.187,0.102,0.0546988745137979
"Tenm4",1.75711908413597e-06,-0.199224914245426,0.714,0.777,0.0558588156846825
"Nckap5",2.00961698106122e-06,-0.206002494528903,0.547,0.606,0.0638857238279362
"Gm20319",2.1727520198731e-06,-0.225881520094844,0.361,0.437,0.0690717867117658
"Gm42439",2.77026996179716e-06,-0.183985719593718,0.667,0.751,0.0880668820855317
"Rab40c",2.93095765496863e-06,0.0527361074146294,0.424,0.332,0.0931751438514529
"Zbtb16",3.35109426038331e-06,0.157340033687932,0.695,0.578,0.106531286537585
"Pcdh9",5.79641355732424e-06,0.0974540080940458,0.995,0.993,0.184267986987338
"Lsamp",7.04167749032296e-06,-0.0762824790321641,1,1,0.223854927417367
"Fyco1",7.64768883834204e-06,0.193040328770746,0.469,0.362,0.243120028170894
"Rsrp1",8.36641760589928e-06,0.188519476948167,0.509,0.397,0.265968415691538
"Tmem243",1.20866332294394e-05,-0.212307278751595,0.365,0.438,0.384234070363879
"Gm12296",1.35388490221964e-05,-0.173605996129883,0.554,0.596,0.430400010415624
"Gm49003",1.43527942603752e-05,-0.195093152913267,0.191,0.257,0.456275329537328
"Cadm2",1.46084926530353e-05,0.108424030837047,0.979,0.978,0.464403981439993
"Abca2",1.56195458109747e-05,0.110596669359007,0.108,0.049,0.496545361330885
"Gm48678",1.79727853387146e-05,-0.182473229167271,0.467,0.535,0.571354845917736
"Rapgef5",1.82531550402642e-05,-0.140276332118885,0.607,0.636,0.580267798729999
"Grik4",2.14678915497683e-05,-0.142345340833018,0.776,0.816,0.682464272367135
"Srsf2",2.25023964757243e-05,0.139841426394806,0.438,0.331,0.715351183963275
"Cryab",2.60126007544695e-05,-0.170216926353115,0.074,0.142,0.826940577984584
"Srek1",2.65946296821981e-05,0.11435072961662,0.68,0.573,0.845443277597076
"Hs6st3",2.71775087055134e-05,0.160437207832562,0.421,0.316,0.86397300174827
"Gria4",3.05624097950204e-05,-0.182957637344218,0.42,0.486,0.971579007383698
"Tdp1",3.47301459870774e-05,0.0719176194600715,0.196,0.129,1
"Got2",3.48173310586795e-05,-0.00137138384498775,0.208,0.163,1
"Ccnt2",3.732278895544e-05,0.134859151732175,0.603,0.495,1
"Lrrtm4",3.83674242665982e-05,0.0990783974570242,1,0.998,1
"Gm32509",4.01398326252496e-05,-0.179643120539121,0.57,0.64,1
"Pgp",4.07976586414955e-05,0.159985370629466,0.172,0.099,1
"Lrrc4c",4.19546513641764e-05,-0.179963125659282,0.835,0.879,1
"Rps11",4.27875138734252e-05,0.0930469494406004,0.094,0.041,1
"Dcaf13",4.46474127690729e-05,0.058418436164965,0.145,0.089,1
"Csgalnact1",4.52570134874717e-05,0.167386237769974,0.536,0.431,1
"Sypl",4.56478063556301e-05,0.12135483505177,0.155,0.085,1
"Gm16267",4.99390901624387e-05,-0.156214488058548,0.315,0.351,1
"Rbm28",5.07459198090245e-05,-0.165327398604675,0.411,0.476,1
"Gm13269",5.14857297473092e-05,-0.177025450437086,0.397,0.467,1
"Fnbp4",5.64603685480303e-05,0.127697444062631,0.289,0.201,1
"C1qb",5.74004384855127e-05,0.0887687061699227,0.059,0.019,1
"Gm44829",6.35614550874303e-05,-0.156961149352107,0.5,0.579,1
"Zcrb1",7.11738887260386e-05,0.145950575526108,0.144,0.079,1
"4930532I03Rik",7.69860848987254e-05,-0.163683731246116,0.379,0.418,1
"4930404I05Rik",8.59080585086113e-05,0.0340865120910966,0.014,0,1
"Shisa9",9.56494919042045e-05,0.121018195566047,0.901,0.877,1
"A830036E02Rik",9.96417552535241e-05,0.159006838212727,0.256,0.172,1
"Gm44129",0.00010093410268153,-0.16463563567757,0.117,0.18,1
"Atxn2l",0.000106332805797774,-0.136695539065669,0.276,0.312,1
"Gm20388",0.000106845706829457,-0.102735811200932,0.977,0.976,1
"Fat3",0.00011350840187671,0.163919744610982,0.489,0.388,1
"Gm44151",0.000128347366096074,-0.114973035504545,0.775,0.764,1
"Plcl1",0.000130083759486021,0.165397496750288,0.703,0.643,1
"Tmem165",0.000130556385652064,0.0738001882035724,0.235,0.168,1
"Fth1",0.000134897274175605,0.117301507720876,0.695,0.597,1
"Atp5o",0.000136996147653803,-0.146399560489807,0.629,0.691,1
"4833422C13Rik",0.000137583958632979,-0.159545982568202,0.186,0.246,1
"Gm35188",0.000137610405326193,-0.17358464707845,0.52,0.57,1
"Sept3",0.000139144396107581,0.099398111293385,0.369,0.282,1
"Rnf146",0.000140487046363205,0.106740302451178,0.14,0.078,1
"Ivd",0.000143297042430479,0.0574378281485092,0.234,0.168,1
"Dpp8",0.000143696837582606,0.0564318218693255,0.293,0.221,1
"Rrp1",0.000145464069725027,0.105600864023828,0.166,0.099,1
"Nin",0.00015131939683339,0.0683388546027816,0.384,0.302,1
"Chd7",0.000154255957593624,0.0341590386671178,0.196,0.14,1
"Pus7",0.000154315259342412,0.163240090803138,0.248,0.168,1
"Man1c1",0.000163698915302838,0.070070497435611,0.281,0.209,1
"AC149090.1",0.0001685287240213,-0.140165572653367,0.621,0.688,1
"Sin3b",0.000173540095228529,0.0891862420087677,0.161,0.099,1
"Skap1",0.000174647479472481,0.042885368234243,0.026,0.003,1
"Rps6kb2",0.00017592518809091,-0.12386513467885,0.167,0.201,1
"Krt222",0.000177848239022702,0.0675009135281408,0.081,0.038,1
"Gm50205",0.000188741486906553,0.0226137316718886,0.012,0,1
"Gm15414",0.000190933549072502,-0.110937197326397,0.089,0.151,1
"Rpl3-ps1",0.000191947970006467,0.127803532455651,0.222,0.145,1
"Nck2",0.000203639299645653,-0.0410979797101549,0.309,0.275,1
"Srsf10",0.000210242891762422,0.122783526379793,0.328,0.24,1
"Bicra",0.000211136111327377,-0.122787656793622,0.227,0.253,1
"5330434G04Rik",0.000223359383969845,-0.0827945294969974,0.59,0.572,1
"Zfp932",0.000232300764660181,0.111330650454631,0.153,0.089,1
"Ggact",0.000237813452740834,-0.138885781951076,0.324,0.356,1
"Jarid2",0.000250808433686455,-0.044860832179041,0.336,0.306,1
"Dpm2",0.000252020009286816,0.111585418713679,0.183,0.114,1
"Cry2",0.0002528832745471,-0.13553800544859,0.225,0.251,1
"Lonp2",0.00025313335997253,-0.0337224229651689,0.369,0.337,1
"Sema4d",0.000254610885828562,0.105334122377863,0.33,0.249,1
"Plgrkt",0.00025675043488862,0.0801430558879717,0.145,0.089,1
"Scube3",0.000260759987759804,-0.075920428082935,0.025,0.064,1
"Vps50",0.000274756949224006,0.168733989783114,0.358,0.27,1
"Slc6a17",0.0002880974558329,0.1143135251997,0.305,0.222,1
"Prpf19",0.000298247114722191,-0.0179448025013451,0.085,0.063,1
"Pum1",0.000300097860241846,0.0830901902415496,0.56,0.469,1
"Pigk",0.000304961920019846,-0.118054585627909,0.865,0.888,1
"Nmt1",0.000305142855485726,0.041966891966239,0.294,0.231,1
