"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Meg3",1.67231912350073e-28,0.182976561581727,1,1,5.31630249360881e-24
"Thy1",6.99005761129285e-23,0.376935420071229,0.547,0.286,2.22213931463e-18
"Il12b",4.43504345449161e-21,0.156350599158709,0.099,0,1.40990031418288e-16
"Snap25",4.77725365468764e-16,0.222070743383813,0.99,0.975,1.5186889368252e-11
"Akap8l",5.46695170225503e-16,-0.248834145884354,0.851,0.91,1.73794394614687e-11
"Rsrp1",5.00158047772801e-15,0.28510007303661,0.822,0.714,1.59000243386974e-10
"Pttg1",1.99515076186635e-14,-0.0798287634692977,0,0.062,6.34258427197313e-10
"Epha5",2.76101931852552e-13,-0.241481919301091,0.939,0.974,8.77728041359262e-09
"Luc7l2",3.0567875059481e-13,0.217553173682298,0.938,0.91,9.71752748140901e-09
"Fgf1",4.2825049681608e-11,-0.330828474163782,0.219,0.387,1.36140832937832e-06
"Gm26871",1.8788829037148e-10,0.336799244877811,0.699,0.597,5.97296875090935e-06
"Shisa9",4.4649286884168e-10,0.353947164800733,0.525,0.359,1.4194008300477e-05
"Arhgap26",7.21874005837109e-10,-0.282254299358923,0.195,0.345,2.29483746455617e-05
"Fat3",9.44325551639377e-10,-0.258802232751883,0.703,0.826,3.00201092866158e-05
"Ldlr",1.3264896373363e-09,0.15127018766138,0.16,0.053,4.21691055709209e-05
"Vsnl1",1.87037549535818e-09,-0.234178918261818,0.709,0.819,5.94592369974365e-05
"Ube3a",4.36950486864615e-09,-0.121372874038879,0.997,0.987,0.000138906559774261
"Nos1ap",5.97949726533032e-09,-0.197181666578675,0.835,0.891,0.000190088218064851
"Gm49003",3.00382888747114e-08,-0.240244690295559,0.485,0.625,0.000954917203327074
"Dcn",3.59286223586158e-08,0.174797102840027,0.194,0.086,0.0011421709047804
"Sorcs3",3.70824193714709e-08,0.319984534127283,0.467,0.314,0.00117885011181906
"Unc5c",3.95094717792456e-08,-0.328440409021786,0.757,0.84,0.00125600610786222
"A330076H08Rik",3.96321868489333e-08,0.210091232189222,0.687,0.538,0.00125990721992759
"Dgkg",5.02910603227433e-08,0.252379122086666,0.827,0.745,0.00159875280766001
"Osbpl3",5.2343077252225e-08,-0.240279197389892,0.382,0.475,0.00166398642584823
"Dpp10",6.09661986579999e-08,0.244124315739551,0.881,0.817,0.00193811545533782
"Kcnh1",1.36507553652933e-07,0.221602816169193,0.303,0.173,0.00433957513062675
"Dpyd",1.39630372479838e-07,0.315191630348376,0.487,0.345,0.00443884954113406
"Plppr1",1.42287392639028e-07,0.195336749592827,0.304,0.173,0.00452331621199471
"Mical2",1.7734528482094e-07,-0.200184388236299,0.853,0.885,0.00563780660445768
"Gpc6",2.22265135630238e-07,0.235236594680915,0.475,0.326,0.00706580866168528
"A230057D06Rik",2.46056351229667e-07,0.20426836950019,0.876,0.804,0.00782213140559113
"Fam155a",3.94925759255442e-07,0.141182124140745,0.992,0.993,0.0125546898867305
"Galnt14",4.10158477793705e-07,0.264559797750194,0.546,0.408,0.0130389380090619
"Etv5",4.87135798050761e-07,-0.23262888371101,0.463,0.592,0.0154860470200337
"Gm15594",5.02958882719939e-07,-0.212706085583972,0.402,0.539,0.0159890628816669
"Izumo4",5.59899286088355e-07,0.189143892123469,0.325,0.199,0.0177991983047488
"Zfp692",5.95654775139661e-07,-0.20645113592298,0.535,0.615,0.0189358653016898
"Robo1",6.08049583294257e-07,0.388942645495241,0.683,0.584,0.0193298962529244
"Tmem181b-ps",1.08680135027824e-06,0.167566168769522,0.364,0.232,0.0345494149253452
