"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Plce1",2.01376166332643e-32,0.679422998610939,0.399,0.196,6.40174832771473e-28
"Gfap",3.38954380998743e-28,0.657380361997917,0.336,0.158,1.077535977195e-23
"Lhfp",9.16973730773987e-21,0.430293154535617,0.512,0.332,2.9150594901305e-16
"C4b",1.44128373004542e-19,0.402428733636755,0.146,0.045,4.5818409778144e-15
"Mt1",3.12746007744494e-19,0.415776697759789,0.511,0.338,9.94219558619748e-15
"Pttg1",3.73892684642648e-19,-0.289500857401218,0.001,0.048,1.18860484447898e-14
"Gabrb1",2.11708682958148e-18,0.22551356499703,0.963,0.943,6.73021903123952e-14
"Grm3",7.38836037919866e-18,-0.297810625062692,0.621,0.684,2.34875976454725e-13
"Enox1",8.23779310790536e-16,0.457630729778038,0.259,0.133,2.61879442900311e-11
"9630028H03Rik",8.75941091271816e-16,-0.442048724178087,0.254,0.375,2.7846167291531e-11
"Asic2",1.78797266149122e-15,0.268382936076174,0.662,0.507,5.68396509088058e-11
"D030047H15Rik",2.17965302440638e-15,-0.337267447048923,0.396,0.48,6.92911696458789e-11
"Usp53",2.27992426135229e-15,0.442081692431769,0.358,0.22,7.24787922683892e-11
"Zbtb16",4.63842224345589e-15,0.461477666268135,0.288,0.161,1.47455443119463e-10
"Snhg11",2.05236358052745e-14,-0.317007472283664,0.463,0.559,6.52446382249678e-10
"Cst3",2.67470582898789e-14,0.250546244999722,0.856,0.78,8.50288983035251e-10
"Rora",8.54231379725478e-14,-0.161586704378494,0.967,0.979,2.7156015561473e-09
"Kirrel3",5.7820162288981e-13,-0.252676237143332,0.746,0.789,1.8381029591667e-08
"Adamts20",2.33282785019555e-12,0.404371893385355,0.199,0.099,7.41605973577165e-08
"Thy1",5.23860588022827e-12,0.362306250679104,0.177,0.085,1.66535280932457e-07
"Angpt1",9.38055831367296e-12,0.408830861221487,0.23,0.126,2.98207948791664e-07
"Lsamp",1.00841772582539e-11,-0.12331018834456,0.999,0.999,3.20575995039892e-07
"Lrp1b",4.06208291524789e-11,0.226485518447987,0.803,0.727,1.2913361587573e-06
"Csmd1",7.1576587970577e-11,0.404637174825431,0.38,0.262,2.27541973158464e-06
"Slc39a14",9.1365093984294e-11,0.250361778638604,0.126,0.055,2.90449633776071e-06
"Mt2",3.63662422223419e-10,0.342747043817756,0.221,0.125,1.15608284024825e-05
"Atp2b2",5.49759503318999e-10,-0.291770984301284,0.249,0.316,1.7476854610511e-05
"Prkca",6.72615839535193e-10,0.319138122842922,0.497,0.381,2.13824575388238e-05
"Hbb-bs",8.65798518479215e-10,0.273680932250869,0.105,0.042,2.75237349024542e-05
"Crlf3",9.13608545387073e-10,0.263586806693549,0.362,0.249,2.90436156578551e-05
"Meg3",1.25116983303696e-09,-0.232808643084855,0.424,0.492,3.97746889922449e-05
"Gm44151",1.30866818276283e-09,-0.323718100854703,0.195,0.257,4.16025615300305e-05
"Pde10a",1.36803447871842e-09,-0.313598412891172,0.314,0.431,4.34898160784586e-05
"Prkd1",2.33752938214782e-09,0.255811220183352,0.631,0.516,7.43100590584793e-05
"Cbs",5.19850330494161e-09,-0.282958936385519,0.223,0.291,0.000165260420064094
"Aqp4",9.21821935917656e-09,0.286475067090359,0.275,0.178,0.000293047193428223
"Gm14964",9.35348078234828e-09,0.207051730915437,0.213,0.132,0.000297347154070852
"Gab2",1.46699568441325e-08,0.256030989143681,0.203,0.122,0.000466357928074971
"Wwc1",1.62128132931898e-08,-0.282961749340105,0.304,0.377,0.000515405334590505
"Fhit",1.65151602049398e-08,0.304158655136697,0.345,0.24,0.000525016942915037
"Apoe",1.75914990210764e-08,0.15693392090945,0.903,0.871,0.000559233753880019
"Lifr",2.2727135613745e-08,0.253234578602312,0.212,0.13,0.000722495641160954
"Wdfy3",2.46802078724514e-08,0.0377628544308557,0.268,0.211,0.000784583808265229
"Cmss1",2.60411839679364e-08,-0.169300334772436,0.629,0.647,0.000827849238340699
"Ccdc85a",2.68017501394422e-08,0.258026824521817,0.422,0.313,0.000852027636932866
"Pou2f1",3.71603555390662e-08,-0.144025797041219,0.329,0.333,0.00118132770258691
"Ggta1",4.05985647604084e-08,0.235854052612115,0.066,0.021,0.00129062837373338
"Slc1a3",4.51658241982253e-08,0.15196742700012,0.901,0.852,0.00143582155126158
"Zfp638",4.94271489752265e-08,0.0907998521369722,0.315,0.242,0.00157128906592245
"Abr",5.05237210807142e-08,-0.203106340469076,0.506,0.546,0.0016061490931559
"Adam23",5.90067831581905e-08,0.191955593541229,0.325,0.232,0.00187582563659888
"Hes5",6.41654852492427e-08,0.215381856991543,0.182,0.109,0.00203982077607343
"Tsc22d4",7.15894822577701e-08,0.0714936311584211,0.303,0.236,0.00227582964097451
"Slc15a2",8.68935795155476e-08,-0.258781647449264,0.278,0.334,0.00276234689279926
"Igsf11",9.32167297969442e-08,0.22871117974355,0.282,0.193,0.00296335984024486
"Slc14a1",1.25870717379935e-07,0.195832374231758,0.066,0.023,0.00400143010550815
"Ntrk2",1.28764135694801e-07,0.184809306507491,0.758,0.677,0.00409341187373772
"Shc3",1.41940441026331e-07,-0.245484649274867,0.258,0.305,0.00451228662022707
"Galnt18",1.4203066544772e-07,0.295281775253582,0.274,0.184,0.00451515485458301
"Lrrc58",1.55231460313786e-07,0.193233722655178,0.323,0.233,0.00493480812337525
"Tmem59",1.78980134948679e-07,0.108260306436004,0.262,0.193,0.00568977849001852
"Aldoc",1.96640340795859e-07,0.189646683670988,0.367,0.274,0.00625119643390035
"Ezh2",2.05191436433376e-07,0.134755619860578,0.092,0.046,0.00652303576421703
"Slc27a1",2.06358378464074e-07,-0.18074788915504,0.431,0.465,0.00656013285137291
"Gramd3",2.14757100041238e-07,-0.224427493025322,0.319,0.377,0.00682712821031096
"Erbin",2.23056984627695e-07,0.224181554684968,0.219,0.139,0.00709098154131441
"Slmap",2.24697059026021e-07,0.112592663358641,0.172,0.113,0.00714311950643722
"Il1rapl1",2.25794081043221e-07,0.223504918646526,0.514,0.41,0.00717799383636401
"Id4",2.41066360635546e-07,0.246434196887645,0.33,0.236,0.007663499604604
"Cdh19",2.79745832362824e-07,0.28440312669523,0.463,0.367,0.00889312001081419
"Zmynd11",2.81419635153813e-07,0.188168756526375,0.237,0.159,0.00894633020153973
"Mgat5",3.50892864104449e-07,0.268483927758059,0.41,0.309,0.0111548841498804
"Gpc6",3.53608905542227e-07,-0.170831793248609,0.652,0.672,0.0112412271071874
"Osmr",3.70851279695825e-07,0.184803866877093,0.048,0.013,0.0117893621815303
"Prex1",5.08087979734883e-07,-0.218531340364173,0.212,0.25,0.0161521168757719
"St6galnac5",5.12755538270977e-07,-0.251194864974321,0.308,0.368,0.0163004985616344
"Hif3a",5.48833228079199e-07,0.249352937159341,0.386,0.289,0.0174474083206377
"Ccdc88a",5.67689807452447e-07,-0.00541285641613709,0.482,0.428,0.0180468589789133
"Med12l",5.95522046753291e-07,0.0630428164325854,0.226,0.173,0.0189316458662871
"Scg3",6.56492804592398e-07,0.0402199857247032,0.324,0.263,0.0208699062579923
"Hopx",6.63379760949339e-07,0.174133954064638,0.126,0.071,0.0210888426005795
"Kcnd3",6.97379157904668e-07,0.238050339054976,0.152,0.088,0.0221696834297894
"Pigk",7.27767367150981e-07,-0.27419196502406,0.262,0.34,0.0231357246017297
"Fam135a",7.46397868602118e-07,0.111135757023357,0.187,0.129,0.0237279882428613
"Gm49003",7.50897467113622e-07,0.150301375686548,0.047,0.014,0.023871030479542
"Tab2",7.9456945256179e-07,0.146616364828661,0.148,0.092,0.0252593628969393
"Lamp2",8.42344738176606e-07,0.082431192566454,0.266,0.202,0.0267781392266343
"Gpi1",8.48709099912212e-07,0.0230010361564399,0.155,0.117,0.0269804622862092
"Wdr17",8.58292009613754e-07,-0.114182032895946,0.971,0.981,0.0272851029856213
"Heatr5a",8.85455652625842e-07,0.180701220860587,0.068,0.027,0.0281486351969755
"Cpne8",9.79916960138589e-07,0.223876663540702,0.066,0.024,0.0311515601628057
"Rbm26",9.96362635930057e-07,0.0102834131124077,0.357,0.305,0.0316743681962165
"Hipk2",1.0287919103024e-06,0.0868483212328788,0.383,0.31,0.0327052948285133
"Azin1",1.04568872188656e-06,0.228588486077083,0.177,0.109,0.0332424444687738
"Ctsl",1.05587584127718e-06,0.172074906898844,0.166,0.105,0.0335662929942015
"Abi1",1.0576842288207e-06,0.0604541531190046,0.406,0.34,0.0336237816342099
"Arnt2",1.09512677685119e-06,0.00912108881850182,0.295,0.249,0.0348140802360995
"Pitpnc1",1.12168016112012e-06,-0.156680962426945,0.785,0.818,0.0356582123220086
"Specc1",1.16830596645437e-06,-0.124533156253475,0.272,0.269,0.0371404466735845
"Rhot1",1.1860664827985e-06,0.121773503372782,0.172,0.117,0.0377050534881643
"Sbf2",1.23163703521231e-06,0.144260648371148,0.252,0.182,0.0391537413493995
"Gm973",1.38600340502159e-06,-0.209616270507151,0.334,0.381,0.0440610482456363
"2810459M11Rik",1.53622634293049e-06,0.125617954827891,0.126,0.077,0.0488366354417601
"Hip1",1.79603215781777e-06,-0.213058999185409,0.31,0.346,0.0570958622970269
"Stxbp3",1.79625657515769e-06,0.134762135472509,0.168,0.11,0.057102996524263
"Ccdc50",1.84985635696685e-06,0.11982232894636,0.326,0.253,0.0588069335879761
"Srsf2",1.89265894650745e-06,0.218387051501001,0.217,0.143,0.060167627909472
"Tef",1.99447980081976e-06,0.150126257508006,0.277,0.204,0.06340451286806
"Gm48742",2.04357593998883e-06,-0.22173509660423,0.345,0.391,0.064965279132245
"Gm2a",2.04798406766366e-06,0.140567580377606,0.055,0.021,0.0651054135110278
"Srsf7",2.11835683926247e-06,-0.0525172324077638,0.331,0.305,0.0673425639201539
"Chst2",2.23622373892106e-06,0.221506356275975,0.219,0.146,0.0710895526603004
"Caskin1",2.34565709643929e-06,0.028730990895723,0.272,0.224,0.074568439095805
"Tmem47",2.41502596136745e-06,0.117021646433581,0.402,0.32,0.0767736753118713
"Cdc42",2.49241086812583e-06,0.0155260814810084,0.206,0.164,0.07923374149772
"Epc1",2.52204997271135e-06,0.163379889565942,0.362,0.278,0.0801759686324938
"Cbx1",2.65287812375562e-06,0.0679549946188825,0.115,0.074,0.084334995554191
"Vps50",2.72259661526861e-06,-0.000700265998537342,0.125,0.095,0.0865513463993892
"Pdgfd",2.94020953799302e-06,0.195316021106152,0.318,0.235,0.0934692612127981
"Arhgef12",2.96575354488905e-06,-0.159487578152109,0.522,0.563,0.094281305192023
"Ggps1",3.10318773115546e-06,0.0505226888252472,0.163,0.122,0.098650337973432
"Sorcs2",3.18057983617417e-06,-0.113340797250377,0.266,0.262,0.101110632991977
"Eps8",3.24858915644869e-06,0.168009133270242,0.376,0.288,0.103272649283504
"Gpr37l1",3.33179175904432e-06,0.0832565235540041,0.293,0.234,0.105917660020019
"Sugct",3.35721633835437e-06,0.16746057284283,0.23,0.161,0.106725907396285
"Gldc",3.400279287726e-06,-0.219131126916876,0.352,0.404,0.10809487855681
"Btaf1",3.40864810487226e-06,0.0327562268280277,0.131,0.095,0.108360923253889
"Lcor",3.41530407161403e-06,-0.00525220984993313,0.235,0.203,0.10857251643661
"6430590A07Rik",3.51522344571168e-06,0.0493982935226286,0.188,0.145,0.111748953339174
"Ndfip1",3.52447563780227e-06,-0.0935888174693866,0.353,0.343,0.112043080525734
"Hddc2",3.64907198375656e-06,0.168726753091316,0.092,0.048,0.116003998363621
"Zfpm2",3.69572610757318e-06,0.0766896216444988,0.507,0.429,0.117487132959751
"Slc24a3",3.82231885801845e-06,0.211529912130165,0.125,0.07,0.121511516496407
"Nr2f1",3.94434375502589e-06,-0.0787457453785428,0.179,0.164,0.125390687972273
"Safb2",3.96879235824138e-06,-0.143506509327824,0.14,0.141,0.126167909068493
"Tfdp2",3.98942497197959e-06,-0.229507352308244,0.11,0.142,0.126823819859231
"Rmst",4.68553574522205e-06,0.238238940355966,0.608,0.518,0.148953181340609
"Gm11417",4.95012259672912e-06,0.0854099873696594,0.162,0.114,0.157364397350019
"Pcyt2",4.98452748025814e-06,-0.214340866032098,0.315,0.356,0.158458128597406
"Srgap3",5.18178278422187e-06,-0.183827649728031,0.421,0.462,0.164728874710413
