"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio","genes"
"1","MF","GO:0035259","glucocorticoid receptor binding",21,3,0.07,1,4.2e-05,4.2e-05,0.142857142857143,"Nr4a1, Nr4a2, Nr4a3"
"2","MF","GO:0004879","nuclear receptor activity",40,3,0.13,4,3e-04,3e-04,0.075,"Nr4a1, Nr4a2, Nr4a3"
"3","MF","GO:0001221","transcription cofactor binding",49,3,0.16,6,0.00055,0.00055,0.0612244897959184,"Per2, Per1, Nr4a3"
"4","MF","GO:0003707","steroid hormone receptor activity",55,3,0.18,13,0.00077,0.00077,0.0545454545454545,"Nr4a1, Nr4a2, Nr4a3"
"5","MF","GO:0000980","RNA polymerase II distal enhancer sequen...",86,3,0.28,28,0.00281,0.00281,0.0348837209302326,"Zbtb16, Kmt2a, Per2"
"6","MF","GO:0004674","protein serine/threonine kinase activity",435,6,1.42,29,0.00292,0.00292,0.0137931034482759,"Prpf4b, Prkca, Sik2, Sik3, Rock2, Hunk"
"7","MF","GO:0030291","protein serine/threonine kinase inhibito...",28,2,0.09,31,0.00377,0.00377,0.0714285714285714,"Spred2, Spred1"
"8","MF","GO:0098918","structural constituent of synapse",29,2,0.09,32,0.00404,0.00404,0.0689655172413793,"Homer1, Sptbn2"
"9","MF","GO:0019900","kinase binding",791,8,2.59,33,0.00407,0.00407,0.0101137800252845,"Ntrk2, Hdac9, Spred2, Per2, Sash1, Spred1, Per1, Nr4a3"
"10","MF","GO:0008270","zinc ion binding",651,7,2.13,34,0.0052,0.0052,0.010752688172043,"Prkca, Nr4a1, Zswim6, Kmt2a, Kdm7a, Nr4a2, Nr4a3"
"11","MF","GO:0030165","PDZ domain binding",114,3,0.37,38,0.00619,0.00619,0.0263157894736842,"Adgrb1, Adgrl2, Cacng3"
"12","MF","GO:0032451","demethylase activity",38,2,0.12,40,0.00686,0.00686,0.0526315789473684,"Kdm7a, Cyp51"
"13","MF","GO:0043168","anion binding",2593,16,8.48,42,0.00777,0.00777,0.00617045892788276,"Ntrk2, Rnf112, Gpt2, Prpf4b, Prkca, Sik2, Sik3, Rock2, Fgfr1, Hunk, Syt7, Hmgcr, D5Ertd579e, Adgrb1, Hsd17b12, Grik1"
"14","MF","GO:0017124","SH3 domain binding",126,3,0.41,43,0.00815,0.00815,0.0238095238095238,"Pttg1, Fmn1, Synj2"
"15","MF","GO:0070888","E-box binding",42,2,0.14,44,0.00834,0.00834,0.0476190476190476,"Srebf2, Per1"
"16","MF","GO:0042803","protein homodimerization activity",894,8,2.93,45,0.00837,0.00837,0.00894854586129754,"Ntrk2, Zbtb16, Nr4a1, Fgfr1, Kmt2a, Hmgcr, Nr4a3, Grik1"
"17","MF","GO:0005506","iron ion binding",142,3,0.46,46,0.01128,0.01128,0.0211267605633803,"Fth1, Kdm7a, Cyp51"
"18","MF","GO:0022843","voltage-gated cation channel activity",143,3,0.47,47,0.01149,0.01149,0.020979020979021,"Kcnd2, Cacng3, Grik1"
"19","MF","GO:0097159","organic cyclic compound binding",4747,27,15.53,16,0.01226,0.00104,0.00568780282283547,"Ntrk2, Etv5, Rnf112, Gpt2, Prpf4b, Prkca, Sik2, Zbtb16, Sik3, Rock2, Nr4a1, Fgfr1, Osbpl3, Hunk, Kmt2a, Srebf2, Per2, Hmgcr, D5Ertd579e, Nr4a2, Per1, Dzip1, Nr4a3, Cyp51, Synj2, Tiparp, Rpl14"
