"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio","genes"
"1","MF","GO:0000980","RNA polymerase II distal enhancer sequen...",66,1,0.02,1,0.017,0.017,0.0151515151515152,"Zbtb16"
"2","MF","GO:0004620","phospholipase activity",73,1,0.02,2,0.019,0.019,0.0136986301369863,"Plce1"
"3","MF","GO:0008081","phosphoric diester hydrolase activity",80,1,0.02,3,0.021,0.021,0.0125,"Plce1"
"4","MF","GO:0001158","enhancer sequence-specific DNA binding",82,1,0.02,4,0.021,0.021,0.0121951219512195,"Zbtb16"
"5","MF","GO:0016298","lipase activity",90,1,0.02,5,0.023,0.023,0.0111111111111111,"Plce1"
"6","MF","GO:0035326","enhancer binding",92,1,0.02,6,0.024,0.024,0.0108695652173913,"Zbtb16"
"7","MF","GO:0005178","integrin binding",111,1,0.03,7,0.029,0.029,0.00900900900900901,"Thy1"
"8","MF","GO:0098772","molecular function regulator",1307,2,0.34,8,0.039,0.039,0.00153022188217292,"Plce1, Thy1"
"9","MF","GO:0001227","DNA-binding transcription repressor acti...",179,1,0.05,9,0.046,0.046,0.00558659217877095,"Zbtb16"
"10","MF","GO:0005085","guanyl-nucleotide exchange factor activi...",193,1,0.05,10,0.049,0.049,0.00518134715025907,"Plce1"
"11","MF","GO:0050839","cell adhesion molecule binding",202,1,0.05,11,0.052,0.052,0.00495049504950495,"Thy1"
"12","MF","GO:0005096","GTPase activator activity",221,1,0.06,12,0.056,0.056,0.00452488687782805,"Thy1"
"13","MF","GO:0008022","protein C-terminus binding",221,1,0.06,13,0.056,0.056,0.00452488687782805,"Zbtb16"
"14","MF","GO:0035091","phosphatidylinositol binding",230,1,0.06,14,0.059,0.059,0.00434782608695652,"Thy1"
"15","MF","GO:0030695","GTPase regulator activity",238,1,0.06,15,0.061,0.061,0.00420168067226891,"Thy1"
"16","MF","GO:0060589","nucleoside-triphosphatase regulator acti...",275,1,0.07,16,0.07,0.07,0.00363636363636364,"Thy1"
"17","MF","GO:0042578","phosphoric ester hydrolase activity",321,1,0.08,17,0.081,0.081,0.00311526479750779,"Plce1"
"18","MF","GO:0019899","enzyme binding",2094,2,0.55,18,0.093,0.093,0.000955109837631328,"Plce1, Thy1"
"19","MF","GO:0005543","phospholipid binding",373,1,0.1,19,0.094,0.094,0.00268096514745308,"Thy1"
"20","MF","GO:0017016","Ras GTPase binding",387,1,0.1,20,0.097,0.097,0.00258397932816537,"Plce1"
"21","MF","GO:0031267","small GTPase binding",402,1,0.1,21,0.101,0.101,0.00248756218905473,"Plce1"
"22","MF","GO:0008047","enzyme activator activity",405,1,0.11,22,0.102,0.102,0.00246913580246914,"Thy1"
"23","MF","GO:0051020","GTPase binding",493,1,0.13,23,0.123,0.123,0.00202839756592292,"Plce1"
