"","category","GO.ID","Term","Annotated","Significant","Expected","Rank in Fisher.classic","Fisher.elim","Fisher.classic","gene_ratio","genes"
"1","MF","GO:0003779","actin binding",347,5,0.65,1,4e-04,4e-04,0.0144092219020173,"Mobp, Ctnna3, Ablim2, Fmn1, Flnb"
"2","MF","GO:0050839","cell adhesion molecule binding",189,3,0.35,3,0.0051,0.0051,0.0158730158730159,"Thy1, Ctnna3, Cd9"
"3","MF","GO:0005178","integrin binding",105,2,0.2,5,0.0164,0.0164,0.019047619047619,"Thy1, Cd9"
"4","MF","GO:0005488","binding",9624,24,18.02,4,0.0322,0.0055,0.00249376558603491,"C4b, Thy1, Cldn11, Rcan2, Kirrel3, Mobp, Zbtb16, Sik3, Ctnna3, Cadm2, Dcc, Cd9, Il1rapl1, Scd2, Stxbp6, Slc6a1, Piezo2, Pcdh15, Ablim2, Adamts2, Fmn1, Csf1, Mtmr2, Flnb"
"5","MF","GO:0034593","phosphatidylinositol bisphosphate phosph...",20,1,0.04,7,0.0368,0.0368,0.05,"Mtmr2"
"6","MF","GO:0051015","actin filament binding",167,2,0.31,8,0.0387,0.0387,0.0119760479041916,"Ctnna3, Ablim2"
"7","MF","GO:0044877","protein-containing complex binding",1028,5,1.93,9,0.0394,0.0394,0.00486381322957198,"Thy1, Ctnna3, Cd9, Pcdh15, Ablim2"
"8","MF","GO:0052866","phosphatidylinositol phosphate phosphata...",24,1,0.04,10,0.044,0.044,0.0416666666666667,"Mtmr2"
"9","MF","GO:0022890","inorganic cation transmembrane transport...",429,3,0.8,11,0.045,0.045,0.00699300699300699,"Il1rapl1, Slc6a1, Piezo2"
"10","MF","GO:0008324","cation transmembrane transporter activit...",466,3,0.87,12,0.0552,0.0552,0.00643776824034335,"Il1rapl1, Slc6a1, Piezo2"
"11","MF","GO:0005515","protein binding",6888,20,12.9,2,0.0563,0.0041,0.00290360046457607,"C4b, Thy1, Cldn11, Kirrel3, Mobp, Zbtb16, Sik3, Ctnna3, Cadm2, Dcc, Cd9, Il1rapl1, Stxbp6, Piezo2, Pcdh15, Ablim2, Fmn1, Csf1, Mtmr2, Flnb"
"12","MF","GO:0005326","neurotransmitter transporter activity",31,1,0.06,13,0.0565,0.0565,0.032258064516129,"Slc6a1"
"13","MF","GO:0008028","monocarboxylic acid transmembrane transp...",32,1,0.06,14,0.0583,0.0583,0.03125,"Slc6a1"
"14","MF","GO:0035091","phosphatidylinositol binding",216,2,0.4,15,0.0613,0.0613,0.00925925925925926,"Thy1, Stxbp6"
"15","MF","GO:0003899","DNA-directed 5'-3' RNA polymerase activi...",36,1,0.07,16,0.0653,0.0653,0.0277777777777778,"Polr3e"
"16","MF","GO:0034062","5'-3' RNA polymerase activity",38,1,0.07,17,0.0688,0.0688,0.0263157894736842,"Polr3e"
"17","MF","GO:0097747","RNA polymerase activity",38,1,0.07,18,0.0688,0.0688,0.0263157894736842,"Polr3e"
"18","MF","GO:0005261","cation channel activity",235,2,0.44,19,0.0711,0.0711,0.00851063829787234,"Il1rapl1, Piezo2"
"19","MF","GO:0015370","solute:sodium symporter activity",41,1,0.08,20,0.0741,0.0741,0.024390243902439,"Slc6a1"
"20","MF","GO:0022836","gated channel activity",245,2,0.46,21,0.0764,0.0764,0.00816326530612245,"Il1rapl1, Piezo2"
"21","MF","GO:0042165","neurotransmitter binding",43,1,0.08,22,0.0776,0.0776,0.0232558139534884,"Slc6a1"
"22","MF","GO:0005245","voltage-gated calcium channel activity",43,1,0.08,23,0.0776,0.0776,0.0232558139534884,"Il1rapl1"
"23","MF","GO:0045296","cadherin binding",48,1,0.09,24,0.0862,0.0862,0.0208333333333333,"Ctnna3"
"24","MF","GO:0015318","inorganic molecular entity transmembrane...",580,3,1.09,25,0.0927,0.0927,0.00517241379310345,"Il1rapl1, Slc6a1, Piezo2"
